Sept. 28, 2023   14:59:41
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\100_10_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 100
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:
Ep = -0.296V
ip = 2.410e-7A
Ap = 2.254e-8VA

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 7.527e-6, 1.438e-6, -6.089e-6, 9.220e-6, 1.699e-6, -7.521e-6
-0.008, 1.038e-5, 4.801e-6, -5.580e-6, 1.302e-5, 6.099e-6, -6.924e-6
-0.012, 1.021e-5, 4.844e-6, -5.365e-6, 1.282e-5, 6.145e-6, -6.673e-6
-0.016, 9.963e-6, 4.792e-6, -5.172e-6, 1.255e-5, 6.079e-6, -6.466e-6
-0.020, 9.719e-6, 4.719e-6, -5.000e-6, 1.227e-5, 6.000e-6, -6.268e-6
-0.024, 9.500e-6, 4.647e-6, -4.853e-6, 1.201e-5, 5.907e-6, -6.102e-6
-0.028, 9.269e-6, 4.572e-6, -4.696e-6, 1.176e-5, 5.827e-6, -5.932e-6
-0.032, 9.078e-6, 4.498e-6, -4.580e-6, 1.153e-5, 5.738e-6, -5.792e-6
-0.036, 8.891e-6, 4.442e-6, -4.449e-6, 1.132e-5, 5.668e-6, -5.651e-6
-0.040, 8.701e-6, 4.372e-6, -4.329e-6, 1.111e-5, 5.592e-6, -5.513e-6
-0.044, 8.534e-6, 4.310e-6, -4.224e-6, 1.090e-5, 5.514e-6, -5.389e-6
-0.048, 8.360e-6, 4.250e-6, -4.110e-6, 1.072e-5, 5.450e-6, -5.268e-6
-0.052, 8.218e-6, 4.195e-6, -4.023e-6, 1.054e-5, 5.381e-6, -5.161e-6
-0.056, 8.082e-6, 4.154e-6, -3.928e-6, 1.039e-5, 5.329e-6, -5.060e-6
