Sept. 28, 2023   14:43:13
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\100_0_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 100
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:
Ep = -0.304V
ip = 4.538e-7A
Ap = 5.418e-8VA

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 7.853e-6, 1.517e-6, -6.335e-6, 8.812e-6, 1.712e-6, -7.100e-6
-0.008, 1.095e-5, 5.121e-6, -5.828e-6, 1.238e-5, 5.838e-6, -6.537e-6
-0.012, 1.078e-5, 5.173e-6, -5.612e-6, 1.220e-5, 5.901e-6, -6.304e-6
-0.016, 1.056e-5, 5.136e-6, -5.427e-6, 1.198e-5, 5.865e-6, -6.117e-6
-0.020, 1.033e-5, 5.065e-6, -5.269e-6, 1.174e-5, 5.795e-6, -5.947e-6
-0.024, 1.012e-5, 5.004e-6, -5.121e-6, 1.152e-5, 5.726e-6, -5.795e-6
-0.028, 9.907e-6, 4.931e-6, -4.976e-6, 1.130e-5, 5.659e-6, -5.646e-6
-0.032, 9.725e-6, 4.870e-6, -4.856e-6, 1.110e-5, 5.590e-6, -5.515e-6
-0.036, 9.553e-6, 4.813e-6, -4.740e-6, 1.093e-5, 5.533e-6, -5.402e-6
-0.040, 9.377e-6, 4.752e-6, -4.625e-6, 1.075e-5, 5.473e-6, -5.275e-6
-0.044, 9.228e-6, 4.699e-6, -4.528e-6, 1.059e-5, 5.412e-6, -5.175e-6
-0.048, 9.062e-6, 4.644e-6, -4.418e-6, 1.042e-5, 5.359e-6, -5.061e-6
-0.052, 8.933e-6, 4.596e-6, -4.337e-6, 1.027e-5, 5.304e-6, -4.971e-6
-0.056, 8.807e-6, 4.558e-6, -4.249e-6, 1.015e-5, 5.265e-6, -4.883e-6
-0.060, 8.681e-6, 4.511e-6, -4.170e-6, 1.002e-5, 5.217e-6, -4.799e-6
-0.064, 8.570e-6, 4.475e-6, -4.095e-6, 9.895e-6, 5.175e-6, -4.719e-6
-0.068, 8.447e-6, 4.431e-6, -4.016e-6, 9.771e-6, 5.133e-6, -4.638e-6
-0.072, 8.358e-6, 4.402e-6, -3.956e-6, 9.667e-6, 5.097e-6, -4.571e-6
-0.076, 8.275e-6, 4.377e-6, -3.898e-6, 9.582e-6, 5.071e-6, -4.511e-6
-0.080, 8.180e-6, 4.344e-6, -3.836e-6, 9.479e-6, 5.037e-6, -4.442e-6
-0.084, 8.109e-6, 4.320e-6, -3.788e-6, 9.398e-6, 5.005e-6, -4.393e-6
-0.088, 8.019e-6, 4.290e-6, -3.728e-6, 9.306e-6, 4.978e-6, -4.328e-6
-0.092, 7.957e-6, 4.268e-6, -3.689e-6, 9.231e-6, 4.950e-6, -4.281e-6
-0.096, 7.898e-6, 4.255e-6, -3.644e-6, 9.172e-6, 4.934e-6, -4.238e-6
-0.100, 7.838e-6, 4.236e-6, -3.602e-6, 9.101e-6, 4.913e-6, -4.188e-6
-0.104, 7.788e-6, 4.223e-6, -3.565e-6, 9.041e-6, 4.893e-6, -4.148e-6
-0.108, 7.724e-6, 4.202e-6, -3.522e-6, 8.975e-6, 4.871e-6, -4.104e-6
-0.112, 7.689e-6, 4.192e-6, -3.497e-6, 8.921e-6, 4.853e-6, -4.067e-6
-0.116, 7.654e-6, 4.190e-6, -3.464e-6, 8.885e-6, 4.849e-6, -4.037e-6
-0.120, 7.607e-6, 4.177e-6, -3.430e-6, 8.829e-6, 4.834e-6, -3.995e-6
-0.124, 7.584e-6, 4.172e-6, -3.411e-6, 8.792e-6, 4.820e-6, -3.973e-6
-0.128, 7.536e-6, 4.161e-6, -3.376e-6, 8.742e-6, 4.808e-6, -3.934e-6
-0.132, 7.519e-6, 4.157e-6, -3.362e-6, 8.705e-6, 4.794e-6, -3.910e-6
-0.136, 7.502e-6, 4.164e-6, -3.339e-6, 8.684e-6, 4.796e-6, -3.888e-6
-0.140, 7.478e-6, 4.161e-6, -3.317e-6, 8.648e-6, 4.790e-6, -3.858e-6
-0.144, 7.468e-6, 4.165e-6, -3.303e-6, 8.622e-6, 4.782e-6, -3.840e-6
-0.148, 7.440e-6, 4.161e-6, -3.279e-6, 8.588e-6, 4.776e-6, -3.812e-6
-0.152, 7.441e-6, 4.167e-6, -3.274e-6, 8.571e-6, 4.772e-6, -3.798e-6
-0.156, 7.439e-6, 4.181e-6, -3.259e-6, 8.562e-6, 4.780e-6, -3.782e-6
-0.160, 7.426e-6, 4.181e-6, -3.245e-6, 8.530e-6, 4.773e-6, -3.756e-6
-0.164, 7.441e-6, 4.198e-6, -3.242e-6, 8.526e-6, 4.778e-6, -3.748e-6
-0.168, 7.420e-6, 4.200e-6, -3.220e-6, 8.496e-6, 4.775e-6, -3.721e-6
-0.172, 7.438e-6, 4.214e-6, -3.224e-6, 8.491e-6, 4.776e-6, -3.715e-6
-0.176, 7.447e-6, 4.233e-6, -3.214e-6, 8.490e-6, 4.787e-6, -3.703e-6
-0.180, 7.448e-6, 4.245e-6, -3.203e-6, 8.475e-6, 4.792e-6, -3.683e-6
-0.184, 7.465e-6, 4.261e-6, -3.204e-6, 8.470e-6, 4.793e-6, -3.677e-6
-0.188, 7.465e-6, 4.276e-6, -3.189e-6, 8.457e-6, 4.801e-6, -3.657e-6
-0.192, 7.491e-6, 4.295e-6, -3.196e-6, 8.453e-6, 4.803e-6, -3.650e-6
-0.196, 7.516e-6, 4.321e-6, -3.195e-6, 8.466e-6, 4.819e-6, -3.647e-6
-0.200, 7.527e-6, 4.339e-6, -3.188e-6, 8.457e-6, 4.828e-6, -3.629e-6
-0.204, 7.560e-6, 4.366e-6, -3.194e-6, 8.466e-6, 4.838e-6, -3.628e-6
-0.208, 7.563e-6, 4.382e-6, -3.181e-6, 8.455e-6, 4.845e-6, -3.610e-6
-0.212, 7.603e-6, 4.409e-6, -3.195e-6, 8.462e-6, 4.853e-6, -3.610e-6
-0.216, 7.638e-6, 4.444e-6, -3.194e-6, 8.482e-6, 4.876e-6, -3.606e-6
-0.220, 7.657e-6, 4.466e-6, -3.191e-6, 8.477e-6, 4.886e-6, -3.591e-6
-0.224, 7.691e-6, 4.496e-6, -3.195e-6, 8.484e-6, 4.897e-6, -3.586e-6
-0.228, 7.713e-6, 4.522e-6, -3.191e-6, 8.490e-6, 4.912e-6, -3.578e-6
-0.232, 7.755e-6, 4.554e-6, -3.201e-6, 8.499e-6, 4.926e-6, -3.573e-6
-0.236, 7.793e-6, 4.591e-6, -3.202e-6, 8.521e-6, 4.949e-6, -3.572e-6
-0.240, 7.818e-6, 4.619e-6, -3.199e-6, 8.523e-6, 4.965e-6, -3.558e-6
-0.244, 7.860e-6, 4.653e-6, -3.208e-6, 8.537e-6, 4.980e-6, -3.557e-6
-0.248, 7.875e-6, 4.677e-6, -3.198e-6, 8.534e-6, 4.994e-6, -3.540e-6
