Sept. 28, 2023   14:43:20
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\100_0_4.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 100
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 7.979e-6, 1.536e-6, -6.442e-6, 8.954e-6, 1.738e-6, -7.216e-6
-0.008, 1.115e-5, 5.216e-6, -5.934e-6, 1.259e-5, 5.937e-6, -6.649e-6
-0.012, 1.099e-5, 5.276e-6, -5.710e-6, 1.243e-5, 6.013e-6, -6.418e-6
-0.016, 1.074e-5, 5.219e-6, -5.525e-6, 1.218e-5, 5.957e-6, -6.219e-6
-0.020, 1.053e-5, 5.166e-6, -5.362e-6, 1.195e-5, 5.899e-6, -6.051e-6
-0.024, 1.029e-5, 5.086e-6, -5.208e-6, 1.171e-5, 5.824e-6, -5.891e-6
-0.028, 1.010e-5, 5.027e-6, -5.075e-6, 1.150e-5, 5.757e-6, -5.747e-6
-0.032, 9.914e-6, 4.964e-6, -4.949e-6, 1.132e-5, 5.694e-6, -5.622e-6
-0.036, 9.724e-6, 4.898e-6, -4.826e-6, 1.112e-5, 5.629e-6, -5.489e-6
-0.040, 9.562e-6, 4.845e-6, -4.717e-6, 1.095e-5, 5.569e-6, -5.377e-6
-0.044, 9.383e-6, 4.782e-6, -4.602e-6, 1.077e-5, 5.508e-6, -5.259e-6
-0.048, 9.244e-6, 4.731e-6, -4.513e-6, 1.061e-5, 5.449e-6, -5.159e-6
-0.052, 9.102e-6, 4.687e-6, -4.416e-6, 1.047e-5, 5.405e-6, -5.063e-6
-0.056, 8.969e-6, 4.636e-6, -4.332e-6, 1.032e-5, 5.355e-6, -4.970e-6
-0.060, 8.852e-6, 4.601e-6, -4.251e-6, 1.020e-5, 5.311e-6, -4.888e-6
-0.064, 8.715e-6, 4.550e-6, -4.166e-6, 1.006e-5, 5.264e-6, -4.800e-6
-0.068, 8.619e-6, 4.519e-6, -4.100e-6, 9.950e-6, 5.226e-6, -4.724e-6
-0.072, 8.523e-6, 4.487e-6, -4.036e-6, 9.855e-6, 5.193e-6, -4.662e-6
-0.076, 8.424e-6, 4.451e-6, -3.973e-6, 9.747e-6, 5.156e-6, -4.590e-6
-0.080, 8.344e-6, 4.428e-6, -3.917e-6, 9.656e-6, 5.125e-6, -4.532e-6
-0.084, 8.242e-6, 4.391e-6, -3.852e-6, 9.556e-6, 5.091e-6, -4.464e-6
-0.088, 8.179e-6, 4.369e-6, -3.810e-6, 9.477e-6, 5.062e-6, -4.415e-6
-0.092, 8.109e-6, 4.351e-6, -3.758e-6, 9.409e-6, 5.044e-6, -4.365e-6
-0.096, 8.041e-6, 4.326e-6, -3.714e-6, 9.330e-6, 5.017e-6, -4.313e-6
-0.100, 7.989e-6, 4.315e-6, -3.674e-6, 9.267e-6, 4.997e-6, -4.270e-6
-0.104, 7.914e-6, 4.289e-6, -3.625e-6, 9.190e-6, 4.971e-6, -4.218e-6
-0.108, 7.872e-6, 4.278e-6, -3.594e-6, 9.132e-6, 4.953e-6, -4.179e-6
-0.112, 7.831e-6, 4.268e-6, -3.563e-6, 9.089e-6, 4.941e-6, -4.148e-6
-0.116, 7.776e-6, 4.252e-6, -3.524e-6, 9.025e-6, 4.923e-6, -4.102e-6
-0.120, 7.749e-6, 4.250e-6, -3.499e-6, 8.986e-6, 4.911e-6, -4.074e-6
-0.124, 7.694e-6, 4.233e-6, -3.461e-6, 8.929e-6, 4.895e-6, -4.034e-6
-0.128, 7.670e-6, 4.227e-6, -3.444e-6, 8.887e-6, 4.879e-6, -4.007e-6
-0.132, 7.652e-6, 4.231e-6, -3.421e-6, 8.864e-6, 4.881e-6, -3.983e-6
-0.136, 7.618e-6, 4.222e-6, -3.396e-6, 8.816e-6, 4.867e-6, -3.950e-6
-0.140, 7.606e-6, 4.227e-6, -3.379e-6, 8.792e-6, 4.862e-6, -3.930e-6
-0.144, 7.569e-6, 4.218e-6, -3.351e-6, 8.752e-6, 4.853e-6, -3.899e-6
-0.148, 7.563e-6, 4.224e-6, -3.340e-6, 8.724e-6, 4.848e-6, -3.876e-6
-0.152, 7.556e-6, 4.229e-6, -3.327e-6, 8.712e-6, 4.848e-6, -3.865e-6
-0.156, 7.539e-6, 4.233e-6, -3.306e-6, 8.679e-6, 4.845e-6, -3.834e-6
-0.160, 7.544e-6, 4.242e-6, -3.302e-6, 8.667e-6, 4.841e-6, -3.825e-6
-0.164, 7.522e-6, 4.244e-6, -3.279e-6, 8.638e-6, 4.841e-6, -3.798e-6
-0.168, 7.528e-6, 4.252e-6, -3.277e-6, 8.620e-6, 4.836e-6, -3.784e-6
-0.172, 7.537e-6, 4.269e-6, -3.268e-6, 8.620e-6, 4.846e-6, -3.775e-6
