Sept. 28, 2023   14:58:48
Square Wave Voltammetry
File: 100_10_
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 100
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 7.161e-6, 1.367e-6, -5.794e-6, 8.818e-6, 1.624e-6, -7.194e-6
-0.008, 9.873e-6, 4.557e-6, -5.316e-6, 1.245e-5, 5.825e-6, -6.627e-6
-0.012, 9.691e-6, 4.595e-6, -5.097e-6, 1.223e-5, 5.861e-6, -6.373e-6
-0.016, 9.459e-6, 4.546e-6, -4.913e-6, 1.198e-5, 5.804e-6, -6.174e-6
-0.020, 9.219e-6, 4.467e-6, -4.753e-6, 1.170e-5, 5.713e-6, -5.988e-6
-0.024, 9.007e-6, 4.403e-6, -4.604e-6, 1.146e-5, 5.634e-6, -5.822e-6
-0.028, 8.779e-6, 4.320e-6, -4.459e-6, 1.120e-5, 5.542e-6, -5.660e-6
-0.032, 8.589e-6, 4.255e-6, -4.333e-6, 1.097e-5, 5.458e-6, -5.513e-6
-0.036, 8.405e-6, 4.192e-6, -4.213e-6, 1.077e-5, 5.389e-6, -5.381e-6
-0.040, 8.221e-6, 4.123e-6, -4.099e-6, 1.056e-5, 5.308e-6, -5.247e-6
-0.044, 8.071e-6, 4.075e-6, -3.996e-6, 1.038e-5, 5.246e-6, -5.131e-6
-0.048, 7.887e-6, 4.003e-6, -3.883e-6, 1.018e-5, 5.169e-6, -5.006e-6
-0.052, 7.753e-6, 3.955e-6, -3.797e-6, 1.001e-5, 5.106e-6, -4.901e-6
-0.056, 7.619e-6, 3.912e-6, -3.707e-6, 9.861e-6, 5.056e-6, -4.805e-6
-0.060, 7.484e-6, 3.857e-6, -3.627e-6, 9.698e-6, 4.992e-6, -4.707e-6
-0.064, 7.371e-6, 3.822e-6, -3.550e-6, 9.563e-6, 4.943e-6, -4.620e-6
-0.068, 7.242e-6, 3.772e-6, -3.470e-6, 9.420e-6, 4.890e-6, -4.530e-6
-0.072, 7.145e-6, 3.737e-6, -3.408e-6, 9.296e-6, 4.843e-6, -4.453e-6
-0.076, 7.053e-6, 3.709e-6, -3.344e-6, 9.192e-6, 4.808e-6, -4.384e-6
-0.080, 6.955e-6, 3.670e-6, -3.285e-6, 9.073e-6, 4.762e-6, -4.311e-6
-0.084, 6.883e-6, 3.651e-6, -3.231e-6, 8.980e-6, 4.732e-6, -4.249e-6
-0.088, 6.782e-6, 3.611e-6, -3.170e-6, 8.870e-6, 4.690e-6, -4.180e-6
-0.092, 6.721e-6, 3.593e-6, -3.128e-6, 8.780e-6, 4.658e-6, -4.122e-6
-0.096, 6.652e-6, 3.570e-6, -3.082e-6, 8.706e-6, 4.632e-6, -4.074e-6
-0.100, 6.588e-6, 3.548e-6, -3.040e-6, 8.621e-6, 4.602e-6, -4.019e-6
-0.104, 6.541e-6, 3.539e-6, -3.002e-6, 8.557e-6, 4.582e-6, -3.976e-6
-0.108, 6.470e-6, 3.512e-6, -2.957e-6, 8.476e-6, 4.553e-6, -3.923e-6
-0.112, 6.432e-6, 3.503e-6, -2.929e-6, 8.414e-6, 4.532e-6, -3.882e-6
-0.116, 6.392e-6, 3.495e-6, -2.897e-6, 8.368e-6, 4.519e-6, -3.849e-6
-0.120, 6.345e-6, 3.477e-6, -2.868e-6, 8.301e-6, 4.495e-6, -3.806e-6
-0.124, 6.321e-6, 3.479e-6, -2.842e-6, 8.261e-6, 4.485e-6, -3.775e-6
-0.128, 6.267e-6, 3.461e-6, -2.807e-6, 8.200e-6, 4.465e-6, -3.734e-6
-0.132, 6.254e-6, 3.462e-6, -2.792e-6, 8.160e-6, 4.453e-6, -3.706e-6
-0.136, 6.231e-6, 3.461e-6, -2.771e-6, 8.131e-6, 4.447e-6, -3.684e-6
-0.140, 6.210e-6, 3.456e-6, -2.754e-6, 8.091e-6, 4.437e-6, -3.654e-6
-0.144, 6.199e-6, 3.465e-6, -2.734e-6, 8.063e-6, 4.433e-6, -3.631e-6
-0.148, 6.169e-6, 3.456e-6, -2.713e-6, 8.024e-6, 4.421e-6, -3.603e-6
-0.152, 6.168e-6, 3.464e-6, -2.704e-6, 7.997e-6, 4.416e-6, -3.581e-6
-0.156, 6.168e-6, 3.475e-6, -2.693e-6, 7.991e-6, 4.422e-6, -3.569e-6
-0.160, 6.152e-6, 3.475e-6, -2.678e-6, 7.954e-6, 4.412e-6, -3.542e-6
-0.164, 6.165e-6, 3.491e-6, -2.674e-6, 7.950e-6, 4.417e-6, -3.533e-6
-0.168, 6.146e-6, 3.490e-6, -2.656e-6, 7.921e-6, 4.413e-6, -3.508e-6
-0.172, 6.164e-6, 3.505e-6, -2.658e-6, 7.913e-6, 4.414e-6, -3.499e-6
-0.176, 6.175e-6, 3.524e-6, -2.651e-6, 7.916e-6, 4.424e-6, -3.491e-6
-0.180, 6.178e-6, 3.533e-6, -2.645e-6, 7.897e-6, 4.426e-6, -3.472e-6
-0.184, 6.202e-6, 3.557e-6, -2.645e-6, 7.901e-6, 4.434e-6, -3.466e-6
-0.188, 6.200e-6, 3.562e-6, -2.638e-6, 7.887e-6, 4.434e-6, -3.453e-6
-0.192, 6.227e-6, 3.587e-6, -2.640e-6, 7.885e-6, 4.442e-6, -3.443e-6
-0.196, 6.255e-6, 3.612e-6, -2.643e-6, 7.901e-6, 4.459e-6, -3.442e-6
-0.200, 6.269e-6, 3.627e-6, -2.642e-6, 7.892e-6, 4.465e-6, -3.427e-6
-0.204, 6.306e-6, 3.658e-6, -2.647e-6, 7.906e-6, 4.477e-6, -3.428e-6
-0.208, 6.312e-6, 3.670e-6, -2.643e-6, 7.899e-6, 4.484e-6, -3.416e-6
-0.212, 6.350e-6, 3.698e-6, -2.651e-6, 7.905e-6, 4.493e-6, -3.412e-6
-0.216, 6.382e-6, 3.729e-6, -2.653e-6, 7.925e-6, 4.514e-6, -3.411e-6
-0.220, 6.408e-6, 3.748e-6, -2.660e-6, 7.927e-6, 4.522e-6, -3.405e-6
-0.224, 6.453e-6, 3.786e-6, -2.667e-6, 7.946e-6, 4.541e-6, -3.405e-6
-0.228, 6.467e-6, 3.801e-6, -2.666e-6, 7.946e-6, 4.550e-6, -3.397e-6
-0.232, 6.510e-6, 3.835e-6, -2.675e-6, 7.956e-6, 4.564e-6, -3.391e-6
-0.236, 6.545e-6, 3.865e-6, -2.680e-6, 7.980e-6, 4.583e-6, -3.396e-6
