Sept. 28, 2023   15:16:47
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\100_100_2.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 100
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 7.183e-6, 1.348e-6, -5.835e-6, 8.575e-6, 1.559e-6, -7.016e-6
-0.008, 9.831e-6, 4.491e-6, -5.341e-6, 1.194e-5, 5.502e-6, -6.438e-6
-0.012, 9.647e-6, 4.529e-6, -5.117e-6, 1.172e-5, 5.537e-6, -6.180e-6
-0.016, 9.394e-6, 4.465e-6, -4.929e-6, 1.144e-5, 5.463e-6, -5.974e-6
-0.020, 9.141e-6, 4.386e-6, -4.755e-6, 1.114e-5, 5.372e-6, -5.770e-6
-0.024, 8.924e-6, 4.323e-6, -4.602e-6, 1.089e-5, 5.291e-6, -5.599e-6
-0.028, 8.676e-6, 4.233e-6, -4.443e-6, 1.062e-5, 5.196e-6, -5.422e-6
-0.032, 8.478e-6, 4.164e-6, -4.314e-6, 1.038e-5, 5.108e-6, -5.271e-6
-0.036, 8.282e-6, 4.096e-6, -4.185e-6, 1.016e-5, 5.034e-6, -5.130e-6
-0.040, 8.093e-6, 4.023e-6, -4.070e-6, 9.940e-6, 4.947e-6, -4.993e-6
-0.044, 7.923e-6, 3.969e-6, -3.955e-6, 9.746e-6, 4.881e-6, -4.865e-6
-0.048, 7.742e-6, 3.898e-6, -3.844e-6, 9.544e-6, 4.804e-6, -4.739e-6
-0.052, 7.592e-6, 3.845e-6, -3.747e-6, 9.360e-6, 4.737e-6, -4.623e-6
-0.056, 7.449e-6, 3.795e-6, -3.655e-6, 9.202e-6, 4.678e-6, -4.524e-6
-0.060, 7.310e-6, 3.740e-6, -3.570e-6, 9.038e-6, 4.617e-6, -4.421e-6
-0.064, 7.195e-6, 3.706e-6, -3.490e-6, 8.900e-6, 4.569e-6, -4.331e-6
-0.068, 7.052e-6, 3.649e-6, -3.404e-6, 8.743e-6, 4.509e-6, -4.234e-6
-0.072, 6.948e-6, 3.611e-6, -3.337e-6, 8.611e-6, 4.458e-6, -4.153e-6
-0.076, 6.846e-6, 3.579e-6, -3.267e-6, 8.499e-6, 4.422e-6, -4.077e-6
-0.080, 6.744e-6, 3.538e-6, -3.206e-6, 8.374e-6, 4.372e-6, -4.002e-6
-0.084, 6.661e-6, 3.516e-6, -3.145e-6, 8.276e-6, 4.341e-6, -3.935e-6
-0.088, 6.561e-6, 3.477e-6, -3.084e-6, 8.164e-6, 4.300e-6, -3.864e-6
-0.092, 6.491e-6, 3.455e-6, -3.036e-6, 8.070e-6, 4.266e-6, -3.803e-6
-0.096, 6.420e-6, 3.432e-6, -2.988e-6, 7.992e-6, 4.240e-6, -3.752e-6
-0.100, 6.349e-6, 3.406e-6, -2.944e-6, 7.898e-6, 4.205e-6, -3.693e-6
-0.104, 6.293e-6, 3.391e-6, -2.902e-6, 7.827e-6, 4.181e-6, -3.646e-6
-0.108, 6.217e-6, 3.363e-6, -2.855e-6, 7.743e-6, 4.151e-6, -3.592e-6
-0.112, 6.175e-6, 3.351e-6, -2.824e-6, 7.677e-6, 4.126e-6, -3.551e-6
-0.116, 6.127e-6, 3.340e-6, -2.786e-6, 7.621e-6, 4.112e-6, -3.509e-6
-0.120, 6.080e-6, 3.321e-6, -2.759e-6, 7.556e-6, 4.087e-6, -3.470e-6
-0.124, 6.051e-6, 3.322e-6, -2.729e-6, 7.515e-6, 4.078e-6, -3.436e-6
-0.128, 5.995e-6, 3.301e-6, -2.695e-6, 7.449e-6, 4.054e-6, -3.395e-6
-0.132, 5.974e-6, 3.301e-6, -2.673e-6, 7.403e-6, 4.041e-6, -3.361e-6
-0.136, 5.948e-6, 3.298e-6, -2.650e-6, 7.371e-6, 4.034e-6, -3.337e-6
-0.140, 5.918e-6, 3.288e-6, -2.630e-6, 7.325e-6, 4.019e-6, -3.306e-6
-0.144, 5.907e-6, 3.297e-6, -2.611e-6, 7.297e-6, 4.015e-6, -3.282e-6
-0.148, 5.869e-6, 3.282e-6, -2.586e-6, 7.250e-6, 3.998e-6, -3.251e-6
-0.152, 5.865e-6, 3.290e-6, -2.575e-6, 7.222e-6, 3.993e-6, -3.229e-6
-0.156, 5.854e-6, 3.296e-6, -2.558e-6, 7.201e-6, 3.993e-6, -3.209e-6
-0.160, 5.842e-6, 3.293e-6, -2.549e-6, 7.172e-6, 3.983e-6, -3.189e-6
-0.164, 5.846e-6, 3.309e-6, -2.536e-6, 7.160e-6, 3.987e-6, -3.173e-6
-0.168, 5.827e-6, 3.304e-6, -2.523e-6, 7.132e-6, 3.978e-6, -3.154e-6
-0.172, 5.832e-6, 3.316e-6, -2.516e-6, 7.112e-6, 3.976e-6, -3.136e-6
-0.176, 5.835e-6, 3.328e-6, -2.507e-6, 7.105e-6, 3.982e-6, -3.124e-6
-0.180, 5.837e-6, 3.334e-6, -2.503e-6, 7.087e-6, 3.979e-6, -3.108e-6
-0.184, 5.856e-6, 3.355e-6, -2.501e-6, 7.086e-6, 3.986e-6, -3.100e-6
