Sept. 28, 2023   14:43:27
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\100_0_5.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 100
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:
Ep = -0.312V
ip = 4.677e-7A
Ap = 5.963e-8VA

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 8.084e-6, 1.561e-6, -6.523e-6, 9.065e-6, 1.761e-6, -7.304e-6
-0.008, 1.130e-5, 5.292e-6, -6.008e-6, 1.275e-5, 6.023e-6, -6.730e-6
-0.012, 1.112e-5, 5.342e-6, -5.780e-6, 1.257e-5, 6.081e-6, -6.490e-6
-0.016, 1.088e-5, 5.292e-6, -5.586e-6, 1.233e-5, 6.038e-6, -6.289e-6
-0.020, 1.066e-5, 5.226e-6, -5.437e-6, 1.210e-5, 5.967e-6, -6.128e-6
-0.024, 1.044e-5, 5.163e-6, -5.280e-6, 1.187e-5, 5.904e-6, -5.971e-6
-0.028, 1.024e-5, 5.095e-6, -5.140e-6, 1.166e-5, 5.837e-6, -5.821e-6
-0.032, 1.005e-5, 5.031e-6, -5.015e-6, 1.145e-5, 5.764e-6, -5.690e-6
-0.036, 9.849e-6, 4.963e-6, -4.886e-6, 1.126e-5, 5.700e-6, -5.559e-6
-0.040, 9.687e-6, 4.904e-6, -4.783e-6, 1.108e-5, 5.635e-6, -5.445e-6
-0.044, 9.531e-6, 4.857e-6, -4.674e-6, 1.092e-5, 5.585e-6, -5.337e-6
-0.048, 9.368e-6, 4.800e-6, -4.568e-6, 1.075e-5, 5.530e-6, -5.221e-6
-0.052, 9.232e-6, 4.750e-6, -4.482e-6, 1.060e-5, 5.471e-6, -5.132e-6
-0.056, 9.082e-6, 4.699e-6, -4.383e-6, 1.045e-5, 5.424e-6, -5.030e-6
-0.060, 8.971e-6, 4.655e-6, -4.316e-6, 1.033e-5, 5.374e-6, -4.955e-6
-0.064, 8.851e-6, 4.620e-6, -4.232e-6, 1.021e-5, 5.337e-6, -4.872e-6
-0.068, 8.739e-6, 4.581e-6, -4.157e-6, 1.009e-5, 5.300e-6, -4.790e-6
-0.072, 8.641e-6, 4.546e-6, -4.095e-6, 9.980e-6, 5.256e-6, -4.724e-6
-0.076, 8.531e-6, 4.509e-6, -4.022e-6, 9.871e-6, 5.222e-6, -4.649e-6
-0.080, 8.452e-6, 4.479e-6, -3.973e-6, 9.776e-6, 5.184e-6, -4.592e-6
-0.084, 8.369e-6, 4.455e-6, -3.914e-6, 9.693e-6, 5.159e-6, -4.534e-6
-0.088, 8.289e-6, 4.430e-6, -3.859e-6, 9.604e-6, 5.133e-6, -4.471e-6
-0.092, 8.220e-6, 4.406e-6, -3.814e-6, 9.525e-6, 5.101e-6, -4.424e-6
-0.096, 8.139e-6, 4.381e-6, -3.758e-6, 9.446e-6, 5.079e-6, -4.366e-6
-0.100, 8.086e-6, 4.361e-6, -3.725e-6, 9.377e-6, 5.052e-6, -4.324e-6
-0.104, 8.033e-6, 4.350e-6, -3.683e-6, 9.322e-6, 5.038e-6, -4.284e-6
-0.108, 7.973e-6, 4.332e-6, -3.641e-6, 9.254e-6, 5.018e-6, -4.236e-6
-0.112, 7.928e-6, 4.317e-6, -3.611e-6, 9.196e-6, 4.997e-6, -4.199e-6
-0.116, 7.873e-6, 4.302e-6, -3.571e-6, 9.139e-6, 4.983e-6, -4.156e-6
-0.120, 7.842e-6, 4.293e-6, -3.548e-6, 9.091e-6, 4.965e-6, -4.126e-6
-0.124, 7.808e-6, 4.292e-6, -3.517e-6, 9.055e-6, 4.959e-6, -4.096e-6
-0.128, 7.766e-6, 4.279e-6, -3.487e-6, 9.004e-6, 4.945e-6, -4.059e-6
-0.132, 7.740e-6, 4.274e-6, -3.466e-6, 8.963e-6, 4.930e-6, -4.033e-6
-0.136, 7.697e-6, 4.266e-6, -3.431e-6, 8.919e-6, 4.922e-6, -3.997e-6
-0.140, 7.687e-6, 4.262e-6, -3.425e-6, 8.889e-6, 4.909e-6, -3.980e-6
-0.144, 7.670e-6, 4.270e-6, -3.400e-6, 8.865e-6, 4.910e-6, -3.955e-6
-0.148, 7.645e-6, 4.267e-6, -3.379e-6, 8.827e-6, 4.903e-6, -3.924e-6
-0.152, 7.637e-6, 4.272e-6, -3.366e-6, 8.803e-6, 4.897e-6, -3.906e-6
-0.156, 7.610e-6, 4.270e-6, -3.340e-6, 8.774e-6, 4.895e-6, -3.879e-6
-0.160, 7.611e-6, 4.273e-6, -3.338e-6, 8.752e-6, 4.886e-6, -3.866e-6
-0.164, 7.613e-6, 4.286e-6, -3.327e-6, 8.745e-6, 4.892e-6, -3.853e-6
-0.168, 7.600e-6, 4.291e-6, -3.309e-6, 8.718e-6, 4.891e-6, -3.827e-6
-0.172, 7.603e-6, 4.299e-6, -3.304e-6, 8.700e-6, 4.885e-6, -3.815e-6
-0.176, 7.592e-6, 4.307e-6, -3.285e-6, 8.680e-6, 4.888e-6, -3.792e-6
-0.180, 7.607e-6, 4.319e-6, -3.288e-6, 8.672e-6, 4.888e-6, -3.784e-6
-0.184, 7.617e-6, 4.340e-6, -3.277e-6, 8.669e-6, 4.898e-6, -3.771e-6
-0.188, 7.619e-6, 4.349e-6, -3.270e-6, 8.656e-6, 4.901e-6, -3.754e-6
-0.192, 7.632e-6, 4.364e-6, -3.268e-6, 8.645e-6, 4.899e-6, -3.745e-6
-0.196, 7.631e-6, 4.376e-6, -3.254e-6, 8.634e-6, 4.907e-6, -3.727e-6
-0.200, 7.658e-6, 4.395e-6, -3.262e-6, 8.632e-6, 4.909e-6, -3.723e-6
-0.204, 7.680e-6, 4.423e-6, -3.257e-6, 8.639e-6, 4.925e-6, -3.715e-6
-0.208, 7.692e-6, 4.441e-6, -3.252e-6, 8.630e-6, 4.934e-6, -3.696e-6
-0.212, 7.720e-6, 4.464e-6, -3.255e-6, 8.630e-6, 4.938e-6, -3.692e-6
-0.216, 7.722e-6, 4.480e-6, -3.242e-6, 8.621e-6, 4.949e-6, -3.673e-6
-0.220, 7.762e-6, 4.508e-6, -3.254e-6, 8.630e-6, 4.957e-6, -3.673e-6
-0.224, 7.790e-6, 4.540e-6, -3.250e-6, 8.640e-6, 4.975e-6, -3.665e-6
-0.228, 7.813e-6, 4.563e-6, -3.250e-6, 8.640e-6, 4.987e-6, -3.653e-6
-0.232, 7.844e-6, 4.590e-6, -3.254e-6, 8.642e-6, 4.994e-6, -3.648e-6
-0.236, 7.859e-6, 4.616e-6, -3.243e-6, 8.644e-6, 5.011e-6, -3.633e-6
-0.240, 7.900e-6, 4.644e-6, -3.256e-6, 8.650e-6, 5.019e-6, -3.631e-6
-0.244, 7.930e-6, 4.679e-6, -3.251e-6, 8.665e-6, 5.042e-6, -3.624e-6
-0.248, 7.949e-6, 4.705e-6, -3.244e-6, 8.661e-6, 5.055e-6, -3.606e-6
-0.252, 7.992e-6, 4.736e-6, -3.256e-6, 8.673e-6, 5.066e-6, -3.607e-6
-0.256, 8.004e-6, 4.761e-6, -3.243e-6, 8.673e-6, 5.084e-6, -3.588e-6
-0.260, 8.050e-6, 4.792e-6, -3.257e-6, 8.687e-6, 5.097e-6, -3.590e-6
-0.264, 8.078e-6, 4.828e-6, -3.250e-6, 8.698e-6, 5.120e-6, -3.578e-6
-0.268, 8.099e-6, 4.854e-6, -3.245e-6, 8.697e-6, 5.137e-6, -3.561e-6
-0.272, 8.129e-6, 4.882e-6, -3.247e-6, 8.706e-6, 5.149e-6, -3.557e-6
-0.276, 8.138e-6, 4.908e-6, -3.230e-6, 8.710e-6, 5.171e-6, -3.538e-6
-0.280, 8.168e-6, 4.934e-6, -3.235e-6, 8.714e-6, 5.183e-6, -3.530e-6
-0.284, 8.187e-6, 4.964e-6, -3.222e-6, 8.725e-6, 5.206e-6, -3.519e-6
