Sept. 28, 2023   14:43:06
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\100_0_2.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 100
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:
Ep = -0.308V
ip = 3.542e-7A
Ap = 3.829e-8VA

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 7.615e-6, 1.465e-6, -6.150e-6, 8.554e-6, 1.657e-6, -6.897e-6
-0.008, 1.062e-5, 4.967e-6, -5.655e-6, 1.202e-5, 5.669e-6, -6.355e-6
-0.012, 1.045e-5, 5.012e-6, -5.434e-6, 1.185e-5, 5.731e-6, -6.118e-6
-0.016, 1.022e-5, 4.960e-6, -5.263e-6, 1.161e-5, 5.675e-6, -5.937e-6
-0.020, 9.995e-6, 4.903e-6, -5.092e-6, 1.139e-5, 5.623e-6, -5.764e-6
-0.024, 9.801e-6, 4.836e-6, -4.965e-6, 1.118e-5, 5.550e-6, -5.625e-6
-0.028, 9.606e-6, 4.783e-6, -4.823e-6, 1.098e-5, 5.494e-6, -5.481e-6
-0.032, 9.408e-6, 4.710e-6, -4.698e-6, 1.077e-5, 5.424e-6, -5.348e-6
-0.036, 9.242e-6, 4.657e-6, -4.585e-6, 1.059e-5, 5.361e-6, -5.229e-6
-0.040, 9.073e-6, 4.599e-6, -4.474e-6, 1.042e-5, 5.304e-6, -5.117e-6
-0.044, 8.921e-6, 4.543e-6, -4.378e-6, 1.026e-5, 5.246e-6, -5.010e-6
-0.048, 8.782e-6, 4.504e-6, -4.278e-6, 1.011e-5, 5.203e-6, -4.911e-6
-0.052, 8.632e-6, 4.447e-6, -4.185e-6, 9.958e-6, 5.147e-6, -4.810e-6
-0.056, 8.510e-6, 4.402e-6, -4.108e-6, 9.823e-6, 5.094e-6, -4.728e-6
-0.060, 8.393e-6, 4.369e-6, -4.025e-6, 9.707e-6, 5.064e-6, -4.643e-6
-0.064, 8.289e-6, 4.326e-6, -3.963e-6, 9.587e-6, 5.015e-6, -4.572e-6
-0.068, 8.194e-6, 4.303e-6, -3.891e-6, 9.486e-6, 4.986e-6, -4.501e-6
-0.072, 8.082e-6, 4.259e-6, -3.823e-6, 9.372e-6, 4.945e-6, -4.428e-6
-0.076, 8.000e-6, 4.233e-6, -3.767e-6, 9.275e-6, 4.911e-6, -4.365e-6
-0.080, 7.911e-6, 4.206e-6, -3.705e-6, 9.188e-6, 4.885e-6, -4.303e-6
-0.084, 7.841e-6, 4.178e-6, -3.663e-6, 9.104e-6, 4.853e-6, -4.252e-6
-0.088, 7.781e-6, 4.167e-6, -3.614e-6, 9.037e-6, 4.836e-6, -4.202e-6
-0.092, 7.697e-6, 4.138e-6, -3.559e-6, 8.950e-6, 4.809e-6, -4.141e-6
-0.096, 7.644e-6, 4.119e-6, -3.525e-6, 8.879e-6, 4.779e-6, -4.100e-6
-0.100, 7.585e-6, 4.109e-6, -3.477e-6, 8.823e-6, 4.770e-6, -4.053e-6
-0.104, 7.541e-6, 4.087e-6, -3.454e-6, 8.766e-6, 4.744e-6, -4.021e-6
-0.108, 7.499e-6, 4.088e-6, -3.411e-6, 8.719e-6, 4.739e-6, -3.980e-6
-0.112, 7.446e-6, 4.069e-6, -3.377e-6, 8.659e-6, 4.719e-6, -3.940e-6
-0.116, 7.413e-6, 4.061e-6, -3.352e-6, 8.612e-6, 4.703e-6, -3.909e-6
-0.120, 7.378e-6, 4.058e-6, -3.320e-6, 8.575e-6, 4.700e-6, -3.875e-6
-0.124, 7.355e-6, 4.049e-6, -3.306e-6, 8.534e-6, 4.684e-6, -3.851e-6
-0.128, 7.337e-6, 4.056e-6, -3.281e-6, 8.510e-6, 4.684e-6, -3.827e-6
-0.132, 7.300e-6, 4.047e-6, -3.253e-6, 8.464e-6, 4.672e-6, -3.792e-6
-0.136, 7.288e-6, 4.048e-6, -3.241e-6, 8.435e-6, 4.662e-6, -3.774e-6
-0.140, 7.266e-6, 4.052e-6, -3.214e-6, 8.411e-6, 4.665e-6, -3.746e-6
-0.144, 7.264e-6, 4.052e-6, -3.212e-6, 8.389e-6, 4.656e-6, -3.733e-6
-0.148, 7.257e-6, 4.067e-6, -3.190e-6, 8.373e-6, 4.663e-6, -3.709e-6
-0.152, 7.241e-6, 4.066e-6, -3.176e-6, 8.346e-6, 4.659e-6, -3.687e-6
-0.156, 7.243e-6, 4.076e-6, -3.167e-6, 8.324e-6, 4.654e-6, -3.670e-6
-0.160, 7.243e-6, 4.087e-6, -3.156e-6, 8.320e-6, 4.663e-6, -3.657e-6
-0.164, 7.248e-6, 4.096e-6, -3.153e-6, 8.304e-6, 4.660e-6, -3.644e-6
-0.168, 7.261e-6, 4.118e-6, -3.143e-6, 8.305e-6, 4.673e-6, -3.631e-6
-0.172, 7.255e-6, 4.124e-6, -3.131e-6, 8.285e-6, 4.674e-6, -3.611e-6
-0.176, 7.271e-6, 4.139e-6, -3.132e-6, 8.277e-6, 4.674e-6, -3.603e-6
-0.180, 7.285e-6, 4.162e-6, -3.123e-6, 8.277e-6, 4.688e-6, -3.589e-6
-0.184, 7.305e-6, 4.175e-6, -3.130e-6, 8.275e-6, 4.689e-6, -3.586e-6
-0.188, 7.330e-6, 4.207e-6, -3.123e-6, 8.283e-6, 4.708e-6, -3.575e-6
-0.192, 7.340e-6, 4.220e-6, -3.120e-6, 8.280e-6, 4.715e-6, -3.565e-6
-0.196, 7.367e-6, 4.247e-6, -3.120e-6, 8.278e-6, 4.723e-6, -3.554e-6
-0.200, 7.386e-6, 4.269e-6, -3.117e-6, 8.291e-6, 4.741e-6, -3.550e-6
-0.204, 7.419e-6, 4.294e-6, -3.126e-6, 8.292e-6, 4.748e-6, -3.544e-6
-0.208, 7.458e-6, 4.330e-6, -3.128e-6, 8.310e-6, 4.768e-6, -3.541e-6
-0.212, 7.476e-6, 4.352e-6, -3.124e-6, 8.308e-6, 4.781e-6, -3.528e-6
-0.216, 7.515e-6, 4.382e-6, -3.133e-6, 8.319e-6, 4.791e-6, -3.527e-6
-0.220, 7.545e-6, 4.416e-6, -3.129e-6, 8.334e-6, 4.815e-6, -3.519e-6
-0.224, 7.583e-6, 4.440e-6, -3.143e-6, 8.344e-6, 4.823e-6, -3.521e-6
-0.228, 7.627e-6, 4.485e-6, -3.142e-6, 8.368e-6, 4.852e-6, -3.516e-6
-0.232, 7.648e-6, 4.509e-6, -3.140e-6, 8.368e-6, 4.865e-6, -3.503e-6
-0.236, 7.694e-6, 4.546e-6, -3.148e-6, 8.378e-6, 4.879e-6, -3.499e-6
-0.240, 7.726e-6, 4.578e-6, -3.148e-6, 8.395e-6, 4.902e-6, -3.494e-6
-0.244, 7.775e-6, 4.613e-6, -3.162e-6, 8.416e-6, 4.922e-6, -3.494e-6
-0.248, 7.814e-6, 4.656e-6, -3.158e-6, 8.436e-6, 4.949e-6, -3.487e-6
-0.252, 7.835e-6, 4.682e-6, -3.152e-6, 8.438e-6, 4.965e-6, -3.473e-6
-0.256, 7.877e-6, 4.714e-6, -3.163e-6, 8.454e-6, 4.981e-6, -3.473e-6
-0.260, 7.906e-6, 4.750e-6, -3.156e-6, 8.472e-6, 5.009e-6, -3.464e-6
-0.264, 7.945e-6, 4.780e-6, -3.164e-6, 8.483e-6, 5.025e-6, -3.458e-6
-0.268, 7.982e-6, 4.824e-6, -3.158e-6, 8.505e-6, 5.056e-6, -3.449e-6
-0.272, 7.997e-6, 4.847e-6, -3.150e-6, 8.509e-6, 5.074e-6, -3.435e-6
-0.276, 8.027e-6, 4.880e-6, -3.147e-6, 8.516e-6, 5.092e-6, -3.424e-6
-0.280, 8.047e-6, 4.910e-6, -3.136e-6, 8.535e-6, 5.121e-6, -3.414e-6
-0.284, 8.071e-6, 4.938e-6, -3.133e-6, 8.543e-6, 5.141e-6, -3.402e-6
-0.288, 8.094e-6, 4.975e-6, -3.119e-6, 8.560e-6, 5.171e-6, -3.388e-6
-0.292, 8.093e-6, 4.995e-6, -3.098e-6, 8.560e-6, 5.193e-6, -3.367e-6
-0.296, 8.113e-6, 5.024e-6, -3.089e-6, 8.565e-6, 5.212e-6, -3.352e-6
-0.300, 8.119e-6, 5.054e-6, -3.065e-6, 8.581e-6, 5.246e-6, -3.334e-6
-0.304, 8.131e-6, 5.076e-6, -3.055e-6, 8.588e-6, 5.267e-6, -3.321e-6
-0.308, 8.137e-6, 5.113e-6, -3.024e-6, 8.602e-6, 5.304e-6, -3.298e-6
-0.312, 8.125e-6, 5.130e-6, -2.995e-6, 8.601e-6, 5.328e-6, -3.273e-6
-0.316, 8.131e-6, 5.159e-6, -2.972e-6, 8.603e-6, 5.354e-6, -3.250e-6
-0.320, 8.126e-6, 5.187e-6, -2.939e-6, 8.619e-6, 5.389e-6, -3.230e-6
-0.324, 8.126e-6, 5.211e-6, -2.915e-6, 8.620e-6, 5.415e-6, -3.206e-6
-0.328, 8.128e-6, 5.247e-6, -2.881e-6, 8.636e-6, 5.453e-6, -3.184e-6
-0.332, 8.109e-6, 5.270e-6, -2.840e-6, 8.634e-6, 5.485e-6, -3.149e-6
-0.336, 8.105e-6, 5.296e-6, -2.809e-6, 8.636e-6, 5.511e-6, -3.125e-6
-0.340, 8.094e-6, 5.326e-6, -2.767e-6, 8.645e-6, 5.550e-6, -3.095e-6
-0.344, 8.088e-6, 5.350e-6, -2.738e-6, 8.650e-6, 5.579e-6, -3.071e-6
-0.348, 8.087e-6, 5.394e-6, -2.693e-6, 8.666e-6, 5.626e-6, -3.040e-6
-0.352, 8.068e-6, 5.417e-6, -2.651e-6, 8.664e-6, 5.660e-6, -3.004e-6
-0.356, 8.070e-6, 5.452e-6, -2.618e-6, 8.671e-6, 5.693e-6, -2.977e-6
