Sept. 28, 2023   14:52:38
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\50_10_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 50
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 2.657e-6, 6.226e-7, -2.035e-6, 3.108e-6, 6.999e-7, -2.408e-6
-0.008, 3.286e-6, 1.463e-6, -1.822e-6, 3.916e-6, 1.748e-6, -2.168e-6
-0.012, 3.211e-6, 1.491e-6, -1.720e-6, 3.838e-6, 1.782e-6, -2.056e-6
-0.016, 3.124e-6, 1.478e-6, -1.646e-6, 3.738e-6, 1.768e-6, -1.970e-6
-0.020, 3.039e-6, 1.462e-6, -1.577e-6, 3.634e-6, 1.747e-6, -1.887e-6
-0.024, 2.960e-6, 1.444e-6, -1.517e-6, 3.536e-6, 1.722e-6, -1.815e-6
-0.028, 2.869e-6, 1.415e-6, -1.454e-6, 3.435e-6, 1.690e-6, -1.746e-6
-0.032, 2.789e-6, 1.391e-6, -1.399e-6, 3.349e-6, 1.664e-6, -1.685e-6
-0.036, 2.723e-6, 1.369e-6, -1.355e-6, 3.274e-6, 1.641e-6, -1.632e-6
-0.040, 2.662e-6, 1.352e-6, -1.310e-6, 3.197e-6, 1.619e-6, -1.578e-6
-0.044, 2.604e-6, 1.335e-6, -1.269e-6, 3.124e-6, 1.597e-6, -1.528e-6
-0.048, 2.538e-6, 1.312e-6, -1.226e-6, 3.049e-6, 1.570e-6, -1.479e-6
-0.052, 2.479e-6, 1.293e-6, -1.186e-6, 2.987e-6, 1.551e-6, -1.436e-6
-0.056, 2.434e-6, 1.277e-6, -1.158e-6, 2.936e-6, 1.534e-6, -1.402e-6
-0.060, 2.391e-6, 1.265e-6, -1.126e-6, 2.879e-6, 1.517e-6, -1.362e-6
-0.064, 2.351e-6, 1.253e-6, -1.098e-6, 2.827e-6, 1.500e-6, -1.327e-6
-0.068, 2.302e-6, 1.235e-6, -1.067e-6, 2.772e-6, 1.479e-6, -1.293e-6
-0.072, 2.261e-6, 1.223e-6, -1.038e-6, 2.729e-6, 1.468e-6, -1.262e-6
-0.076, 2.231e-6, 1.212e-6, -1.020e-6, 2.695e-6, 1.456e-6, -1.239e-6
-0.080, 2.204e-6, 1.205e-6, -9.986e-7, 2.655e-6, 1.445e-6, -1.210e-6
-0.084, 2.178e-6, 1.199e-6, -9.797e-7, 2.618e-6, 1.433e-6, -1.185e-6
-0.088, 2.141e-6, 1.185e-6, -9.553e-7, 2.576e-6, 1.418e-6, -1.158e-6
-0.092, 2.113e-6, 1.178e-6, -9.351e-7, 2.549e-6, 1.411e-6, -1.137e-6
-0.096, 2.096e-6, 1.171e-6, -9.254e-7, 2.527e-6, 1.403e-6, -1.124e-6
-0.100, 2.080e-6, 1.170e-6, -9.104e-7, 2.500e-6, 1.398e-6, -1.102e-6
-0.104, 2.064e-6, 1.168e-6, -8.963e-7, 2.474e-6, 1.391e-6, -1.083e-6
-0.108, 2.038e-6, 1.159e-6, -8.789e-7, 2.444e-6, 1.380e-6, -1.064e-6
-0.112, 2.020e-6, 1.156e-6, -8.636e-7, 2.427e-6, 1.378e-6, -1.048e-6
-0.116, 2.013e-6, 1.154e-6, -8.587e-7, 2.416e-6, 1.375e-6, -1.040e-6
-0.120, 2.007e-6, 1.157e-6, -8.502e-7, 2.400e-6, 1.374e-6, -1.026e-6
-0.124, 1.999e-6, 1.159e-6, -8.406e-7, 2.382e-6, 1.371e-6, -1.011e-6
-0.128, 1.983e-6, 1.155e-6, -8.281e-7, 2.362e-6, 1.364e-6, -9.979e-7
-0.132, 1.973e-6, 1.155e-6, -8.179e-7, 2.353e-6, 1.365e-6, -9.877e-7
-0.136, 1.975e-6, 1.157e-6, -8.180e-7, 2.351e-6, 1.366e-6, -9.843e-7
-0.140, 1.975e-6, 1.164e-6, -8.112e-7, 2.341e-6, 1.368e-6, -9.725e-7
-0.144, 1.978e-6, 1.171e-6, -8.070e-7, 2.332e-6, 1.370e-6, -9.625e-7
-0.148, 1.966e-6, 1.169e-6, -7.966e-7, 2.318e-6, 1.365e-6, -9.523e-7
-0.152, 1.964e-6, 1.174e-6, -7.899e-7, 2.317e-6, 1.371e-6, -9.457e-7
-0.156, 1.972e-6, 1.180e-6, -7.913e-7, 2.319e-6, 1.376e-6, -9.438e-7
