Sept. 28, 2023   14:52:55
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\50_10_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 50
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 3.140e-6, 7.196e-7, -2.420e-6, 3.666e-6, 8.034e-7, -2.862e-6
-0.008, 3.925e-6, 1.742e-6, -2.183e-6, 4.665e-6, 2.072e-6, -2.592e-6
-0.012, 3.853e-6, 1.782e-6, -2.071e-6, 4.576e-6, 2.114e-6, -2.461e-6
-0.016, 3.753e-6, 1.773e-6, -1.980e-6, 4.455e-6, 2.100e-6, -2.355e-6
-0.020, 3.646e-6, 1.747e-6, -1.898e-6, 4.334e-6, 2.070e-6, -2.264e-6
-0.024, 3.548e-6, 1.724e-6, -1.825e-6, 4.229e-6, 2.046e-6, -2.183e-6
-0.028, 3.462e-6, 1.699e-6, -1.764e-6, 4.130e-6, 2.018e-6, -2.112e-6
-0.032, 3.384e-6, 1.677e-6, -1.707e-6, 4.035e-6, 1.992e-6, -2.043e-6
-0.036, 3.308e-6, 1.657e-6, -1.651e-6, 3.940e-6, 1.965e-6, -1.975e-6
-0.040, 3.225e-6, 1.629e-6, -1.596e-6, 3.847e-6, 1.934e-6, -1.914e-6
-0.044, 3.150e-6, 1.607e-6, -1.543e-6, 3.769e-6, 1.911e-6, -1.857e-6
-0.048, 3.087e-6, 1.586e-6, -1.502e-6, 3.698e-6, 1.889e-6, -1.809e-6
-0.052, 3.031e-6, 1.569e-6, -1.462e-6, 3.626e-6, 1.867e-6, -1.759e-6
-0.056, 2.975e-6, 1.553e-6, -1.422e-6, 3.556e-6, 1.846e-6, -1.710e-6
-0.060, 2.914e-6, 1.531e-6, -1.383e-6, 3.487e-6, 1.820e-6, -1.666e-6
-0.064, 2.857e-6, 1.513e-6, -1.344e-6, 3.428e-6, 1.803e-6, -1.625e-6
-0.068, 2.816e-6, 1.498e-6, -1.318e-6, 3.381e-6, 1.787e-6, -1.594e-6
-0.072, 2.775e-6, 1.488e-6, -1.287e-6, 3.327e-6, 1.772e-6, -1.555e-6
-0.076, 2.739e-6, 1.477e-6, -1.262e-6, 3.278e-6, 1.756e-6, -1.522e-6
-0.080, 2.689e-6, 1.459e-6, -1.230e-6, 3.222e-6, 1.735e-6, -1.487e-6
-0.084, 2.649e-6, 1.448e-6, -1.201e-6, 3.182e-6, 1.724e-6, -1.458e-6
-0.088, 2.621e-6, 1.436e-6, -1.184e-6, 3.148e-6, 1.712e-6, -1.435e-6
-0.092, 2.592e-6, 1.430e-6, -1.162e-6, 3.108e-6, 1.701e-6, -1.407e-6
-0.096, 2.569e-6, 1.426e-6, -1.143e-6, 3.072e-6, 1.691e-6, -1.380e-6
-0.100, 2.531e-6, 1.411e-6, -1.120e-6, 3.029e-6, 1.675e-6, -1.355e-6
-0.104, 2.501e-6, 1.403e-6, -1.099e-6, 3.000e-6, 1.667e-6, -1.333e-6
-0.108, 2.483e-6, 1.396e-6, -1.087e-6, 2.976e-6, 1.659e-6, -1.318e-6
-0.112, 2.466e-6, 1.394e-6, -1.072e-6, 2.948e-6, 1.653e-6, -1.295e-6
-0.116, 2.450e-6, 1.394e-6, -1.057e-6, 2.921e-6, 1.646e-6, -1.275e-6
-0.120, 2.422e-6, 1.383e-6, -1.040e-6, 2.889e-6, 1.633e-6, -1.256e-6
-0.124, 2.403e-6, 1.378e-6, -1.024e-6, 2.868e-6, 1.629e-6, -1.239e-6
-0.128, 2.391e-6, 1.376e-6, -1.016e-6, 2.852e-6, 1.624e-6, -1.228e-6
-0.132, 2.382e-6, 1.377e-6, -1.005e-6, 2.832e-6, 1.621e-6, -1.210e-6
-0.136, 2.375e-6, 1.380e-6, -9.955e-7, 2.813e-6, 1.617e-6, -1.196e-6
-0.140, 2.354e-6, 1.373e-6, -9.816e-7, 2.788e-6, 1.608e-6, -1.180e-6
-0.144, 2.341e-6, 1.372e-6, -9.688e-7, 2.773e-6, 1.606e-6, -1.167e-6
-0.148, 2.337e-6, 1.372e-6, -9.653e-7, 2.764e-6, 1.604e-6, -1.160e-6
-0.152, 2.335e-6, 1.378e-6, -9.573e-7, 2.750e-6, 1.605e-6, -1.145e-6
-0.156, 2.333e-6, 1.383e-6, -9.496e-7, 2.737e-6, 1.604e-6, -1.133e-6
-0.160, 2.319e-6, 1.380e-6, -9.394e-7, 2.719e-6, 1.598e-6, -1.121e-6
-0.164, 2.313e-6, 1.383e-6, -9.302e-7, 2.710e-6, 1.599e-6, -1.111e-6
-0.168, 2.316e-6, 1.386e-6, -9.298e-7, 2.707e-6, 1.600e-6, -1.107e-6
-0.172, 2.319e-6, 1.395e-6, -9.235e-7, 2.697e-6, 1.603e-6, -1.094e-6
-0.176, 2.322e-6, 1.403e-6, -9.189e-7, 2.688e-6, 1.604e-6, -1.084e-6
-0.180, 2.315e-6, 1.405e-6, -9.100e-7, 2.675e-6, 1.601e-6, -1.074e-6
-0.184, 2.314e-6, 1.410e-6, -9.031e-7, 2.671e-6, 1.604e-6, -1.067e-6
-0.188, 2.322e-6, 1.419e-6, -9.027e-7, 2.672e-6, 1.609e-6, -1.063e-6
-0.192, 2.331e-6, 1.431e-6, -8.997e-7, 2.667e-6, 1.615e-6, -1.052e-6
-0.196, 2.340e-6, 1.444e-6, -8.966e-7, 2.664e-6, 1.619e-6, -1.045e-6
-0.200, 2.335e-6, 1.448e-6, -8.879e-7, 2.652e-6, 1.617e-6, -1.035e-6
-0.204, 2.342e-6, 1.459e-6, -8.828e-7, 2.655e-6, 1.626e-6, -1.029e-6
-0.208, 2.354e-6, 1.469e-6, -8.853e-7, 2.659e-6, 1.632e-6, -1.027e-6
-0.212, 2.369e-6, 1.487e-6, -8.813e-7, 2.658e-6, 1.641e-6, -1.017e-6
-0.216, 2.382e-6, 1.503e-6, -8.795e-7, 2.657e-6, 1.647e-6, -1.010e-6
-0.220, 2.382e-6, 1.511e-6, -8.710e-7, 2.650e-6, 1.649e-6, -1.000e-6
-0.224, 2.390e-6, 1.524e-6, -8.665e-7, 2.652e-6, 1.657e-6, -9.951e-7
-0.228, 2.407e-6, 1.539e-6, -8.685e-7, 2.661e-6, 1.668e-6, -9.931e-7
-0.232, 2.425e-6, 1.559e-6, -8.656e-7, 2.662e-6, 1.679e-6, -9.831e-7
-0.236, 2.441e-6, 1.577e-6, -8.632e-7, 2.664e-6, 1.688e-6, -9.760e-7
-0.240, 2.443e-6, 1.587e-6, -8.561e-7, 2.658e-6, 1.691e-6, -9.675e-7
-0.244, 2.455e-6, 1.605e-6, -8.500e-7, 2.665e-6, 1.704e-6, -9.612e-7
-0.248, 2.470e-6, 1.619e-6, -8.510e-7, 2.673e-6, 1.714e-6, -9.587e-7
-0.252, 2.490e-6, 1.643e-6, -8.475e-7, 2.678e-6, 1.729e-6, -9.487e-7
-0.256, 2.504e-6, 1.661e-6, -8.429e-7, 2.678e-6, 1.738e-6, -9.395e-7
-0.260, 2.505e-6, 1.672e-6, -8.326e-7, 2.673e-6, 1.744e-6, -9.292e-7
-0.264, 2.515e-6, 1.691e-6, -8.240e-7, 2.682e-6, 1.761e-6, -9.212e-7
