Sept. 28, 2023   15:08:52
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\50_100_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 50
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:
Ep = -0.356V
ip = 1.605e-9A
Ap = 3.735e-9VA

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 3.112e-6, 6.926e-7, -2.419e-6, 3.584e-6, 7.648e-7, -2.819e-6
-0.008, 3.874e-6, 1.694e-6, -2.180e-6, 4.515e-6, 1.967e-6, -2.547e-6
-0.012, 3.797e-6, 1.732e-6, -2.064e-6, 4.417e-6, 2.005e-6, -2.412e-6
-0.016, 3.690e-6, 1.718e-6, -1.972e-6, 4.290e-6, 1.986e-6, -2.304e-6
-0.020, 3.573e-6, 1.691e-6, -1.882e-6, 4.162e-6, 1.956e-6, -2.206e-6
-0.024, 3.471e-6, 1.663e-6, -1.808e-6, 4.051e-6, 1.928e-6, -2.123e-6
-0.028, 3.382e-6, 1.637e-6, -1.745e-6, 3.948e-6, 1.899e-6, -2.048e-6
-0.032, 3.300e-6, 1.617e-6, -1.683e-6, 3.845e-6, 1.873e-6, -1.972e-6
-0.036, 3.216e-6, 1.591e-6, -1.625e-6, 3.746e-6, 1.841e-6, -1.905e-6
-0.040, 3.122e-6, 1.560e-6, -1.563e-6, 3.644e-6, 1.807e-6, -1.837e-6
-0.044, 3.049e-6, 1.536e-6, -1.513e-6, 3.566e-6, 1.784e-6, -1.782e-6
-0.048, 2.984e-6, 1.513e-6, -1.470e-6, 3.489e-6, 1.758e-6, -1.731e-6
-0.052, 2.923e-6, 1.498e-6, -1.424e-6, 3.413e-6, 1.738e-6, -1.675e-6
-0.056, 2.864e-6, 1.479e-6, -1.385e-6, 3.341e-6, 1.714e-6, -1.627e-6
-0.060, 2.794e-6, 1.454e-6, -1.340e-6, 3.266e-6, 1.687e-6, -1.579e-6
-0.064, 2.737e-6, 1.435e-6, -1.302e-6, 3.207e-6, 1.669e-6, -1.538e-6
-0.068, 2.691e-6, 1.418e-6, -1.273e-6, 3.152e-6, 1.650e-6, -1.503e-6
-0.072, 2.652e-6, 1.410e-6, -1.242e-6, 3.099e-6, 1.636e-6, -1.463e-6
-0.076, 2.607e-6, 1.394e-6, -1.212e-6, 3.043e-6, 1.616e-6, -1.427e-6
-0.080, 2.553e-6, 1.375e-6, -1.178e-6, 2.986e-6, 1.596e-6, -1.390e-6
-0.084, 2.514e-6, 1.362e-6, -1.152e-6, 2.946e-6, 1.583e-6, -1.363e-6
-0.088, 2.483e-6, 1.350e-6, -1.133e-6, 2.908e-6, 1.570e-6, -1.338e-6
-0.092, 2.455e-6, 1.346e-6, -1.109e-6, 2.868e-6, 1.561e-6, -1.307e-6
-0.096, 2.423e-6, 1.336e-6, -1.088e-6, 2.826e-6, 1.546e-6, -1.280e-6
-0.100, 2.382e-6, 1.321e-6, -1.061e-6, 2.782e-6, 1.530e-6, -1.252e-6
-0.104, 2.354e-6, 1.313e-6, -1.041e-6, 2.754e-6, 1.522e-6, -1.232e-6
-0.108, 2.332e-6, 1.304e-6, -1.028e-6, 2.727e-6, 1.513e-6, -1.215e-6
-0.112, 2.316e-6, 1.304e-6, -1.012e-6, 2.698e-6, 1.507e-6, -1.190e-6
-0.116, 2.295e-6, 1.298e-6, -9.966e-7, 2.668e-6, 1.496e-6, -1.171e-6
-0.120, 2.262e-6, 1.287e-6, -9.752e-7, 2.633e-6, 1.484e-6, -1.149e-6
-0.124, 2.242e-6, 1.282e-6, -9.607e-7, 2.615e-6, 1.481e-6, -1.134e-6
-0.128, 2.231e-6, 1.278e-6, -9.527e-7, 2.596e-6, 1.474e-6, -1.122e-6
-0.132, 2.222e-6, 1.281e-6, -9.414e-7, 2.576e-6, 1.472e-6, -1.104e-6
-0.136, 2.210e-6, 1.279e-6, -9.310e-7, 2.554e-6, 1.465e-6, -1.089e-6
-0.140, 2.183e-6, 1.270e-6, -9.126e-7, 2.526e-6, 1.455e-6, -1.071e-6
-0.144, 2.173e-6, 1.270e-6, -9.032e-7, 2.516e-6, 1.455e-6, -1.061e-6
-0.148, 2.166e-6, 1.268e-6, -8.980e-7, 2.504e-6, 1.452e-6, -1.052e-6
-0.152, 2.165e-6, 1.275e-6, -8.901e-7, 2.489e-6, 1.452e-6, -1.037e-6
-0.156, 2.158e-6, 1.277e-6, -8.812e-7, 2.473e-6, 1.448e-6, -1.025e-6
-0.160, 2.141e-6, 1.272e-6, -8.684e-7, 2.453e-6, 1.442e-6, -1.011e-6
-0.164, 2.136e-6, 1.274e-6, -8.613e-7, 2.448e-6, 1.444e-6, -1.004e-6
-0.168, 2.137e-6, 1.277e-6, -8.592e-7, 2.442e-6, 1.444e-6, -9.979e-7
-0.172, 2.141e-6, 1.287e-6, -8.541e-7, 2.433e-6, 1.447e-6, -9.859e-7
-0.176, 2.140e-6, 1.291e-6, -8.494e-7, 2.422e-6, 1.445e-6, -9.774e-7
-0.180, 2.128e-6, 1.291e-6, -8.377e-7, 2.407e-6, 1.441e-6, -9.656e-7
-0.184, 2.129e-6, 1.296e-6, -8.328e-7, 2.406e-6, 1.447e-6, -9.599e-7
-0.188, 2.135e-6, 1.302e-6, -8.333e-7, 2.404e-6, 1.448e-6, -9.561e-7
-0.192, 2.145e-6, 1.315e-6, -8.302e-7, 2.400e-6, 1.454e-6, -9.463e-7
-0.196, 2.150e-6, 1.324e-6, -8.263e-7, 2.394e-6, 1.455e-6, -9.386e-7
-0.200, 2.143e-6, 1.326e-6, -8.165e-7, 2.382e-6, 1.454e-6, -9.281e-7
-0.204, 2.150e-6, 1.336e-6, -8.134e-7, 2.387e-6, 1.462e-6, -9.247e-7
-0.208, 2.160e-6, 1.344e-6, -8.154e-7, 2.387e-6, 1.465e-6, -9.221e-7
-0.212, 2.174e-6, 1.362e-6, -8.127e-7, 2.387e-6, 1.474e-6, -9.132e-7
-0.216, 2.184e-6, 1.372e-6, -8.121e-7, 2.385e-6, 1.477e-6, -9.076e-7
-0.220, 2.181e-6, 1.378e-6, -8.024e-7, 2.375e-6, 1.477e-6, -8.977e-7
-0.224, 2.189e-6, 1.389e-6, -7.998e-7, 2.378e-6, 1.485e-6, -8.937e-7
-0.228, 2.204e-6, 1.402e-6, -8.022e-7, 2.385e-6, 1.493e-6, -8.922e-7
-0.232, 2.222e-6, 1.420e-6, -8.021e-7, 2.386e-6, 1.502e-6, -8.844e-7
-0.236, 2.232e-6, 1.434e-6, -7.987e-7, 2.383e-6, 1.506e-6, -8.771e-7
-0.240, 2.232e-6, 1.440e-6, -7.913e-7, 2.376e-6, 1.508e-6, -8.682e-7
-0.244, 2.241e-6, 1.454e-6, -7.871e-7, 2.382e-6, 1.519e-6, -8.630e-7
-0.248, 2.256e-6, 1.465e-6, -7.905e-7, 2.387e-6, 1.526e-6, -8.618e-7
-0.252, 2.272e-6, 1.485e-6, -7.871e-7, 2.390e-6, 1.537e-6, -8.527e-7
-0.256, 2.283e-6, 1.499e-6, -7.842e-7, 2.388e-6, 1.543e-6, -8.452e-7
-0.260, 2.281e-6, 1.507e-6, -7.740e-7, 2.382e-6, 1.547e-6, -8.354e-7
-0.264, 2.289e-6, 1.520e-6, -7.689e-7, 2.388e-6, 1.558e-6, -8.296e-7
-0.268, 2.302e-6, 1.534e-6, -7.682e-7, 2.393e-6, 1.568e-6, -8.253e-7
-0.272, 2.315e-6, 1.553e-6, -7.624e-7, 2.395e-6, 1.580e-6, -8.152e-7
-0.276, 2.323e-6, 1.568e-6, -7.551e-7, 2.394e-6, 1.589e-6, -8.050e-7
-0.280, 2.318e-6, 1.577e-6, -7.413e-7, 2.387e-6, 1.595e-6, -7.921e-7
-0.284, 2.322e-6, 1.591e-6, -7.317e-7, 2.393e-6, 1.608e-6, -7.851e-7
-0.288, 2.332e-6, 1.605e-6, -7.272e-7, 2.400e-6, 1.620e-6, -7.791e-7
-0.292, 2.342e-6, 1.626e-6, -7.161e-7, 2.401e-6, 1.635e-6, -7.655e-7
-0.296, 2.347e-6, 1.642e-6, -7.051e-7, 2.400e-6, 1.646e-6, -7.540e-7
-0.300, 2.339e-6, 1.653e-6, -6.861e-7, 2.394e-6, 1.655e-6, -7.393e-7
-0.304, 2.340e-6, 1.669e-6, -6.711e-7, 2.400e-6, 1.672e-6, -7.287e-7
-0.308, 2.347e-6, 1.686e-6, -6.614e-7, 2.409e-6, 1.688e-6, -7.212e-7
-0.312, 2.354e-6, 1.709e-6, -6.448e-7, 2.412e-6, 1.706e-6, -7.051e-7
-0.316, 2.359e-6, 1.729e-6, -6.293e-7, 2.413e-6, 1.721e-6, -6.918e-7
-0.320, 2.349e-6, 1.743e-6, -6.058e-7, 2.409e-6, 1.733e-6, -6.754e-7
-0.324, 2.349e-6, 1.764e-6, -5.853e-7, 2.416e-6, 1.755e-6, -6.615e-7
-0.328, 2.358e-6, 1.785e-6, -5.729e-7, 2.428e-6, 1.775e-6, -6.539e-7
-0.332, 2.366e-6, 1.813e-6, -5.529e-7, 2.434e-6, 1.798e-6, -6.360e-7
-0.336, 2.369e-6, 1.836e-6, -5.332e-7, 2.437e-6, 1.816e-6, -6.209e-7
-0.340, 2.361e-6, 1.855e-6, -5.060e-7, 2.436e-6, 1.833e-6, -6.023e-7
-0.344, 2.362e-6, 1.879e-6, -4.830e-7, 2.446e-6, 1.858e-6, -5.881e-7
-0.348, 2.374e-6, 1.906e-6, -4.674e-7, 2.461e-6, 1.883e-6, -5.779e-7
-0.352, 2.382e-6, 1.937e-6, -4.449e-7, 2.467e-6, 1.909e-6, -5.587e-7
-0.356, 2.389e-6, 1.966e-6, -4.226e-7, 2.474e-6, 1.932e-6, -5.414e-7
-0.360, 2.384e-6, 1.990e-6, -3.942e-7, 2.477e-6, 1.954e-6, -5.225e-7
-0.364, 2.390e-6, 2.020e-6, -3.696e-7, 2.491e-6, 1.984e-6, -5.065e-7
-0.368, 2.401e-6, 2.049e-6, -3.518e-7, 2.505e-6, 2.011e-6, -4.940e-7
-0.372, 2.411e-6, 2.084e-6, -3.271e-7, 2.513e-6, 2.040e-6, -4.733e-7
-0.376, 2.421e-6, 2.118e-6, -3.032e-7, 2.523e-6, 2.068e-6, -4.547e-7
-0.380, 2.419e-6, 2.146e-6, -2.726e-7, 2.526e-6, 2.093e-6, -4.329e-7
-0.384, 2.425e-6, 2.178e-6, -2.469e-7, 2.541e-6, 2.125e-6, -4.162e-7
-0.388, 2.439e-6, 2.213e-6, -2.266e-7, 2.559e-6, 2.157e-6, -4.023e-7
-0.392, 2.453e-6, 2.252e-6, -2.015e-7, 2.571e-6, 2.191e-6, -3.803e-7
-0.396, 2.466e-6, 2.289e-6, -1.771e-7, 2.582e-6, 2.221e-6, -3.606e-7
-0.400, 2.463e-6, 2.318e-6, -1.450e-7, 2.587e-6, 2.249e-6, -3.379e-7
-0.404, 2.473e-6, 2.355e-6, -1.186e-7, 2.605e-6, 2.285e-6, -3.197e-7
-0.408, 2.487e-6, 2.390e-6, -9.751e-8, 2.622e-6, 2.318e-6, -3.038e-7
-0.412, 2.503e-6, 2.433e-6, -7.052e-8, 2.636e-6, 2.356e-6, -2.802e-7
-0.416, 2.517e-6, 2.471e-6, -4.584e-8, 2.648e-6, 2.389e-6, -2.592e-7
-0.420, 2.516e-6, 2.503e-6, -1.234e-8, 2.653e-6, 2.419e-6, -2.340e-7
-0.424, 2.524e-6, 2.540e-6, 1.613e-8, 2.669e-6, 2.456e-6, -2.138e-7
-0.428, 2.541e-6, 2.578e-6, 3.738e-8, 2.690e-6, 2.493e-6, -1.970e-7
-0.432, 2.557e-6, 2.622e-6, 6.498e-8, 2.703e-6, 2.531e-6, -1.715e-7
-0.436, 2.571e-6, 2.663e-6, 9.135e-8, 2.716e-6, 2.567e-6, -1.489e-7
-0.440, 2.571e-6, 2.695e-6, 1.237e-7, 2.720e-6, 2.596e-6, -1.238e-7
-0.444, 2.582e-6, 2.735e-6, 1.534e-7, 2.741e-6, 2.639e-6, -1.019e-7
-0.448, 2.597e-6, 2.772e-6, 1.754e-7, 2.759e-6, 2.675e-6, -8.340e-8
-0.452, 2.616e-6, 2.818e-6, 2.020e-7, 2.776e-6, 2.717e-6, -5.864e-8
-0.456, 2.629e-6, 2.859e-6, 2.301e-7, 2.787e-6, 2.753e-6, -3.362e-8
-0.460, 2.628e-6, 2.892e-6, 2.642e-7, 2.793e-6, 2.786e-6, -6.996e-9
-0.464, 2.639e-6, 2.932e-6, 2.932e-7, 2.812e-6, 2.827e-6, 1.551e-8
-0.468, 2.654e-6, 2.970e-6, 3.159e-7, 2.831e-6, 2.866e-6, 3.477e-8
-0.472, 2.672e-6, 3.015e-6, 3.433e-7, 2.847e-6, 2.908e-6, 6.114e-8
-0.476, 2.687e-6, 3.058e-6, 3.707e-7, 2.861e-6, 2.947e-6, 8.632e-8
-0.480, 2.687e-6, 3.091e-6, 4.044e-7, 2.867e-6, 2.981e-6, 1.141e-7
-0.484, 2.697e-6, 3.131e-6, 4.339e-7, 2.885e-6, 3.022e-6, 1.373e-7
-0.488, 2.714e-6, 3.170e-6, 4.563e-7, 2.907e-6, 3.064e-6, 1.569e-7
-0.492, 2.730e-6, 3.215e-6, 4.847e-7, 2.920e-6, 3.105e-6, 1.855e-7
