Sept. 28, 2023   14:32:02
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\50_0_4.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 50
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:
Ep = -0.316V
ip = 1.302e-7A
Ap = 1.260e-8VA

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 3.244e-6, 7.696e-7, -2.475e-6, 3.620e-6, 8.552e-7, -2.764e-6
-0.008, 4.076e-6, 1.841e-6, -2.235e-6, 4.587e-6, 2.084e-6, -2.503e-6
-0.012, 4.017e-6, 1.887e-6, -2.130e-6, 4.524e-6, 2.136e-6, -2.388e-6
-0.016, 3.931e-6, 1.887e-6, -2.044e-6, 4.428e-6, 2.135e-6, -2.293e-6
-0.020, 3.836e-6, 1.868e-6, -1.968e-6, 4.328e-6, 2.115e-6, -2.213e-6
-0.024, 3.742e-6, 1.846e-6, -1.897e-6, 4.233e-6, 2.094e-6, -2.139e-6
-0.028, 3.665e-6, 1.826e-6, -1.839e-6, 4.154e-6, 2.076e-6, -2.078e-6
-0.032, 3.594e-6, 1.807e-6, -1.787e-6, 4.077e-6, 2.056e-6, -2.020e-6
-0.036, 3.529e-6, 1.793e-6, -1.736e-6, 4.002e-6, 2.039e-6, -1.962e-6
-0.040, 3.455e-6, 1.768e-6, -1.686e-6, 3.922e-6, 2.012e-6, -1.910e-6
-0.044, 3.381e-6, 1.747e-6, -1.634e-6, 3.847e-6, 1.992e-6, -1.856e-6
-0.048, 3.326e-6, 1.730e-6, -1.596e-6, 3.793e-6, 1.976e-6, -1.817e-6
-0.052, 3.274e-6, 1.714e-6, -1.560e-6, 3.734e-6, 1.959e-6, -1.775e-6
-0.056, 3.227e-6, 1.704e-6, -1.524e-6, 3.677e-6, 1.945e-6, -1.732e-6
-0.060, 3.172e-6, 1.684e-6, -1.487e-6, 3.617e-6, 1.923e-6, -1.694e-6
-0.064, 3.114e-6, 1.666e-6, -1.448e-6, 3.559e-6, 1.905e-6, -1.654e-6
-0.068, 3.076e-6, 1.653e-6, -1.423e-6, 3.520e-6, 1.894e-6, -1.627e-6
-0.072, 3.039e-6, 1.642e-6, -1.398e-6, 3.478e-6, 1.881e-6, -1.597e-6
-0.076, 3.006e-6, 1.635e-6, -1.371e-6, 3.437e-6, 1.872e-6, -1.565e-6
-0.080, 2.964e-6, 1.620e-6, -1.344e-6, 3.389e-6, 1.853e-6, -1.536e-6
-0.084, 2.921e-6, 1.607e-6, -1.314e-6, 3.347e-6, 1.841e-6, -1.506e-6
-0.088, 2.893e-6, 1.597e-6, -1.296e-6, 3.320e-6, 1.833e-6, -1.487e-6
-0.092, 2.867e-6, 1.589e-6, -1.278e-6, 3.288e-6, 1.824e-6, -1.465e-6
-0.096, 2.847e-6, 1.588e-6, -1.259e-6, 3.257e-6, 1.817e-6, -1.440e-6
-0.100, 2.814e-6, 1.575e-6, -1.239e-6, 3.221e-6, 1.803e-6, -1.418e-6
-0.104, 2.780e-6, 1.565e-6, -1.215e-6, 3.187e-6, 1.794e-6, -1.394e-6
-0.108, 2.761e-6, 1.559e-6, -1.202e-6, 3.168e-6, 1.788e-6, -1.380e-6
-0.112, 2.744e-6, 1.555e-6, -1.189e-6, 3.144e-6, 1.781e-6, -1.362e-6
-0.116, 2.731e-6, 1.556e-6, -1.175e-6, 3.122e-6, 1.778e-6, -1.344e-6
