Sept. 28, 2023   15:08:43
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\50_100_2.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 50
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 3.023e-6, 6.756e-7, -2.347e-6, 3.486e-6, 7.492e-7, -2.737e-6
-0.008, 3.760e-6, 1.649e-6, -2.111e-6, 4.379e-6, 1.915e-6, -2.464e-6
-0.012, 3.679e-6, 1.681e-6, -1.998e-6, 4.282e-6, 1.947e-6, -2.335e-6
-0.016, 3.559e-6, 1.660e-6, -1.899e-6, 4.149e-6, 1.924e-6, -2.225e-6
-0.020, 3.457e-6, 1.638e-6, -1.819e-6, 4.039e-6, 1.903e-6, -2.136e-6
-0.024, 3.364e-6, 1.611e-6, -1.753e-6, 3.932e-6, 1.873e-6, -2.058e-6
-0.028, 3.279e-6, 1.592e-6, -1.687e-6, 3.826e-6, 1.848e-6, -1.979e-6
-0.032, 3.192e-6, 1.566e-6, -1.626e-6, 3.722e-6, 1.815e-6, -1.907e-6
-0.036, 3.099e-6, 1.535e-6, -1.564e-6, 3.620e-6, 1.782e-6, -1.838e-6
-0.040, 3.019e-6, 1.511e-6, -1.508e-6, 3.535e-6, 1.757e-6, -1.778e-6
-0.044, 2.952e-6, 1.487e-6, -1.465e-6, 3.457e-6, 1.731e-6, -1.726e-6
-0.048, 2.890e-6, 1.472e-6, -1.418e-6, 3.379e-6, 1.710e-6, -1.669e-6
-0.052, 2.828e-6, 1.452e-6, -1.376e-6, 3.303e-6, 1.685e-6, -1.618e-6
-0.056, 2.756e-6, 1.427e-6, -1.329e-6, 3.225e-6, 1.658e-6, -1.568e-6
-0.060, 2.699e-6, 1.408e-6, -1.291e-6, 3.165e-6, 1.640e-6, -1.525e-6
-0.064, 2.649e-6, 1.389e-6, -1.261e-6, 3.107e-6, 1.619e-6, -1.489e-6
-0.068, 2.607e-6, 1.380e-6, -1.228e-6, 3.051e-6, 1.604e-6, -1.446e-6
-0.072, 2.563e-6, 1.365e-6, -1.197e-6, 2.995e-6, 1.585e-6, -1.410e-6
-0.076, 2.509e-6, 1.346e-6, -1.163e-6, 2.938e-6, 1.564e-6, -1.374e-6
-0.080, 2.466e-6, 1.332e-6, -1.135e-6, 2.894e-6, 1.550e-6, -1.344e-6
-0.084, 2.434e-6, 1.319e-6, -1.115e-6, 2.854e-6, 1.536e-6, -1.318e-6
-0.088, 2.405e-6, 1.314e-6, -1.091e-6, 2.813e-6, 1.527e-6, -1.286e-6
-0.092, 2.374e-6, 1.304e-6, -1.070e-6, 2.772e-6, 1.512e-6, -1.260e-6
-0.096, 2.333e-6, 1.290e-6, -1.043e-6, 2.728e-6, 1.496e-6, -1.233e-6
-0.100, 2.304e-6, 1.281e-6, -1.023e-6, 2.699e-6, 1.488e-6, -1.211e-6
-0.104, 2.281e-6, 1.272e-6, -1.009e-6, 2.671e-6, 1.478e-6, -1.193e-6
