Sept. 28, 2023   14:32:11
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\50_0_5.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 50
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 3.298e-6, 7.835e-7, -2.514e-6, 3.672e-6, 8.685e-7, -2.804e-6
-0.008, 4.131e-6, 1.866e-6, -2.265e-6, 4.639e-6, 2.107e-6, -2.532e-6
-0.012, 4.058e-6, 1.909e-6, -2.149e-6, 4.573e-6, 2.160e-6, -2.413e-6
-0.016, 3.972e-6, 1.904e-6, -2.068e-6, 4.483e-6, 2.158e-6, -2.325e-6
-0.020, 3.886e-6, 1.892e-6, -1.994e-6, 4.388e-6, 2.146e-6, -2.243e-6
-0.024, 3.804e-6, 1.875e-6, -1.928e-6, 4.297e-6, 2.126e-6, -2.171e-6
-0.028, 3.713e-6, 1.850e-6, -1.863e-6, 4.201e-6, 2.099e-6, -2.102e-6
-0.032, 3.633e-6, 1.829e-6, -1.803e-6, 4.121e-6, 2.081e-6, -2.041e-6
-0.036, 3.565e-6, 1.808e-6, -1.757e-6, 4.052e-6, 2.060e-6, -1.992e-6
-0.040, 3.501e-6, 1.792e-6, -1.709e-6, 3.978e-6, 2.042e-6, -1.936e-6
-0.044, 3.440e-6, 1.776e-6, -1.664e-6, 3.908e-6, 2.022e-6, -1.886e-6
-0.048, 3.371e-6, 1.752e-6, -1.619e-6, 3.835e-6, 1.997e-6, -1.838e-6
-0.052, 3.310e-6, 1.735e-6, -1.575e-6, 3.775e-6, 1.981e-6, -1.794e-6
-0.056, 3.262e-6, 1.718e-6, -1.544e-6, 3.726e-6, 1.966e-6, -1.760e-6
-0.060, 3.216e-6, 1.706e-6, -1.510e-6, 3.671e-6, 1.951e-6, -1.720e-6
-0.064, 3.172e-6, 1.694e-6, -1.478e-6, 3.618e-6, 1.934e-6, -1.683e-6
-0.068, 3.118e-6, 1.674e-6, -1.444e-6, 3.561e-6, 1.914e-6, -1.647e-6
-0.072, 3.072e-6, 1.661e-6, -1.411e-6, 3.517e-6, 1.903e-6, -1.614e-6
-0.076, 3.038e-6, 1.648e-6, -1.390e-6, 3.481e-6, 1.890e-6, -1.591e-6
-0.080, 3.005e-6, 1.641e-6, -1.364e-6, 3.441e-6, 1.881e-6, -1.560e-6
-0.084, 2.974e-6, 1.633e-6, -1.341e-6, 3.402e-6, 1.870e-6, -1.532e-6
-0.088, 2.932e-6, 1.617e-6, -1.315e-6, 3.357e-6, 1.851e-6, -1.505e-6
