Sept. 28, 2023   15:08:34
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\50_100_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 50
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 2.575e-6, 5.929e-7, -1.982e-6, 2.984e-6, 6.609e-7, -2.324e-6
-0.008, 3.171e-6, 1.400e-6, -1.772e-6, 3.728e-6, 1.642e-6, -2.087e-6
-0.012, 3.098e-6, 1.425e-6, -1.672e-6, 3.648e-6, 1.673e-6, -1.975e-6
-0.016, 3.009e-6, 1.411e-6, -1.597e-6, 3.544e-6, 1.657e-6, -1.887e-6
-0.020, 2.925e-6, 1.397e-6, -1.528e-6, 3.440e-6, 1.637e-6, -1.803e-6
-0.024, 2.840e-6, 1.373e-6, -1.467e-6, 3.337e-6, 1.606e-6, -1.730e-6
-0.028, 2.746e-6, 1.345e-6, -1.401e-6, 3.235e-6, 1.576e-6, -1.659e-6
-0.032, 2.668e-6, 1.320e-6, -1.348e-6, 3.151e-6, 1.551e-6, -1.600e-6
-0.036, 2.602e-6, 1.297e-6, -1.305e-6, 3.071e-6, 1.525e-6, -1.547e-6
-0.040, 2.540e-6, 1.282e-6, -1.259e-6, 2.993e-6, 1.503e-6, -1.489e-6
-0.044, 2.477e-6, 1.261e-6, -1.216e-6, 2.916e-6, 1.477e-6, -1.439e-6
-0.048, 2.405e-6, 1.235e-6, -1.170e-6, 2.838e-6, 1.450e-6, -1.388e-6
-0.052, 2.350e-6, 1.217e-6, -1.133e-6, 2.779e-6, 1.431e-6, -1.348e-6
-0.056, 2.303e-6, 1.200e-6, -1.104e-6, 2.723e-6, 1.412e-6, -1.311e-6
-0.060, 2.263e-6, 1.190e-6, -1.073e-6, 2.668e-6, 1.397e-6, -1.271e-6
-0.064, 2.218e-6, 1.175e-6, -1.043e-6, 2.613e-6, 1.377e-6, -1.235e-6
-0.068, 2.165e-6, 1.156e-6, -1.009e-6, 2.556e-6, 1.357e-6, -1.199e-6
-0.072, 2.124e-6, 1.142e-6, -9.818e-7, 2.513e-6, 1.344e-6, -1.169e-6
-0.076, 2.093e-6, 1.130e-6, -9.630e-7, 2.475e-6, 1.330e-6, -1.145e-6
-0.080, 2.068e-6, 1.126e-6, -9.419e-7, 2.438e-6, 1.321e-6, -1.116e-6
-0.084, 2.037e-6, 1.116e-6, -9.207e-7, 2.397e-6, 1.307e-6, -1.090e-6
-0.088, 1.997e-6, 1.102e-6, -8.948e-7, 2.355e-6, 1.291e-6, -1.064e-6
-0.092, 1.971e-6, 1.094e-6, -8.766e-7, 2.328e-6, 1.285e-6, -1.044e-6
-0.096, 1.953e-6, 1.087e-6, -8.660e-7, 2.305e-6, 1.276e-6, -1.028e-6
-0.100, 1.936e-6, 1.087e-6, -8.495e-7, 2.276e-6, 1.271e-6, -1.005e-6
-0.104, 1.918e-6, 1.082e-6, -8.359e-7, 2.249e-6, 1.261e-6, -9.876e-7
-0.108, 1.889e-6, 1.072e-6, -8.172e-7, 2.218e-6, 1.250e-6, -9.679e-7
-0.112, 1.873e-6, 1.069e-6, -8.040e-7, 2.202e-6, 1.248e-6, -9.540e-7
-0.116, 1.862e-6, 1.066e-6, -7.967e-7, 2.187e-6, 1.244e-6, -9.429e-7
-0.120, 1.857e-6, 1.070e-6, -7.872e-7, 2.170e-6, 1.243e-6, -9.266e-7
-0.124, 1.846e-6, 1.069e-6, -7.777e-7, 2.151e-6, 1.238e-6, -9.133e-7
-0.128, 1.825e-6, 1.062e-6, -7.636e-7, 2.129e-6, 1.230e-6, -8.993e-7
-0.132, 1.818e-6, 1.063e-6, -7.547e-7, 2.122e-6, 1.232e-6, -8.902e-7
-0.136, 1.817e-6, 1.064e-6, -7.536e-7, 2.117e-6, 1.231e-6, -8.858e-7
-0.140, 1.818e-6, 1.071e-6, -7.467e-7, 2.106e-6, 1.234e-6, -8.726e-7
-0.144, 1.816e-6, 1.074e-6, -7.422e-7, 2.095e-6, 1.231e-6, -8.642e-7
-0.148, 1.802e-6, 1.072e-6, -7.296e-7, 2.080e-6, 1.228e-6, -8.521e-7
-0.152, 1.802e-6, 1.076e-6, -7.257e-7, 2.080e-6, 1.232e-6, -8.480e-7
-0.156, 1.808e-6, 1.081e-6, -7.268e-7, 2.080e-6, 1.235e-6, -8.452e-7
-0.160, 1.814e-6, 1.091e-6, -7.228e-7, 2.076e-6, 1.240e-6, -8.356e-7
-0.164, 1.820e-6, 1.100e-6, -7.204e-7, 2.073e-6, 1.243e-6, -8.301e-7
-0.168, 1.813e-6, 1.101e-6, -7.122e-7, 2.063e-6, 1.242e-6, -8.213e-7
-0.172, 1.817e-6, 1.109e-6, -7.084e-7, 2.066e-6, 1.249e-6, -8.176e-7
-0.176, 1.830e-6, 1.117e-6, -7.133e-7, 2.074e-6, 1.255e-6, -8.188e-7
-0.180, 1.845e-6, 1.133e-6, -7.120e-7, 2.077e-6, 1.265e-6, -8.120e-7
-0.184, 1.855e-6, 1.144e-6, -7.112e-7, 2.076e-6, 1.269e-6, -8.076e-7
-0.188, 1.855e-6, 1.150e-6, -7.047e-7, 2.072e-6, 1.271e-6, -8.008e-7
-0.192, 1.864e-6, 1.160e-6, -7.037e-7, 2.079e-6, 1.280e-6, -7.993e-7
-0.196, 1.883e-6, 1.173e-6, -7.094e-7, 2.091e-6, 1.289e-6, -8.013e-7
-0.200, 1.903e-6, 1.193e-6, -7.104e-7, 2.098e-6, 1.302e-6, -7.961e-7
-0.204, 1.918e-6, 1.208e-6, -7.104e-7, 2.101e-6, 1.309e-6, -7.925e-7
-0.208, 1.922e-6, 1.217e-6, -7.053e-7, 2.100e-6, 1.313e-6, -7.866e-7
-0.212, 1.938e-6, 1.232e-6, -7.061e-7, 2.113e-6, 1.326e-6, -7.865e-7
-0.216, 1.961e-6, 1.248e-6, -7.135e-7, 2.126e-6, 1.336e-6, -7.901e-7
-0.220, 1.983e-6, 1.269e-6, -7.139e-7, 2.134e-6, 1.350e-6, -7.838e-7
-0.224, 2.002e-6, 1.287e-6, -7.150e-7, 2.140e-6, 1.360e-6, -7.810e-7
-0.228, 2.008e-6, 1.298e-6, -7.102e-7, 2.142e-6, 1.366e-6, -7.759e-7
-0.232, 2.027e-6, 1.316e-6, -7.107e-7, 2.157e-6, 1.382e-6, -7.757e-7
-0.236, 2.051e-6, 1.333e-6, -7.173e-7, 2.173e-6, 1.394e-6, -7.784e-7
-0.240, 2.075e-6, 1.357e-6, -7.178e-7, 2.182e-6, 1.410e-6, -7.724e-7
-0.244, 2.094e-6, 1.376e-6, -7.181e-7, 2.189e-6, 1.421e-6, -7.685e-7
-0.248, 2.100e-6, 1.389e-6, -7.117e-7, 2.191e-6, 1.429e-6, -7.617e-7
