Sept. 28, 2023   14:49:35
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\30_10_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 1.400e-6, 3.683e-7, -1.032e-6, 1.598e-6, 4.159e-7, -1.182e-6
-0.008, 1.658e-6, 7.393e-7, -9.184e-7, 1.902e-6, 8.486e-7, -1.054e-6
-0.012, 1.626e-6, 7.606e-7, -8.650e-7, 1.866e-6, 8.723e-7, -9.941e-7
-0.016, 1.582e-6, 7.588e-7, -8.234e-7, 1.818e-6, 8.712e-7, -9.469e-7
-0.020, 1.542e-6, 7.536e-7, -7.885e-7, 1.773e-6, 8.655e-7, -9.073e-7
-0.024, 1.502e-6, 7.446e-7, -7.571e-7, 1.728e-6, 8.560e-7, -8.715e-7
-0.028, 1.464e-6, 7.356e-7, -7.287e-7, 1.686e-6, 8.465e-7, -8.393e-7
-0.032, 1.429e-6, 7.268e-7, -7.025e-7, 1.646e-6, 8.368e-7, -8.091e-7
-0.036, 1.396e-6, 7.175e-7, -6.784e-7, 1.608e-6, 8.267e-7, -7.812e-7
-0.040, 1.366e-6, 7.093e-7, -6.564e-7, 1.574e-6, 8.177e-7, -7.560e-7
-0.044, 1.336e-6, 7.001e-7, -6.358e-7, 1.541e-6, 8.083e-7, -7.325e-7
-0.048, 1.310e-6, 6.934e-7, -6.167e-7, 1.510e-6, 8.003e-7, -7.102e-7
-0.052, 1.285e-6, 6.865e-7, -5.988e-7, 1.482e-6, 7.925e-7, -6.898e-7
-0.056, 1.261e-6, 6.785e-7, -5.823e-7, 1.454e-6, 7.837e-7, -6.708e-7
-0.060, 1.239e-6, 6.722e-7, -5.673e-7, 1.430e-6, 7.767e-7, -6.530e-7
-0.064, 1.220e-6, 6.673e-7, -5.528e-7, 1.408e-6, 7.712e-7, -6.364e-7
-0.068, 1.202e-6, 6.619e-7, -5.399e-7, 1.386e-6, 7.648e-7, -6.214e-7
-0.072, 1.184e-6, 6.566e-7, -5.276e-7, 1.366e-6, 7.591e-7, -6.068e-7
-0.076, 1.169e-6, 6.528e-7, -5.165e-7, 1.348e-6, 7.542e-7, -5.937e-7
-0.080, 1.154e-6, 6.485e-7, -5.059e-7, 1.331e-6, 7.495e-7, -5.816e-7
-0.084, 1.141e-6, 6.455e-7, -4.958e-7, 1.315e-6, 7.454e-7, -5.691e-7
-0.088, 1.130e-6, 6.422e-7, -4.876e-7, 1.301e-6, 7.416e-7, -5.589e-7
-0.092, 1.118e-6, 6.398e-7, -4.778e-7, 1.286e-6, 7.387e-7, -5.474e-7
-0.096, 1.109e-6, 6.383e-7, -4.709e-7, 1.275e-6, 7.360e-7, -5.393e-7
-0.100, 1.100e-6, 6.364e-7, -4.638e-7, 1.264e-6, 7.334e-7, -5.302e-7
-0.104, 1.092e-6, 6.357e-7, -4.566e-7, 1.254e-6, 7.325e-7, -5.215e-7
-0.108, 1.086e-6, 6.357e-7, -4.502e-7, 1.245e-6, 7.316e-7, -5.135e-7
-0.112, 1.080e-6, 6.355e-7, -4.449e-7, 1.237e-6, 7.304e-7, -5.064e-7
-0.116, 1.076e-6, 6.361e-7, -4.403e-7, 1.231e-6, 7.302e-7, -5.003e-7
-0.120, 1.072e-6, 6.371e-7, -4.347e-7, 1.224e-6, 7.305e-7, -4.937e-7
-0.124, 1.069e-6, 6.388e-7, -4.302e-7, 1.218e-6, 7.309e-7, -4.875e-7
-0.128, 1.067e-6, 6.408e-7, -4.264e-7, 1.214e-6, 7.320e-7, -4.824e-7
-0.132, 1.065e-6, 6.431e-7, -4.221e-7, 1.210e-6, 7.335e-7, -4.767e-7
-0.136, 1.064e-6, 6.459e-7, -4.185e-7, 1.207e-6, 7.352e-7, -4.720e-7
-0.140, 1.066e-6, 6.497e-7, -4.159e-7, 1.206e-6, 7.379e-7, -4.682e-7
-0.144, 1.066e-6, 6.527e-7, -4.133e-7, 1.203e-6, 7.398e-7, -4.634e-7
-0.148, 1.069e-6, 6.587e-7, -4.099e-7, 1.203e-6, 7.441e-7, -4.590e-7
-0.152, 1.072e-6, 6.635e-7, -4.084e-7, 1.203e-6, 7.477e-7, -4.557e-7
-0.156, 1.076e-6, 6.696e-7, -4.059e-7, 1.205e-6, 7.521e-7, -4.524e-7
-0.160, 1.079e-6, 6.747e-7, -4.043e-7, 1.205e-6, 7.557e-7, -4.491e-7
-0.164, 1.084e-6, 6.822e-7, -4.022e-7, 1.207e-6, 7.616e-7, -4.455e-7
-0.168, 1.091e-6, 6.903e-7, -4.011e-7, 1.210e-6, 7.677e-7, -4.426e-7
-0.172, 1.098e-6, 6.988e-7, -3.996e-7, 1.214e-6, 7.738e-7, -4.398e-7
-0.176, 1.106e-6, 7.074e-7, -3.985e-7, 1.218e-6, 7.805e-7, -4.377e-7
-0.180, 1.115e-6, 7.167e-7, -3.979e-7, 1.222e-6, 7.876e-7, -4.348e-7
-0.184, 1.125e-6, 7.285e-7, -3.964e-7, 1.228e-6, 7.962e-7, -4.323e-7
-0.188, 1.135e-6, 7.392e-7, -3.956e-7, 1.234e-6, 8.048e-7, -4.295e-7
-0.192, 1.146e-6, 7.508e-7, -3.948e-7, 1.240e-6, 8.130e-7, -4.271e-7
-0.196, 1.157e-6, 7.639e-7, -3.932e-7, 1.247e-6, 8.235e-7, -4.239e-7
-0.200, 1.170e-6, 7.775e-7, -3.926e-7, 1.255e-6, 8.339e-7, -4.215e-7
-0.204, 1.184e-6, 7.918e-7, -3.925e-7, 1.265e-6, 8.450e-7, -4.201e-7
-0.208, 1.198e-6, 8.067e-7, -3.914e-7, 1.274e-6, 8.563e-7, -4.172e-7
-0.212, 1.213e-6, 8.230e-7, -3.897e-7, 1.283e-6, 8.692e-7, -4.139e-7
-0.216, 1.228e-6, 8.386e-7, -3.890e-7, 1.293e-6, 8.810e-7, -4.118e-7
-0.220, 1.244e-6, 8.562e-7, -3.879e-7, 1.303e-6, 8.951e-7, -4.084e-7
