Sept. 28, 2023   14:27:53
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\30_0_5.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 1.874e-6, 4.872e-7, -1.387e-6, 2.084e-6, 5.413e-7, -1.543e-6
-0.008, 2.228e-6, 9.870e-7, -1.241e-6, 2.487e-6, 1.104e-6, -1.384e-6
-0.012, 2.199e-6, 1.023e-6, -1.176e-6, 2.456e-6, 1.144e-6, -1.312e-6
-0.016, 2.152e-6, 1.025e-6, -1.127e-6, 2.407e-6, 1.149e-6, -1.259e-6
-0.020, 2.108e-6, 1.024e-6, -1.084e-6, 2.361e-6, 1.148e-6, -1.213e-6
-0.024, 2.066e-6, 1.018e-6, -1.048e-6, 2.315e-6, 1.142e-6, -1.173e-6
-0.028, 2.024e-6, 1.010e-6, -1.014e-6, 2.270e-6, 1.134e-6, -1.136e-6
-0.032, 1.985e-6, 1.002e-6, -9.831e-7, 2.229e-6, 1.127e-6, -1.102e-6
-0.036, 1.950e-6, 9.947e-7, -9.549e-7, 2.190e-6, 1.119e-6, -1.071e-6
-0.040, 1.915e-6, 9.869e-7, -9.281e-7, 2.153e-6, 1.111e-6, -1.042e-6
-0.044, 1.883e-6, 9.794e-7, -9.033e-7, 2.118e-6, 1.103e-6, -1.014e-6
-0.048, 1.851e-6, 9.712e-7, -8.802e-7, 2.084e-6, 1.095e-6, -9.891e-7
-0.052, 1.822e-6, 9.639e-7, -8.585e-7, 2.053e-6, 1.088e-6, -9.651e-7
-0.056, 1.795e-6, 9.568e-7, -8.381e-7, 2.023e-6, 1.080e-6, -9.427e-7
-0.060, 1.770e-6, 9.509e-7, -8.194e-7, 1.996e-6, 1.074e-6, -9.218e-7
