Sept. 28, 2023   14:27:42
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\30_0_4.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 1.847e-6, 4.812e-7, -1.366e-6, 2.055e-6, 5.372e-7, -1.517e-6
-0.008, 2.193e-6, 9.718e-7, -1.222e-6, 2.449e-6, 1.089e-6, -1.360e-6
-0.012, 2.164e-6, 1.006e-6, -1.158e-6, 2.418e-6, 1.128e-6, -1.290e-6
-0.016, 2.119e-6, 1.010e-6, -1.109e-6, 2.370e-6, 1.133e-6, -1.237e-6
-0.020, 2.076e-6, 1.008e-6, -1.068e-6, 2.325e-6, 1.132e-6, -1.192e-6
-0.024, 2.035e-6, 1.003e-6, -1.033e-6, 2.281e-6, 1.127e-6, -1.154e-6
-0.028, 1.994e-6, 9.957e-7, -9.983e-7, 2.237e-6, 1.120e-6, -1.116e-6
-0.032, 1.956e-6, 9.878e-7, -9.678e-7, 2.197e-6, 1.113e-6, -1.083e-6
-0.036, 1.921e-6, 9.811e-7, -9.398e-7, 2.158e-6, 1.106e-6, -1.053e-6
-0.040, 1.887e-6, 9.731e-7, -9.136e-7, 2.122e-6, 1.098e-6, -1.024e-6
-0.044, 1.854e-6, 9.650e-7, -8.894e-7, 2.087e-6, 1.090e-6, -9.973e-7
-0.048, 1.825e-6, 9.579e-7, -8.671e-7, 2.055e-6, 1.082e-6, -9.725e-7
-0.052, 1.797e-6, 9.517e-7, -8.454e-7, 2.024e-6, 1.075e-6, -9.483e-7
-0.056, 1.770e-6, 9.445e-7, -8.252e-7, 1.994e-6, 1.068e-6, -9.263e-7
-0.060, 1.745e-6, 9.377e-7, -8.073e-7, 1.967e-6, 1.061e-6, -9.060e-7
-0.064, 1.723e-6, 9.324e-7, -7.903e-7, 1.942e-6, 1.055e-6, -8.872e-7
-0.068, 1.699e-6, 9.268e-7, -7.724e-7, 1.916e-6, 1.049e-6, -8.670e-7
-0.072, 1.679e-6, 9.217e-7, -7.572e-7, 1.894e-6, 1.043e-6, -8.505e-7
-0.076, 1.659e-6, 9.160e-7, -7.435e-7, 1.873e-6, 1.038e-6, -8.350e-7
-0.080, 1.641e-6, 9.116e-7, -7.297e-7, 1.851e-6, 1.032e-6, -8.190e-7
-0.084, 1.624e-6, 9.076e-7, -7.165e-7, 1.832e-6, 1.028e-6, -8.036e-7
-0.088, 1.607e-6, 9.037e-7, -7.037e-7, 1.813e-6, 1.023e-6, -7.898e-7
-0.092, 1.592e-6, 9.007e-7, -6.917e-7, 1.796e-6, 1.020e-6, -7.760e-7
