Sept. 28, 2023   14:27:31
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\30_0_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 1.798e-6, 4.665e-7, -1.332e-6, 2.002e-6, 5.215e-7, -1.481e-6
-0.008, 2.136e-6, 9.442e-7, -1.192e-6, 2.386e-6, 1.057e-6, -1.328e-6
-0.012, 2.107e-6, 9.772e-7, -1.130e-6, 2.357e-6, 1.096e-6, -1.261e-6
-0.016, 2.064e-6, 9.815e-7, -1.082e-6, 2.311e-6, 1.102e-6, -1.209e-6
-0.020, 2.022e-6, 9.793e-7, -1.043e-6, 2.267e-6, 1.101e-6, -1.166e-6
-0.024, 1.982e-6, 9.742e-7, -1.008e-6, 2.223e-6, 1.096e-6, -1.127e-6
-0.028, 1.943e-6, 9.681e-7, -9.751e-7, 2.182e-6, 1.090e-6, -1.092e-6
-0.032, 1.907e-6, 9.612e-7, -9.456e-7, 2.142e-6, 1.083e-6, -1.059e-6
-0.036, 1.872e-6, 9.540e-7, -9.185e-7, 2.105e-6, 1.076e-6, -1.029e-6
-0.040, 1.841e-6, 9.472e-7, -8.934e-7, 2.071e-6, 1.070e-6, -1.002e-6
-0.044, 1.809e-6, 9.400e-7, -8.693e-7, 2.037e-6, 1.061e-6, -9.756e-7
-0.048, 1.781e-6, 9.332e-7, -8.474e-7, 2.006e-6, 1.055e-6, -9.513e-7
-0.052, 1.754e-6, 9.262e-7, -8.276e-7, 1.976e-6, 1.047e-6, -9.288e-7
-0.056, 1.728e-6, 9.195e-7, -8.085e-7, 1.948e-6, 1.040e-6, -9.078e-7
-0.060, 1.705e-6, 9.141e-7, -7.904e-7, 1.923e-6, 1.035e-6, -8.875e-7
-0.064, 1.682e-6, 9.082e-7, -7.735e-7, 1.898e-6, 1.029e-6, -8.688e-7
-0.068, 1.661e-6, 9.041e-7, -7.573e-7, 1.875e-6, 1.024e-6, -8.508e-7
-0.072, 1.642e-6, 8.991e-7, -7.425e-7, 1.852e-6, 1.019e-6, -8.335e-7
-0.076, 1.624e-6, 8.947e-7, -7.289e-7, 1.832e-6, 1.014e-6, -8.179e-7
-0.080, 1.606e-6, 8.903e-7, -7.156e-7, 1.812e-6, 1.009e-6, -8.031e-7
-0.084, 1.590e-6, 8.868e-7, -7.030e-7, 1.793e-6, 1.005e-6, -7.884e-7
-0.088, 1.574e-6, 8.831e-7, -6.905e-7, 1.774e-6, 1.001e-6, -7.739e-7
-0.092, 1.560e-6, 8.806e-7, -6.798e-7, 1.760e-6, 9.977e-7, -7.620e-7
-0.096, 1.548e-6, 8.780e-7, -6.698e-7, 1.744e-6, 9.941e-7, -7.503e-7
-0.100, 1.536e-6, 8.766e-7, -6.591e-7, 1.730e-6, 9.917e-7, -7.381e-7
-0.104, 1.525e-6, 8.743e-7, -6.506e-7, 1.716e-6, 9.886e-7, -7.279e-7
-0.108, 1.514e-6, 8.729e-7, -6.410e-7, 1.702e-6, 9.860e-7, -7.163e-7
-0.112, 1.506e-6, 8.723e-7, -6.333e-7, 1.692e-6, 9.847e-7, -7.069e-7
-0.116, 1.497e-6, 8.726e-7, -6.248e-7, 1.681e-6, 9.836e-7, -6.973e-7
-0.120, 1.489e-6, 8.713e-7, -6.176e-7, 1.669e-6, 9.812e-7, -6.882e-7
-0.124, 1.484e-6, 8.729e-7, -6.108e-7, 1.661e-6, 9.811e-7, -6.798e-7
-0.128, 1.477e-6, 8.730e-7, -6.044e-7, 1.652e-6, 9.803e-7, -6.717e-7
-0.132, 1.472e-6, 8.747e-7, -5.971e-7, 1.643e-6, 9.804e-7, -6.629e-7
-0.136, 1.468e-6, 8.765e-7, -5.916e-7, 1.635e-6, 9.802e-7, -6.552e-7
-0.140, 1.465e-6, 8.786e-7, -5.860e-7, 1.629e-6, 9.807e-7, -6.483e-7
-0.144, 1.461e-6, 8.804e-7, -5.810e-7, 1.623e-6, 9.812e-7, -6.419e-7
-0.148, 1.459e-6, 8.838e-7, -5.753e-7, 1.617e-6, 9.830e-7, -6.344e-7
-0.152, 1.458e-6, 8.872e-7, -5.710e-7, 1.612e-6, 9.841e-7, -6.281e-7
-0.156, 1.457e-6, 8.909e-7, -5.660e-7, 1.607e-6, 9.855e-7, -6.220e-7
-0.160, 1.456e-6, 8.948e-7, -5.617e-7, 1.603e-6, 9.875e-7, -6.155e-7
-0.164, 1.459e-6, 9.010e-7, -5.575e-7, 1.601e-6, 9.916e-7, -6.099e-7
-0.168, 1.459e-6, 9.058e-7, -5.530e-7, 1.597e-6, 9.939e-7, -6.034e-7
-0.172, 1.460e-6, 9.110e-7, -5.495e-7, 1.594e-6, 9.963e-7, -5.977e-7
-0.176, 1.464e-6, 9.181e-7, -5.455e-7, 1.592e-6, 1.001e-6, -5.920e-7
-0.180, 1.468e-6, 9.255e-7, -5.421e-7, 1.592e-6, 1.005e-6, -5.870e-7
-0.184, 1.471e-6, 9.332e-7, -5.380e-7, 1.590e-6, 1.010e-6, -5.807e-7
-0.188, 1.476e-6, 9.414e-7, -5.351e-7, 1.591e-6, 1.015e-6, -5.764e-7
-0.192, 1.482e-6, 9.503e-7, -5.314e-7, 1.591e-6, 1.020e-6, -5.703e-7
-0.196, 1.488e-6, 9.604e-7, -5.277e-7, 1.592e-6, 1.027e-6, -5.653e-7
-0.200, 1.495e-6, 9.703e-7, -5.247e-7, 1.593e-6, 1.033e-6, -5.602e-7
-0.204, 1.503e-6, 9.819e-7, -5.213e-7, 1.596e-6, 1.041e-6, -5.549e-7
-0.208, 1.511e-6, 9.935e-7, -5.173e-7, 1.597e-6, 1.049e-6, -5.488e-7
-0.212, 1.519e-6, 1.006e-6, -5.137e-7, 1.600e-6, 1.057e-6, -5.432e-7
-0.216, 1.528e-6, 1.019e-6, -5.087e-7, 1.603e-6, 1.066e-6, -5.369e-7
-0.220, 1.539e-6, 1.033e-6, -5.052e-7, 1.607e-6, 1.075e-6, -5.317e-7
-0.224, 1.548e-6, 1.047e-6, -5.013e-7, 1.610e-6, 1.085e-6, -5.254e-7
-0.228, 1.559e-6, 1.063e-6, -4.962e-7, 1.615e-6, 1.096e-6, -5.189e-7
-0.232, 1.570e-6, 1.077e-6, -4.923e-7, 1.619e-6, 1.106e-6, -5.132e-7
-0.236, 1.580e-6, 1.094e-6, -4.868e-7, 1.624e-6, 1.118e-6, -5.061e-7
-0.240, 1.592e-6, 1.111e-6, -4.810e-7, 1.629e-6, 1.130e-6, -4.990e-7
-0.244, 1.604e-6, 1.127e-6, -4.762e-7, 1.634e-6, 1.142e-6, -4.920e-7
-0.248, 1.615e-6, 1.145e-6, -4.700e-7, 1.639e-6, 1.155e-6, -4.843e-7
-0.252, 1.626e-6, 1.163e-6, -4.629e-7, 1.645e-6, 1.169e-6, -4.760e-7
-0.256, 1.637e-6, 1.181e-6, -4.557e-7, 1.652e-6, 1.184e-6, -4.681e-7
-0.260, 1.648e-6, 1.199e-6, -4.484e-7, 1.657e-6, 1.198e-6, -4.596e-7
-0.264, 1.658e-6, 1.218e-6, -4.403e-7, 1.663e-6, 1.213e-6, -4.499e-7
-0.268, 1.669e-6, 1.238e-6, -4.309e-7, 1.670e-6, 1.230e-6, -4.400e-7
-0.272, 1.677e-6, 1.255e-6, -4.216e-7, 1.674e-6, 1.244e-6, -4.296e-7
-0.276, 1.687e-6, 1.275e-6, -4.119e-7, 1.681e-6, 1.262e-6, -4.192e-7
-0.280, 1.696e-6, 1.294e-6, -4.011e-7, 1.686e-6, 1.279e-6, -4.077e-7
