Sept. 28, 2023   15:06:55
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\40_100_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 40
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 2.064e-6, 5.035e-7, -1.561e-6, 2.368e-6, 5.594e-7, -1.809e-6
-0.008, 2.473e-6, 1.084e-6, -1.389e-6, 2.868e-6, 1.248e-6, -1.620e-6
-0.012, 2.430e-6, 1.115e-6, -1.314e-6, 2.809e-6, 1.282e-6, -1.528e-6
-0.016, 2.347e-6, 1.102e-6, -1.246e-6, 2.722e-6, 1.268e-6, -1.454e-6
-0.020, 2.289e-6, 1.095e-6, -1.194e-6, 2.647e-6, 1.259e-6, -1.388e-6
-0.024, 2.213e-6, 1.072e-6, -1.141e-6, 2.569e-6, 1.235e-6, -1.334e-6
-0.028, 2.162e-6, 1.061e-6, -1.101e-6, 2.500e-6, 1.220e-6, -1.280e-6
-0.032, 2.092e-6, 1.038e-6, -1.054e-6, 2.429e-6, 1.196e-6, -1.232e-6
-0.036, 2.048e-6, 1.028e-6, -1.020e-6, 2.369e-6, 1.183e-6, -1.186e-6
-0.040, 1.985e-6, 1.006e-6, -9.793e-7, 2.305e-6, 1.160e-6, -1.145e-6
-0.044, 1.946e-6, 9.963e-7, -9.501e-7, 2.253e-6, 1.148e-6, -1.105e-6
-0.048, 1.890e-6, 9.765e-7, -9.137e-7, 2.195e-6, 1.126e-6, -1.069e-6
-0.052, 1.857e-6, 9.683e-7, -8.889e-7, 2.149e-6, 1.115e-6, -1.034e-6
-0.056, 1.808e-6, 9.495e-7, -8.584e-7, 2.099e-6, 1.096e-6, -1.003e-6
-0.060, 1.780e-6, 9.437e-7, -8.366e-7, 2.060e-6, 1.087e-6, -9.730e-7
-0.064, 1.735e-6, 9.254e-7, -8.091e-7, 2.014e-6, 1.068e-6, -9.459e-7
-0.068, 1.711e-6, 9.202e-7, -7.903e-7, 1.979e-6, 1.061e-6, -9.179e-7
-0.072, 1.671e-6, 9.046e-7, -7.664e-7, 1.940e-6, 1.044e-6, -8.955e-7
-0.076, 1.652e-6, 9.008e-7, -7.513e-7, 1.909e-6, 1.038e-6, -8.713e-7
-0.080, 1.616e-6, 8.872e-7, -7.286e-7, 1.874e-6, 1.024e-6, -8.509e-7
-0.084, 1.601e-6, 8.851e-7, -7.160e-7, 1.849e-6, 1.019e-6, -8.296e-7
-0.088, 1.569e-6, 8.724e-7, -6.967e-7, 1.817e-6, 1.005e-6, -8.122e-7
-0.092, 1.558e-6, 8.730e-7, -6.854e-7, 1.797e-6, 1.004e-6, -7.932e-7
-0.096, 1.529e-6, 8.608e-7, -6.680e-7, 1.768e-6, 9.904e-7, -7.774e-7
