Sept. 28, 2023   14:51:17
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\40_10_2.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 40
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 2.344e-6, 5.682e-7, -1.776e-6, 2.687e-6, 6.327e-7, -2.054e-6
-0.008, 2.828e-6, 1.246e-6, -1.582e-6, 3.282e-6, 1.441e-6, -1.842e-6
-0.012, 2.783e-6, 1.280e-6, -1.503e-6, 3.228e-6, 1.481e-6, -1.747e-6
-0.016, 2.702e-6, 1.274e-6, -1.428e-6, 3.139e-6, 1.472e-6, -1.667e-6
-0.020, 2.640e-6, 1.263e-6, -1.376e-6, 3.066e-6, 1.463e-6, -1.603e-6
-0.024, 2.564e-6, 1.247e-6, -1.317e-6, 2.982e-6, 1.442e-6, -1.540e-6
-0.028, 2.508e-6, 1.233e-6, -1.275e-6, 2.915e-6, 1.428e-6, -1.487e-6
-0.032, 2.440e-6, 1.216e-6, -1.224e-6, 2.841e-6, 1.407e-6, -1.434e-6
-0.036, 2.391e-6, 1.201e-6, -1.190e-6, 2.783e-6, 1.393e-6, -1.390e-6
-0.040, 2.330e-6, 1.185e-6, -1.145e-6, 2.715e-6, 1.372e-6, -1.343e-6
-0.044, 2.289e-6, 1.172e-6, -1.117e-6, 2.666e-6, 1.361e-6, -1.306e-6
-0.048, 2.233e-6, 1.156e-6, -1.078e-6, 2.605e-6, 1.340e-6, -1.265e-6
-0.052, 2.197e-6, 1.144e-6, -1.053e-6, 2.561e-6, 1.329e-6, -1.232e-6
-0.056, 2.148e-6, 1.130e-6, -1.018e-6, 2.508e-6, 1.311e-6, -1.196e-6
-0.060, 2.119e-6, 1.120e-6, -9.981e-7, 2.469e-6, 1.302e-6, -1.168e-6
-0.064, 2.072e-6, 1.107e-6, -9.653e-7, 2.420e-6, 1.284e-6, -1.136e-6
-0.068, 2.047e-6, 1.099e-6, -9.485e-7, 2.388e-6, 1.277e-6, -1.111e-6
-0.072, 2.008e-6, 1.088e-6, -9.207e-7, 2.345e-6, 1.263e-6, -1.083e-6
-0.076, 1.987e-6, 1.081e-6, -9.065e-7, 2.317e-6, 1.256e-6, -1.061e-6
-0.080, 1.950e-6, 1.070e-6, -8.801e-7, 2.277e-6, 1.241e-6, -1.036e-6
-0.084, 1.933e-6, 1.064e-6, -8.686e-7, 2.253e-6, 1.237e-6, -1.016e-6
-0.088, 1.900e-6, 1.055e-6, -8.445e-7, 2.216e-6, 1.223e-6, -9.930e-7
-0.092, 1.887e-6, 1.051e-6, -8.366e-7, 2.198e-6, 1.220e-6, -9.778e-7
-0.096, 1.858e-6, 1.043e-6, -8.148e-7, 2.165e-6, 1.208e-6, -9.571e-7
-0.100, 1.847e-6, 1.040e-6, -8.064e-7, 2.147e-6, 1.206e-6, -9.417e-7
-0.104, 1.821e-6, 1.034e-6, -7.871e-7, 2.119e-6, 1.195e-6, -9.239e-7
-0.108, 1.813e-6, 1.032e-6, -7.810e-7, 2.105e-6, 1.194e-6, -9.108e-7
-0.112, 1.791e-6, 1.027e-6, -7.637e-7, 2.081e-6, 1.185e-6, -8.953e-7
-0.116, 1.785e-6, 1.026e-6, -7.585e-7, 2.067e-6, 1.184e-6, -8.822e-7
-0.120, 1.764e-6, 1.021e-6, -7.423e-7, 2.044e-6, 1.176e-6, -8.680e-7
-0.124, 1.761e-6, 1.022e-6, -7.382e-7, 2.034e-6, 1.177e-6, -8.571e-7
-0.128, 1.742e-6, 1.018e-6, -7.240e-7, 2.013e-6, 1.169e-6, -8.442e-7
-0.132, 1.742e-6, 1.021e-6, -7.209e-7, 2.006e-6, 1.171e-6, -8.348e-7
-0.136, 1.724e-6, 1.018e-6, -7.059e-7, 1.985e-6, 1.163e-6, -8.214e-7
-0.140, 1.726e-6, 1.021e-6, -7.049e-7, 1.980e-6, 1.167e-6, -8.131e-7
-0.144, 1.713e-6, 1.021e-6, -6.919e-7, 1.964e-6, 1.162e-6, -8.022e-7
-0.148, 1.715e-6, 1.024e-6, -6.912e-7, 1.960e-6, 1.165e-6, -7.947e-7
-0.152, 1.704e-6, 1.024e-6, -6.795e-7, 1.946e-6, 1.160e-6, -7.852e-7
-0.156, 1.709e-6, 1.029e-6, -6.798e-7, 1.943e-6, 1.165e-6, -7.779e-7
-0.160, 1.698e-6, 1.030e-6, -6.679e-7, 1.929e-6, 1.160e-6, -7.685e-7
-0.164, 1.707e-6, 1.038e-6, -6.698e-7, 1.930e-6, 1.167e-6, -7.630e-7
-0.168, 1.697e-6, 1.039e-6, -6.586e-7, 1.917e-6, 1.163e-6, -7.539e-7
-0.172, 1.707e-6, 1.048e-6, -6.597e-7, 1.918e-6, 1.171e-6, -7.478e-7
-0.176, 1.699e-6, 1.049e-6, -6.494e-7, 1.906e-6, 1.166e-6, -7.398e-7
-0.180, 1.713e-6, 1.061e-6, -6.522e-7, 1.911e-6, 1.176e-6, -7.349e-7
-0.184, 1.707e-6, 1.065e-6, -6.416e-7, 1.901e-6, 1.175e-6, -7.268e-7
-0.188, 1.720e-6, 1.076e-6, -6.442e-7, 1.906e-6, 1.184e-6, -7.227e-7
-0.192, 1.716e-6, 1.081e-6, -6.342e-7, 1.897e-6, 1.183e-6, -7.140e-7
-0.196, 1.732e-6, 1.095e-6, -6.376e-7, 1.904e-6, 1.194e-6, -7.104e-7
-0.200, 1.730e-6, 1.102e-6, -6.277e-7, 1.897e-6, 1.194e-6, -7.030e-7
-0.204, 1.747e-6, 1.116e-6, -6.309e-7, 1.904e-6, 1.205e-6, -6.984e-7
-0.208, 1.746e-6, 1.124e-6, -6.214e-7, 1.899e-6, 1.207e-6, -6.916e-7
-0.212, 1.764e-6, 1.140e-6, -6.243e-7, 1.906e-6, 1.219e-6, -6.867e-7
-0.216, 1.765e-6, 1.150e-6, -6.158e-7, 1.902e-6, 1.222e-6, -6.801e-7
-0.220, 1.785e-6, 1.167e-6, -6.177e-7, 1.910e-6, 1.235e-6, -6.751e-7
-0.224, 1.787e-6, 1.178e-6, -6.090e-7, 1.909e-6, 1.239e-6, -6.691e-7
