Sept. 28, 2023   14:29:47
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\40_0_5.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 40
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 2.523e-6, 6.316e-7, -1.891e-6, 2.807e-6, 6.995e-7, -2.107e-6
-0.008, 3.080e-6, 1.377e-6, -1.702e-6, 3.446e-6, 1.549e-6, -1.896e-6
-0.012, 3.029e-6, 1.419e-6, -1.610e-6, 3.394e-6, 1.593e-6, -1.801e-6
-0.016, 2.969e-6, 1.420e-6, -1.549e-6, 3.331e-6, 1.599e-6, -1.732e-6
-0.020, 2.897e-6, 1.411e-6, -1.487e-6, 3.256e-6, 1.588e-6, -1.668e-6
-0.024, 2.843e-6, 1.401e-6, -1.443e-6, 3.197e-6, 1.581e-6, -1.616e-6
-0.028, 2.777e-6, 1.388e-6, -1.390e-6, 3.127e-6, 1.564e-6, -1.562e-6
-0.032, 2.729e-6, 1.375e-6, -1.354e-6, 3.076e-6, 1.556e-6, -1.520e-6
-0.036, 2.669e-6, 1.361e-6, -1.308e-6, 3.011e-6, 1.537e-6, -1.474e-6
-0.040, 2.627e-6, 1.349e-6, -1.277e-6, 2.966e-6, 1.528e-6, -1.438e-6
-0.044, 2.573e-6, 1.336e-6, -1.238e-6, 2.909e-6, 1.512e-6, -1.397e-6
-0.048, 2.535e-6, 1.324e-6, -1.211e-6, 2.867e-6, 1.502e-6, -1.365e-6
-0.052, 2.486e-6, 1.311e-6, -1.175e-6, 2.814e-6, 1.486e-6, -1.329e-6
-0.056, 2.455e-6, 1.301e-6, -1.154e-6, 2.780e-6, 1.478e-6, -1.302e-6
-0.060, 2.411e-6, 1.290e-6, -1.122e-6, 2.733e-6, 1.463e-6, -1.270e-6
-0.064, 2.383e-6, 1.280e-6, -1.103e-6, 2.702e-6, 1.456e-6, -1.246e-6
-0.068, 2.343e-6, 1.269e-6, -1.074e-6, 2.658e-6, 1.441e-6, -1.217e-6
-0.072, 2.320e-6, 1.261e-6, -1.059e-6, 2.633e-6, 1.435e-6, -1.197e-6
-0.076, 2.285e-6, 1.253e-6, -1.032e-6, 2.594e-6, 1.423e-6, -1.171e-6
-0.080, 2.262e-6, 1.244e-6, -1.018e-6, 2.569e-6, 1.417e-6, -1.151e-6
-0.084, 2.230e-6, 1.235e-6, -9.943e-7, 2.533e-6, 1.405e-6, -1.128e-6
-0.088, 2.213e-6, 1.230e-6, -9.831e-7, 2.513e-6, 1.401e-6, -1.112e-6
-0.092, 2.182e-6, 1.223e-6, -9.598e-7, 2.480e-6, 1.390e-6, -1.090e-6
-0.096, 2.169e-6, 1.218e-6, -9.510e-7, 2.464e-6, 1.387e-6, -1.076e-6
-0.100, 2.140e-6, 1.210e-6, -9.292e-7, 2.432e-6, 1.376e-6, -1.056e-6
-0.104, 2.128e-6, 1.207e-6, -9.216e-7, 2.417e-6, 1.375e-6, -1.043e-6
-0.108, 2.103e-6, 1.200e-6, -9.029e-7, 2.389e-6, 1.364e-6, -1.025e-6
-0.112, 2.094e-6, 1.198e-6, -8.961e-7, 2.376e-6, 1.363e-6, -1.013e-6
-0.116, 2.072e-6, 1.193e-6, -8.784e-7, 2.350e-6, 1.354e-6, -9.963e-7
-0.120, 2.063e-6, 1.191e-6, -8.729e-7, 2.339e-6, 1.353e-6, -9.857e-7
-0.124, 2.042e-6, 1.186e-6, -8.558e-7, 2.315e-6, 1.345e-6, -9.701e-7
-0.128, 2.035e-6, 1.184e-6, -8.512e-7, 2.304e-6, 1.344e-6, -9.599e-7
-0.132, 2.017e-6, 1.181e-6, -8.355e-7, 2.282e-6, 1.337e-6, -9.457e-7
