Sept. 28, 2023   14:51:27
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\40_10_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 40
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 2.404e-6, 5.796e-7, -1.824e-6, 2.760e-6, 6.442e-7, -2.116e-6
-0.008, 2.922e-6, 1.287e-6, -1.635e-6, 3.383e-6, 1.485e-6, -1.898e-6
-0.012, 2.860e-6, 1.314e-6, -1.546e-6, 3.321e-6, 1.520e-6, -1.801e-6
-0.016, 2.792e-6, 1.316e-6, -1.476e-6, 3.236e-6, 1.517e-6, -1.718e-6
-0.020, 2.714e-6, 1.298e-6, -1.416e-6, 3.155e-6, 1.501e-6, -1.654e-6
-0.024, 2.653e-6, 1.290e-6, -1.363e-6, 3.077e-6, 1.488e-6, -1.589e-6
-0.028, 2.579e-6, 1.266e-6, -1.313e-6, 3.002e-6, 1.466e-6, -1.536e-6
-0.032, 2.525e-6, 1.257e-6, -1.268e-6, 2.931e-6, 1.451e-6, -1.480e-6
-0.036, 2.460e-6, 1.234e-6, -1.226e-6, 2.866e-6, 1.430e-6, -1.436e-6
-0.040, 2.412e-6, 1.226e-6, -1.187e-6, 2.803e-6, 1.416e-6, -1.387e-6
-0.044, 2.355e-6, 1.204e-6, -1.151e-6, 2.746e-6, 1.397e-6, -1.349e-6
-0.048, 2.312e-6, 1.196e-6, -1.116e-6, 2.689e-6, 1.383e-6, -1.306e-6
-0.052, 2.261e-6, 1.175e-6, -1.086e-6, 2.639e-6, 1.365e-6, -1.274e-6
-0.056, 2.224e-6, 1.169e-6, -1.055e-6, 2.588e-6, 1.353e-6, -1.235e-6
-0.060, 2.179e-6, 1.150e-6, -1.029e-6, 2.544e-6, 1.336e-6, -1.208e-6
-0.064, 2.148e-6, 1.146e-6, -1.002e-6, 2.501e-6, 1.326e-6, -1.174e-6
-0.068, 2.108e-6, 1.129e-6, -9.791e-7, 2.462e-6, 1.312e-6, -1.150e-6
-0.072, 2.080e-6, 1.125e-6, -9.550e-7, 2.422e-6, 1.303e-6, -1.119e-6
-0.076, 2.045e-6, 1.109e-6, -9.353e-7, 2.388e-6, 1.289e-6, -1.099e-6
-0.080, 2.021e-6, 1.107e-6, -9.137e-7, 2.351e-6, 1.281e-6, -1.070e-6
-0.084, 1.989e-6, 1.093e-6, -8.960e-7, 2.323e-6, 1.270e-6, -1.053e-6
-0.088, 1.969e-6, 1.091e-6, -8.774e-7, 2.291e-6, 1.263e-6, -1.028e-6
-0.092, 1.940e-6, 1.078e-6, -8.621e-7, 2.265e-6, 1.252e-6, -1.013e-6
-0.096, 1.923e-6, 1.078e-6, -8.445e-7, 2.235e-6, 1.247e-6, -9.886e-7
