Sept. 28, 2023   14:40:31
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\90_0_2.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:
Ep = -0.308V
ip = 3.662e-7A
Ap = 4.219e-8VA

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 6.546e-6, 1.326e-6, -5.220e-6, 7.368e-6, 1.494e-6, -5.874e-6
-0.008, 8.897e-6, 4.114e-6, -4.783e-6, 1.011e-5, 4.717e-6, -5.392e-6
-0.012, 8.747e-6, 4.168e-6, -4.578e-6, 9.968e-6, 4.788e-6, -5.179e-6
-0.016, 8.548e-6, 4.124e-6, -4.424e-6, 9.750e-6, 4.740e-6, -5.010e-6
-0.020, 8.363e-6, 4.083e-6, -4.280e-6, 9.557e-6, 4.696e-6, -4.861e-6
-0.024, 8.172e-6, 4.026e-6, -4.146e-6, 9.367e-6, 4.642e-6, -4.725e-6
-0.028, 8.001e-6, 3.969e-6, -4.032e-6, 9.179e-6, 4.582e-6, -4.597e-6
-0.032, 7.844e-6, 3.921e-6, -3.923e-6, 9.012e-6, 4.527e-6, -4.485e-6
-0.036, 7.684e-6, 3.871e-6, -3.812e-6, 8.851e-6, 4.479e-6, -4.372e-6
-0.040, 7.540e-6, 3.819e-6, -3.721e-6, 8.696e-6, 4.425e-6, -4.271e-6
-0.044, 7.413e-6, 3.781e-6, -3.632e-6, 8.558e-6, 4.381e-6, -4.178e-6
-0.048, 7.273e-6, 3.731e-6, -3.542e-6, 8.419e-6, 4.333e-6, -4.086e-6
-0.052, 7.155e-6, 3.692e-6, -3.463e-6, 8.287e-6, 4.289e-6, -3.998e-6
-0.056, 7.052e-6, 3.657e-6, -3.395e-6, 8.176e-6, 4.249e-6, -3.927e-6
-0.060, 6.938e-6, 3.622e-6, -3.316e-6, 8.062e-6, 4.216e-6, -3.846e-6
-0.064, 6.843e-6, 3.585e-6, -3.257e-6, 7.956e-6, 4.176e-6, -3.780e-6
-0.068, 6.758e-6, 3.561e-6, -3.197e-6, 7.861e-6, 4.147e-6, -3.715e-6
-0.072, 6.666e-6, 3.530e-6, -3.136e-6, 7.770e-6, 4.116e-6, -3.654e-6
-0.076, 6.584e-6, 3.500e-6, -3.084e-6, 7.674e-6, 4.082e-6, -3.592e-6
-0.080, 6.522e-6, 3.485e-6, -3.037e-6, 7.603e-6, 4.061e-6, -3.542e-6
-0.084, 6.440e-6, 3.458e-6, -2.982e-6, 7.521e-6, 4.035e-6, -3.486e-6
-0.088, 6.378e-6, 3.434e-6, -2.944e-6, 7.447e-6, 4.007e-6, -3.440e-6
-0.092, 6.326e-6, 3.421e-6, -2.904e-6, 7.386e-6, 3.989e-6, -3.397e-6
-0.096, 6.261e-6, 3.401e-6, -2.860e-6, 7.322e-6, 3.970e-6, -3.352e-6
-0.100, 6.210e-6, 3.382e-6, -2.828e-6, 7.257e-6, 3.946e-6, -3.311e-6
-0.104, 6.169e-6, 3.375e-6, -2.795e-6, 7.208e-6, 3.932e-6, -3.276e-6
-0.108, 6.117e-6, 3.359e-6, -2.758e-6, 7.159e-6, 3.920e-6, -3.239e-6
-0.112, 6.076e-6, 3.347e-6, -2.729e-6, 7.103e-6, 3.902e-6, -3.201e-6
-0.116, 6.051e-6, 3.344e-6, -2.706e-6, 7.067e-6, 3.892e-6, -3.175e-6
-0.120, 6.009e-6, 3.333e-6, -2.676e-6, 7.026e-6, 3.881e-6, -3.145e-6
-0.124, 5.975e-6, 3.323e-6, -2.652e-6, 6.975e-6, 3.863e-6, -3.112e-6
-0.128, 5.962e-6, 3.326e-6, -2.636e-6, 6.950e-6, 3.859e-6, -3.091e-6
-0.132, 5.929e-6, 3.322e-6, -2.608e-6, 6.918e-6, 3.855e-6, -3.064e-6
-0.136, 5.907e-6, 3.315e-6, -2.591e-6, 6.878e-6, 3.842e-6, -3.037e-6
-0.140, 5.897e-6, 3.321e-6, -2.576e-6, 6.860e-6, 3.841e-6, -3.019e-6
-0.144, 5.872e-6, 3.319e-6, -2.554e-6, 6.831e-6, 3.835e-6, -2.996e-6
-0.148, 5.861e-6, 3.319e-6, -2.542e-6, 6.803e-6, 3.829e-6, -2.974e-6
-0.152, 5.859e-6, 3.326e-6, -2.533e-6, 6.786e-6, 3.827e-6, -2.960e-6
-0.156, 5.844e-6, 3.332e-6, -2.512e-6, 6.769e-6, 3.830e-6, -2.939e-6
-0.160, 5.838e-6, 3.332e-6, -2.505e-6, 6.746e-6, 3.823e-6, -2.922e-6
-0.164, 5.840e-6, 3.344e-6, -2.496e-6, 6.735e-6, 3.826e-6, -2.909e-6
-0.168, 5.832e-6, 3.349e-6, -2.484e-6, 6.721e-6, 3.827e-6, -2.894e-6
-0.172, 5.834e-6, 3.357e-6, -2.477e-6, 6.702e-6, 3.825e-6, -2.878e-6
-0.176, 5.849e-6, 3.373e-6, -2.475e-6, 6.699e-6, 3.828e-6, -2.871e-6
-0.180, 5.843e-6, 3.384e-6, -2.460e-6, 6.684e-6, 3.834e-6, -2.851e-6
-0.184, 5.855e-6, 3.395e-6, -2.460e-6, 6.678e-6, 3.837e-6, -2.841e-6
-0.188, 5.872e-6, 3.415e-6, -2.457e-6, 6.678e-6, 3.844e-6, -2.834e-6
-0.192, 5.872e-6, 3.425e-6, -2.447e-6, 6.667e-6, 3.848e-6, -2.819e-6
-0.196, 5.887e-6, 3.441e-6, -2.446e-6, 6.661e-6, 3.853e-6, -2.809e-6
-0.200, 5.914e-6, 3.465e-6, -2.449e-6, 6.670e-6, 3.865e-6, -2.805e-6
-0.204, 5.919e-6, 3.483e-6, -2.436e-6, 6.665e-6, 3.874e-6, -2.791e-6
-0.208, 5.940e-6, 3.502e-6, -2.439e-6, 6.663e-6, 3.881e-6, -2.782e-6
-0.212, 5.971e-6, 3.530e-6, -2.441e-6, 6.671e-6, 3.893e-6, -2.778e-6
-0.216, 5.983e-6, 3.549e-6, -2.434e-6, 6.672e-6, 3.904e-6, -2.767e-6
-0.220, 6.007e-6, 3.571e-6, -2.436e-6, 6.673e-6, 3.914e-6, -2.759e-6
-0.224, 6.042e-6, 3.601e-6, -2.441e-6, 6.685e-6, 3.929e-6, -2.756e-6
-0.228, 6.056e-6, 3.625e-6, -2.431e-6, 6.687e-6, 3.942e-6, -2.744e-6
-0.232, 6.085e-6, 3.648e-6, -2.437e-6, 6.690e-6, 3.952e-6, -2.738e-6
-0.236, 6.122e-6, 3.683e-6, -2.439e-6, 6.702e-6, 3.970e-6, -2.732e-6
-0.240, 6.139e-6, 3.706e-6, -2.433e-6, 6.707e-6, 3.984e-6, -2.723e-6
-0.244, 6.170e-6, 3.734e-6, -2.436e-6, 6.715e-6, 4.000e-6, -2.715e-6
-0.248, 6.209e-6, 3.770e-6, -2.439e-6, 6.731e-6, 4.018e-6, -2.713e-6
-0.252, 6.227e-6, 3.795e-6, -2.431e-6, 6.737e-6, 4.036e-6, -2.700e-6
-0.256, 6.253e-6, 3.819e-6, -2.434e-6, 6.739e-6, 4.047e-6, -2.692e-6
-0.260, 6.293e-6, 3.857e-6, -2.436e-6, 6.758e-6, 4.070e-6, -2.687e-6
-0.264, 6.307e-6, 3.882e-6, -2.425e-6, 6.763e-6, 4.089e-6, -2.674e-6
-0.268, 6.337e-6, 3.908e-6, -2.428e-6, 6.771e-6, 4.104e-6, -2.667e-6
-0.272, 6.364e-6, 3.940e-6, -2.425e-6, 6.779e-6, 4.124e-6, -2.655e-6
-0.276, 6.376e-6, 3.965e-6, -2.410e-6, 6.785e-6, 4.144e-6, -2.641e-6
-0.280, 6.398e-6, 3.989e-6, -2.408e-6, 6.793e-6, 4.161e-6, -2.631e-6
-0.284, 6.423e-6, 4.022e-6, -2.400e-6, 6.802e-6, 4.185e-6, -2.617e-6
