Sept. 28, 2023   14:58:15
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\90_10_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 5.609e-6, 1.120e-6, -4.489e-6, 6.904e-6, 1.312e-6, -5.592e-6
-0.008, 7.506e-6, 3.413e-6, -4.093e-6, 9.510e-6, 4.383e-6, -5.127e-6
-0.012, 7.366e-6, 3.450e-6, -3.916e-6, 9.339e-6, 4.419e-6, -4.920e-6
-0.016, 7.173e-6, 3.414e-6, -3.759e-6, 9.115e-6, 4.370e-6, -4.745e-6
-0.020, 6.961e-6, 3.351e-6, -3.611e-6, 8.877e-6, 4.301e-6, -4.577e-6
-0.024, 6.795e-6, 3.296e-6, -3.499e-6, 8.672e-6, 4.231e-6, -4.441e-6
-0.028, 6.626e-6, 3.249e-6, -3.377e-6, 8.478e-6, 4.171e-6, -4.307e-6
-0.032, 6.441e-6, 3.180e-6, -3.260e-6, 8.274e-6, 4.098e-6, -4.176e-6
-0.036, 6.306e-6, 3.133e-6, -3.172e-6, 8.100e-6, 4.035e-6, -4.065e-6
-0.040, 6.165e-6, 3.090e-6, -3.075e-6, 7.938e-6, 3.982e-6, -3.956e-6
-0.044, 6.009e-6, 3.032e-6, -2.977e-6, 7.763e-6, 3.919e-6, -3.845e-6
-0.048, 5.898e-6, 2.991e-6, -2.907e-6, 7.623e-6, 3.865e-6, -3.758e-6
-0.052, 5.783e-6, 2.960e-6, -2.823e-6, 7.489e-6, 3.824e-6, -3.666e-6
-0.056, 5.653e-6, 2.908e-6, -2.745e-6, 7.345e-6, 3.769e-6, -3.576e-6
-0.060, 5.560e-6, 2.873e-6, -2.687e-6, 7.223e-6, 3.722e-6, -3.501e-6
-0.064, 5.474e-6, 2.851e-6, -2.623e-6, 7.121e-6, 3.690e-6, -3.431e-6
-0.068, 5.365e-6, 2.809e-6, -2.556e-6, 6.998e-6, 3.646e-6, -3.353e-6
-0.072, 5.297e-6, 2.784e-6, -2.513e-6, 6.904e-6, 3.609e-6, -3.295e-6
-0.076, 5.225e-6, 2.770e-6, -2.455e-6, 6.820e-6, 3.587e-6, -3.233e-6
-0.080, 5.133e-6, 2.731e-6, -2.402e-6, 6.716e-6, 3.546e-6, -3.170e-6
-0.084, 5.082e-6, 2.713e-6, -2.368e-6, 6.641e-6, 3.518e-6, -3.123e-6
-0.088, 5.026e-6, 2.701e-6, -2.325e-6, 6.575e-6, 3.499e-6, -3.076e-6
-0.092, 4.948e-6, 2.672e-6, -2.275e-6, 6.486e-6, 3.468e-6, -3.018e-6
-0.096, 4.913e-6, 2.660e-6, -2.253e-6, 6.430e-6, 3.446e-6, -2.984e-6
-0.100, 4.874e-6, 2.657e-6, -2.217e-6, 6.379e-6, 3.436e-6, -2.943e-6
-0.104, 4.811e-6, 2.634e-6, -2.178e-6, 6.310e-6, 3.413e-6, -2.898e-6
-0.108, 4.787e-6, 2.625e-6, -2.162e-6, 6.264e-6, 3.395e-6, -2.869e-6
-0.112, 4.762e-6, 2.628e-6, -2.133e-6, 6.227e-6, 3.389e-6, -2.838e-6
-0.116, 4.712e-6, 2.610e-6, -2.101e-6, 6.170e-6, 3.372e-6, -2.798e-6
-0.120, 4.695e-6, 2.605e-6, -2.089e-6, 6.134e-6, 3.357e-6, -2.778e-6
-0.124, 4.679e-6, 2.613e-6, -2.066e-6, 6.109e-6, 3.358e-6, -2.751e-6
-0.128, 4.637e-6, 2.598e-6, -2.039e-6, 6.060e-6, 3.342e-6, -2.718e-6
-0.132, 4.632e-6, 2.601e-6, -2.031e-6, 6.034e-6, 3.335e-6, -2.699e-6
-0.136, 4.630e-6, 2.613e-6, -2.017e-6, 6.021e-6, 3.338e-6, -2.683e-6
-0.140, 4.597e-6, 2.603e-6, -1.994e-6, 5.984e-6, 3.329e-6, -2.655e-6
-0.144, 4.602e-6, 2.609e-6, -1.993e-6, 5.968e-6, 3.325e-6, -2.643e-6
-0.148, 4.606e-6, 2.627e-6, -1.979e-6, 5.962e-6, 3.334e-6, -2.628e-6
-0.152, 4.586e-6, 2.623e-6, -1.963e-6, 5.934e-6, 3.328e-6, -2.607e-6
-0.156, 4.598e-6, 2.633e-6, -1.965e-6, 5.927e-6, 3.329e-6, -2.598e-6
-0.160, 4.609e-6, 2.651e-6, -1.959e-6, 5.929e-6, 3.339e-6, -2.589e-6
-0.164, 4.597e-6, 2.654e-6, -1.942e-6, 5.908e-6, 3.340e-6, -2.568e-6
-0.168, 4.621e-6, 2.668e-6, -1.954e-6, 5.910e-6, 3.343e-6, -2.567e-6
-0.172, 4.638e-6, 2.693e-6, -1.946e-6, 5.916e-6, 3.359e-6, -2.557e-6
-0.176, 4.633e-6, 2.697e-6, -1.936e-6, 5.903e-6, 3.359e-6, -2.544e-6
-0.180, 4.657e-6, 2.715e-6, -1.943e-6, 5.907e-6, 3.366e-6, -2.541e-6
-0.184, 4.687e-6, 2.744e-6, -1.944e-6, 5.924e-6, 3.386e-6, -2.538e-6
-0.188, 4.687e-6, 2.752e-6, -1.935e-6, 5.914e-6, 3.388e-6, -2.526e-6
-0.192, 4.722e-6, 2.774e-6, -1.948e-6, 5.926e-6, 3.400e-6, -2.526e-6
-0.196, 4.757e-6, 2.808e-6, -1.949e-6, 5.946e-6, 3.421e-6, -2.525e-6
-0.200, 4.763e-6, 2.820e-6, -1.943e-6, 5.943e-6, 3.429e-6, -2.514e-6
-0.204, 4.803e-6, 2.846e-6, -1.957e-6, 5.959e-6, 3.442e-6, -2.517e-6
-0.208, 4.841e-6, 2.882e-6, -1.959e-6, 5.982e-6, 3.466e-6, -2.516e-6
-0.212, 4.852e-6, 2.896e-6, -1.956e-6, 5.981e-6, 3.475e-6, -2.507e-6
-0.216, 4.901e-6, 2.928e-6, -1.973e-6, 6.003e-6, 3.491e-6, -2.512e-6
-0.220, 4.943e-6, 2.965e-6, -1.978e-6, 6.030e-6, 3.517e-6, -2.514e-6
-0.224, 4.953e-6, 2.979e-6, -1.974e-6, 6.029e-6, 3.524e-6, -2.504e-6
-0.228, 5.004e-6, 3.013e-6, -1.991e-6, 6.052e-6, 3.543e-6, -2.509e-6
-0.232, 5.047e-6, 3.051e-6, -1.996e-6, 6.081e-6, 3.570e-6, -2.511e-6
-0.236, 5.063e-6, 3.070e-6, -1.992e-6, 6.084e-6, 3.582e-6, -2.502e-6
-0.240, 5.111e-6, 3.100e-6, -2.010e-6, 6.105e-6, 3.597e-6, -2.508e-6
-0.244, 5.156e-6, 3.142e-6, -2.014e-6, 6.138e-6, 3.629e-6, -2.509e-6
-0.248, 5.170e-6, 3.160e-6, -2.010e-6, 6.140e-6, 3.640e-6, -2.500e-6
-0.252, 5.216e-6, 3.192e-6, -2.024e-6, 6.167e-6, 3.663e-6, -2.504e-6
-0.256, 5.256e-6, 3.232e-6, -2.023e-6, 6.191e-6, 3.690e-6, -2.501e-6
-0.260, 5.265e-6, 3.249e-6, -2.016e-6, 6.196e-6, 3.706e-6, -2.490e-6
-0.264, 5.312e-6, 3.282e-6, -2.030e-6, 6.221e-6, 3.727e-6, -2.494e-6
-0.268, 5.345e-6, 3.321e-6, -2.024e-6, 6.248e-6, 3.759e-6, -2.489e-6
-0.272, 5.351e-6, 3.338e-6, -2.013e-6, 6.252e-6, 3.775e-6, -2.477e-6
-0.276, 5.391e-6, 3.370e-6, -2.021e-6, 6.273e-6, 3.797e-6, -2.476e-6
-0.280, 5.421e-6, 3.408e-6, -2.013e-6, 6.299e-6, 3.829e-6, -2.470e-6
-0.284, 5.419e-6, 3.425e-6, -1.995e-6, 6.299e-6, 3.847e-6, -2.452e-6
