Sept. 28, 2023   14:58:22
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\90_10_2.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 6.190e-6, 1.237e-6, -4.953e-6, 7.566e-6, 1.446e-6, -6.121e-6
-0.008, 8.333e-6, 3.803e-6, -4.531e-6, 1.045e-5, 4.828e-6, -5.626e-6
-0.012, 8.162e-6, 3.840e-6, -4.322e-6, 1.026e-5, 4.871e-6, -5.392e-6
-0.016, 7.953e-6, 3.794e-6, -4.160e-6, 1.002e-5, 4.816e-6, -5.204e-6
-0.020, 7.760e-6, 3.743e-6, -4.018e-6, 9.792e-6, 4.747e-6, -5.045e-6
-0.024, 7.562e-6, 3.681e-6, -3.880e-6, 9.570e-6, 4.680e-6, -4.890e-6
-0.028, 7.377e-6, 3.619e-6, -3.758e-6, 9.353e-6, 4.607e-6, -4.746e-6
-0.032, 7.211e-6, 3.567e-6, -3.643e-6, 9.156e-6, 4.539e-6, -4.616e-6
-0.036, 7.041e-6, 3.510e-6, -3.531e-6, 8.970e-6, 4.477e-6, -4.493e-6
-0.040, 6.886e-6, 3.454e-6, -3.432e-6, 8.783e-6, 4.410e-6, -4.373e-6
-0.044, 6.751e-6, 3.410e-6, -3.341e-6, 8.623e-6, 4.354e-6, -4.270e-6
-0.048, 6.610e-6, 3.362e-6, -3.248e-6, 8.466e-6, 4.300e-6, -4.166e-6
-0.052, 6.480e-6, 3.314e-6, -3.165e-6, 8.310e-6, 4.244e-6, -4.066e-6
