Sept. 28, 2023   15:15:23
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\90_100_2.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 5.972e-6, 1.174e-6, -4.798e-6, 7.109e-6, 1.343e-6, -5.766e-6
-0.008, 7.954e-6, 3.588e-6, -4.365e-6, 9.659e-6, 4.391e-6, -5.268e-6
-0.012, 7.803e-6, 3.626e-6, -4.177e-6, 9.476e-6, 4.429e-6, -5.047e-6
-0.016, 7.589e-6, 3.582e-6, -4.007e-6, 9.230e-6, 4.372e-6, -4.857e-6
-0.020, 7.361e-6, 3.515e-6, -3.846e-6, 8.978e-6, 4.300e-6, -4.678e-6
-0.024, 7.180e-6, 3.455e-6, -3.725e-6, 8.758e-6, 4.227e-6, -4.532e-6
-0.028, 7.000e-6, 3.405e-6, -3.596e-6, 8.549e-6, 4.162e-6, -4.387e-6
-0.032, 6.800e-6, 3.331e-6, -3.469e-6, 8.330e-6, 4.084e-6, -4.247e-6
-0.036, 6.649e-6, 3.277e-6, -3.373e-6, 8.144e-6, 4.017e-6, -4.126e-6
-0.040, 6.493e-6, 3.230e-6, -3.263e-6, 7.967e-6, 3.959e-6, -4.008e-6
-0.044, 6.326e-6, 3.169e-6, -3.157e-6, 7.783e-6, 3.895e-6, -3.888e-6
-0.048, 6.200e-6, 3.121e-6, -3.079e-6, 7.626e-6, 3.835e-6, -3.791e-6
-0.052, 6.074e-6, 3.085e-6, -2.989e-6, 7.477e-6, 3.787e-6, -3.690e-6
-0.056, 5.932e-6, 3.030e-6, -2.902e-6, 7.324e-6, 3.729e-6, -3.595e-6
-0.060, 5.833e-6, 2.992e-6, -2.841e-6, 7.198e-6, 3.682e-6, -3.516e-6
-0.064, 5.735e-6, 2.967e-6, -2.768e-6, 7.084e-6, 3.646e-6, -3.438e-6
-0.068, 5.613e-6, 2.920e-6, -2.693e-6, 6.950e-6, 3.598e-6, -3.352e-6
-0.072, 5.533e-6, 2.887e-6, -2.646e-6, 6.845e-6, 3.556e-6, -3.289e-6
-0.076, 5.454e-6, 2.871e-6, -2.584e-6, 6.750e-6, 3.529e-6, -3.221e-6
-0.080, 5.351e-6, 2.829e-6, -2.521e-6, 6.640e-6, 3.488e-6, -3.153e-6
-0.084, 5.288e-6, 2.806e-6, -2.482e-6, 6.553e-6, 3.455e-6, -3.098e-6
-0.088, 5.226e-6, 2.792e-6, -2.434e-6, 6.480e-6, 3.434e-6, -3.046e-6
-0.092, 5.140e-6, 2.761e-6, -2.380e-6, 6.386e-6, 3.401e-6, -2.985e-6
-0.096, 5.092e-6, 2.742e-6, -2.350e-6, 6.316e-6, 3.374e-6, -2.942e-6
-0.100, 5.044e-6, 2.735e-6, -2.309e-6, 6.257e-6, 3.359e-6, -2.897e-6
-0.104, 4.974e-6, 2.708e-6, -2.266e-6, 6.180e-6, 3.330e-6, -2.850e-6
-0.108, 4.937e-6, 2.694e-6, -2.243e-6, 6.122e-6, 3.308e-6, -2.814e-6
-0.112, 4.904e-6, 2.692e-6, -2.212e-6, 6.077e-6, 3.297e-6, -2.779e-6
-0.116, 4.841e-6, 2.670e-6, -2.171e-6, 6.009e-6, 3.275e-6, -2.734e-6
-0.120, 4.821e-6, 2.663e-6, -2.158e-6, 5.968e-6, 3.259e-6, -2.709e-6
-0.124, 4.795e-6, 2.665e-6, -2.130e-6, 5.931e-6, 3.253e-6, -2.678e-6
-0.128, 4.744e-6, 2.647e-6, -2.097e-6, 5.872e-6, 3.233e-6, -2.639e-6
-0.132, 4.734e-6, 2.646e-6, -2.088e-6, 5.843e-6, 3.224e-6, -2.620e-6
-0.136, 4.719e-6, 2.652e-6, -2.067e-6, 5.820e-6, 3.223e-6, -2.598e-6
-0.140, 4.679e-6, 2.639e-6, -2.040e-6, 5.774e-6, 3.208e-6, -2.565e-6
-0.144, 4.671e-6, 2.638e-6, -2.033e-6, 5.747e-6, 3.198e-6, -2.548e-6
-0.148, 4.666e-6, 2.650e-6, -2.016e-6, 5.729e-6, 3.202e-6, -2.527e-6
-0.152, 4.633e-6, 2.640e-6, -1.994e-6, 5.688e-6, 3.189e-6, -2.500e-6
