Sept. 28, 2023   15:15:30
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\90_100_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 6.175e-6, 1.208e-6, -4.967e-6, 7.343e-6, 1.384e-6, -5.959e-6
-0.008, 8.266e-6, 3.728e-6, -4.538e-6, 1.000e-5, 4.545e-6, -5.459e-6
-0.012, 8.096e-6, 3.766e-6, -4.330e-6, 9.817e-6, 4.588e-6, -5.228e-6
-0.016, 7.867e-6, 3.716e-6, -4.151e-6, 9.552e-6, 4.530e-6, -5.022e-6
-0.020, 7.657e-6, 3.651e-6, -4.006e-6, 9.304e-6, 4.450e-6, -4.853e-6
-0.024, 7.455e-6, 3.591e-6, -3.864e-6, 9.079e-6, 4.381e-6, -4.698e-6
-0.028, 7.256e-6, 3.527e-6, -3.729e-6, 8.849e-6, 4.308e-6, -4.541e-6
-0.032, 7.073e-6, 3.463e-6, -3.610e-6, 8.631e-6, 4.228e-6, -4.403e-6
-0.036, 6.907e-6, 3.407e-6, -3.500e-6, 8.447e-6, 4.166e-6, -4.281e-6
-0.040, 6.737e-6, 3.349e-6, -3.389e-6, 8.251e-6, 4.100e-6, -4.152e-6
-0.044, 6.586e-6, 3.294e-6, -3.291e-6, 8.067e-6, 4.030e-6, -4.037e-6
-0.048, 6.443e-6, 3.247e-6, -3.196e-6, 7.914e-6, 3.979e-6, -3.935e-6
-0.052, 6.304e-6, 3.197e-6, -3.107e-6, 7.750e-6, 3.922e-6, -3.828e-6
-0.056, 6.177e-6, 3.151e-6, -3.026e-6, 7.596e-6, 3.863e-6, -3.733e-6
-0.060, 6.069e-6, 3.116e-6, -2.953e-6, 7.476e-6, 3.822e-6, -3.653e-6
-0.064, 5.947e-6, 3.072e-6, -2.875e-6, 7.334e-6, 3.775e-6, -3.559e-6
-0.068, 5.846e-6, 3.034e-6, -2.812e-6, 7.207e-6, 3.723e-6, -3.484e-6
-0.072, 5.752e-6, 3.003e-6, -2.748e-6, 7.106e-6, 3.690e-6, -3.417e-6
-0.076, 5.654e-6, 2.970e-6, -2.685e-6, 6.992e-6, 3.651e-6, -3.341e-6
-0.080, 5.573e-6, 2.940e-6, -2.633e-6, 6.888e-6, 3.611e-6, -3.277e-6
-0.084, 5.499e-6, 2.918e-6, -2.581e-6, 6.806e-6, 3.584e-6, -3.222e-6
-0.088, 5.416e-6, 2.889e-6, -2.527e-6, 6.706e-6, 3.551e-6, -3.155e-6
-0.092, 5.349e-6, 2.865e-6, -2.484e-6, 6.619e-6, 3.516e-6, -3.103e-6
