Sept. 28, 2023   15:13:31
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\80_100_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 80
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 6.458e-6, 1.162e-6, -5.296e-6, 7.565e-6, 1.316e-6, -6.249e-6
-0.008, 9.004e-6, 4.140e-6, -4.863e-6, 1.069e-5, 4.939e-6, -5.753e-6
-0.012, 8.826e-6, 4.163e-6, -4.663e-6, 1.048e-5, 4.960e-6, -5.522e-6
-0.016, 8.601e-6, 4.110e-6, -4.491e-6, 1.022e-5, 4.895e-6, -5.328e-6
-0.020, 8.382e-6, 4.041e-6, -4.341e-6, 9.979e-6, 4.816e-6, -5.162e-6
-0.024, 8.154e-6, 3.963e-6, -4.191e-6, 9.725e-6, 4.732e-6, -4.994e-6
-0.028, 7.962e-6, 3.895e-6, -4.068e-6, 9.499e-6, 4.650e-6, -4.849e-6
-0.032, 7.778e-6, 3.830e-6, -3.948e-6, 9.284e-6, 4.573e-6, -4.711e-6
-0.036, 7.601e-6, 3.769e-6, -3.832e-6, 9.090e-6, 4.504e-6, -4.586e-6
-0.040, 7.414e-6, 3.698e-6, -3.716e-6, 8.885e-6, 4.428e-6, -4.456e-6
-0.044, 7.265e-6, 3.640e-6, -3.625e-6, 8.706e-6, 4.359e-6, -4.347e-6
-0.048, 7.117e-6, 3.588e-6, -3.529e-6, 8.530e-6, 4.294e-6, -4.235e-6
-0.052, 6.978e-6, 3.538e-6, -3.440e-6, 8.377e-6, 4.239e-6, -4.139e-6
-0.056, 6.830e-6, 3.481e-6, -3.349e-6, 8.215e-6, 4.179e-6, -4.037e-6
-0.060, 6.713e-6, 3.435e-6, -3.278e-6, 8.075e-6, 4.123e-6, -3.951e-6
-0.064, 6.599e-6, 3.395e-6, -3.204e-6, 7.937e-6, 4.072e-6, -3.865e-6
-0.068, 6.497e-6, 3.361e-6, -3.136e-6, 7.827e-6, 4.034e-6, -3.793e-6
-0.072, 6.377e-6, 3.314e-6, -3.063e-6, 7.695e-6, 3.985e-6, -3.710e-6
-0.076, 6.289e-6, 3.280e-6, -3.010e-6, 7.585e-6, 3.941e-6, -3.644e-6
-0.080, 6.206e-6, 3.252e-6, -2.954e-6, 7.481e-6, 3.903e-6, -3.578e-6
-0.084, 6.125e-6, 3.224e-6, -2.901e-6, 7.393e-6, 3.871e-6, -3.522e-6
-0.088, 6.029e-6, 3.187e-6, -2.842e-6, 7.289e-6, 3.833e-6, -3.456e-6
-0.092, 5.963e-6, 3.162e-6, -2.801e-6, 7.203e-6, 3.801e-6, -3.402e-6
-0.096, 5.900e-6, 3.141e-6, -2.758e-6, 7.121e-6, 3.770e-6, -3.351e-6
-0.100, 5.841e-6, 3.124e-6, -2.717e-6, 7.056e-6, 3.748e-6, -3.308e-6
-0.104, 5.764e-6, 3.093e-6, -2.671e-6, 6.971e-6, 3.716e-6, -3.255e-6
-0.108, 5.717e-6, 3.077e-6, -2.640e-6, 6.907e-6, 3.693e-6, -3.214e-6
-0.112, 5.672e-6, 3.064e-6, -2.608e-6, 6.844e-6, 3.670e-6, -3.173e-6
-0.116, 5.633e-6, 3.055e-6, -2.578e-6, 6.798e-6, 3.657e-6, -3.141e-6
-0.120, 5.570e-6, 3.031e-6, -2.539e-6, 6.729e-6, 3.632e-6, -3.096e-6
-0.124, 5.538e-6, 3.020e-6, -2.518e-6, 6.678e-6, 3.613e-6, -3.065e-6
-0.128, 5.508e-6, 3.015e-6, -2.493e-6, 6.631e-6, 3.598e-6, -3.033e-6
