Sept. 28, 2023   14:39:02
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\80_0_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 80
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 5.760e-6, 1.073e-6, -4.687e-6, 6.457e-6, 1.212e-6, -5.245e-6
-0.008, 8.167e-6, 3.829e-6, -4.338e-6, 9.203e-6, 4.347e-6, -4.856e-6
-0.012, 8.030e-6, 3.868e-6, -4.163e-6, 9.064e-6, 4.392e-6, -4.672e-6
-0.016, 7.845e-6, 3.824e-6, -4.021e-6, 8.879e-6, 4.354e-6, -4.526e-6
-0.020, 7.667e-6, 3.770e-6, -3.898e-6, 8.694e-6, 4.299e-6, -4.395e-6
-0.024, 7.511e-6, 3.718e-6, -3.793e-6, 8.522e-6, 4.242e-6, -4.280e-6
-0.028, 7.359e-6, 3.672e-6, -3.687e-6, 8.363e-6, 4.193e-6, -4.169e-6
-0.032, 7.208e-6, 3.619e-6, -3.589e-6, 8.211e-6, 4.141e-6, -4.070e-6
-0.036, 7.067e-6, 3.570e-6, -3.497e-6, 8.061e-6, 4.091e-6, -3.971e-6
-0.040, 6.942e-6, 3.522e-6, -3.420e-6, 7.922e-6, 4.036e-6, -3.885e-6
-0.044, 6.828e-6, 3.487e-6, -3.341e-6, 7.801e-6, 3.998e-6, -3.803e-6
-0.048, 6.707e-6, 3.442e-6, -3.265e-6, 7.682e-6, 3.956e-6, -3.727e-6
-0.052, 6.593e-6, 3.401e-6, -3.191e-6, 7.559e-6, 3.913e-6, -3.646e-6
-0.056, 6.505e-6, 3.367e-6, -3.139e-6, 7.457e-6, 3.872e-6, -3.585e-6
-0.060, 6.418e-6, 3.342e-6, -3.076e-6, 7.364e-6, 3.844e-6, -3.521e-6
-0.064, 6.327e-6, 3.307e-6, -3.020e-6, 7.273e-6, 3.809e-6, -3.463e-6
-0.068, 6.241e-6, 3.278e-6, -2.962e-6, 7.181e-6, 3.780e-6, -3.401e-6
-0.072, 6.174e-6, 3.250e-6, -2.924e-6, 7.101e-6, 3.746e-6, -3.355e-6
-0.076, 6.112e-6, 3.233e-6, -2.879e-6, 7.034e-6, 3.727e-6, -3.307e-6
-0.080, 6.046e-6, 3.211e-6, -2.835e-6, 6.967e-6, 3.704e-6, -3.263e-6
-0.084, 5.980e-6, 3.189e-6, -2.791e-6, 6.893e-6, 3.680e-6, -3.213e-6
-0.088, 5.932e-6, 3.170e-6, -2.762e-6, 6.835e-6, 3.656e-6, -3.179e-6
-0.092, 5.891e-6, 3.163e-6, -2.729e-6, 6.789e-6, 3.645e-6, -3.143e-6
-0.096, 5.839e-6, 3.145e-6, -2.694e-6, 6.738e-6, 3.630e-6, -3.108e-6
-0.100, 5.796e-6, 3.134e-6, -2.662e-6, 6.687e-6, 3.616e-6, -3.071e-6
-0.104, 5.767e-6, 3.123e-6, -2.643e-6, 6.643e-6, 3.599e-6, -3.044e-6
-0.108, 5.741e-6, 3.123e-6, -2.618e-6, 6.612e-6, 3.595e-6, -3.018e-6
-0.112, 5.706e-6, 3.113e-6, -2.594e-6, 6.577e-6, 3.584e-6, -2.993e-6
-0.116, 5.675e-6, 3.106e-6, -2.569e-6, 6.541e-6, 3.577e-6, -2.964e-6
-0.120, 5.660e-6, 3.103e-6, -2.558e-6, 6.511e-6, 3.566e-6, -2.946e-6
-0.124, 5.648e-6, 3.108e-6, -2.540e-6, 6.493e-6, 3.567e-6, -2.926e-6
-0.128, 5.629e-6, 3.105e-6, -2.524e-6, 6.472e-6, 3.563e-6, -2.909e-6
-0.132, 5.610e-6, 3.105e-6, -2.505e-6, 6.443e-6, 3.559e-6, -2.884e-6
-0.136, 5.607e-6, 3.107e-6, -2.500e-6, 6.428e-6, 3.555e-6, -2.873e-6
-0.140, 5.612e-6, 3.121e-6, -2.491e-6, 6.426e-6, 3.564e-6, -2.862e-6
-0.144, 5.603e-6, 3.124e-6, -2.479e-6, 6.415e-6, 3.566e-6, -2.849e-6
-0.148, 5.595e-6, 3.129e-6, -2.466e-6, 6.396e-6, 3.567e-6, -2.829e-6
-0.152, 5.605e-6, 3.138e-6, -2.467e-6, 6.389e-6, 3.566e-6, -2.823e-6
-0.156, 5.619e-6, 3.156e-6, -2.464e-6, 6.396e-6, 3.579e-6, -2.817e-6
-0.160, 5.623e-6, 3.167e-6, -2.456e-6, 6.396e-6, 3.587e-6, -2.809e-6
-0.164, 5.626e-6, 3.179e-6, -2.447e-6, 6.388e-6, 3.594e-6, -2.794e-6
-0.168, 5.648e-6, 3.193e-6, -2.454e-6, 6.392e-6, 3.599e-6, -2.793e-6
-0.172, 5.674e-6, 3.220e-6, -2.454e-6, 6.405e-6, 3.617e-6, -2.789e-6
-0.176, 5.689e-6, 3.236e-6, -2.453e-6, 6.414e-6, 3.628e-6, -2.786e-6
-0.180, 5.704e-6, 3.255e-6, -2.449e-6, 6.416e-6, 3.641e-6, -2.776e-6
-0.184, 5.734e-6, 3.275e-6, -2.459e-6, 6.426e-6, 3.650e-6, -2.776e-6
-0.188, 5.767e-6, 3.305e-6, -2.462e-6, 6.447e-6, 3.671e-6, -2.776e-6
