Sept. 28, 2023   14:57:11
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\80_10_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 80
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 6.503e-6, 1.193e-6, -5.310e-6, 7.818e-6, 1.378e-6, -6.439e-6
-0.008, 9.129e-6, 4.245e-6, -4.884e-6, 1.120e-5, 5.249e-6, -5.949e-6
-0.012, 8.951e-6, 4.269e-6, -4.682e-6, 1.101e-5, 5.282e-6, -5.724e-6
-0.016, 8.736e-6, 4.214e-6, -4.522e-6, 1.076e-5, 5.216e-6, -5.541e-6
-0.020, 8.536e-6, 4.155e-6, -4.381e-6, 1.052e-5, 5.142e-6, -5.377e-6
-0.024, 8.342e-6, 4.095e-6, -4.247e-6, 1.030e-5, 5.072e-6, -5.230e-6
-0.028, 8.142e-6, 4.025e-6, -4.117e-6, 1.008e-5, 4.996e-6, -5.087e-6
-0.032, 7.964e-6, 3.963e-6, -4.001e-6, 9.876e-6, 4.923e-6, -4.953e-6
-0.036, 7.806e-6, 3.904e-6, -3.902e-6, 9.686e-6, 4.850e-6, -4.835e-6
-0.040, 7.653e-6, 3.853e-6, -3.800e-6, 9.513e-6, 4.791e-6, -4.722e-6
-0.044, 7.495e-6, 3.794e-6, -3.701e-6, 9.341e-6, 4.727e-6, -4.614e-6
-0.048, 7.354e-6, 3.743e-6, -3.612e-6, 9.176e-6, 4.667e-6, -4.509e-6
-0.052, 7.227e-6, 3.694e-6, -3.534e-6, 9.021e-6, 4.605e-6, -4.415e-6
-0.056, 7.112e-6, 3.656e-6, -3.456e-6, 8.891e-6, 4.561e-6, -4.330e-6
-0.060, 6.986e-6, 3.609e-6, -3.377e-6, 8.753e-6, 4.510e-6, -4.244e-6
-0.064, 6.878e-6, 3.569e-6, -3.308e-6, 8.624e-6, 4.462e-6, -4.162e-6
-0.068, 6.783e-6, 3.532e-6, -3.251e-6, 8.505e-6, 4.415e-6, -4.091e-6
-0.072, 6.696e-6, 3.505e-6, -3.191e-6, 8.405e-6, 4.381e-6, -4.025e-6
-0.076, 6.597e-6, 3.469e-6, -3.128e-6, 8.299e-6, 4.343e-6, -3.956e-6
-0.080, 6.512e-6, 3.438e-6, -3.074e-6, 8.195e-6, 4.305e-6, -3.890e-6
-0.084, 6.443e-6, 3.412e-6, -3.031e-6, 8.103e-6, 4.268e-6, -3.834e-6
-0.088, 6.379e-6, 3.393e-6, -2.986e-6, 8.029e-6, 4.243e-6, -3.786e-6
-0.092, 6.302e-6, 3.366e-6, -2.937e-6, 7.945e-6, 4.215e-6, -3.730e-6
-0.096, 6.236e-6, 3.342e-6, -2.894e-6, 7.862e-6, 4.184e-6, -3.677e-6
-0.100, 6.185e-6, 3.324e-6, -2.862e-6, 7.790e-6, 4.156e-6, -3.635e-6
-0.104, 6.138e-6, 3.313e-6, -2.826e-6, 7.734e-6, 4.139e-6, -3.595e-6
-0.108, 6.082e-6, 3.292e-6, -2.789e-6, 7.671e-6, 4.117e-6, -3.555e-6
-0.112, 6.035e-6, 3.278e-6, -2.757e-6, 7.610e-6, 4.097e-6, -3.513e-6
-0.116, 6.000e-6, 3.266e-6, -2.734e-6, 7.552e-6, 4.073e-6, -3.479e-6
-0.120, 5.970e-6, 3.262e-6, -2.708e-6, 7.515e-6, 4.064e-6, -3.450e-6
-0.124, 5.925e-6, 3.248e-6, -2.677e-6, 7.462e-6, 4.047e-6, -3.414e-6
-0.128, 5.890e-6, 3.239e-6, -2.652e-6, 7.412e-6, 4.032e-6, -3.380e-6
-0.132, 5.869e-6, 3.231e-6, -2.638e-6, 7.371e-6, 4.015e-6, -3.356e-6
-0.136, 5.853e-6, 3.236e-6, -2.618e-6, 7.345e-6, 4.012e-6, -3.333e-6
-0.140, 5.821e-6, 3.227e-6, -2.594e-6, 7.306e-6, 4.001e-6, -3.305e-6
-0.144, 5.801e-6, 3.224e-6, -2.577e-6, 7.271e-6, 3.992e-6, -3.279e-6
-0.148, 5.794e-6, 3.224e-6, -2.570e-6, 7.243e-6, 3.981e-6, -3.262e-6
-0.152, 5.785e-6, 3.231e-6, -2.553e-6, 7.223e-6, 3.981e-6, -3.243e-6
-0.156, 5.765e-6, 3.229e-6, -2.536e-6, 7.195e-6, 3.975e-6, -3.220e-6
-0.160, 5.755e-6, 3.231e-6, -2.524e-6, 7.169e-6, 3.970e-6, -3.199e-6
-0.164, 5.755e-6, 3.236e-6, -2.519e-6, 7.148e-6, 3.963e-6, -3.185e-6
-0.168, 5.757e-6, 3.248e-6, -2.510e-6, 7.138e-6, 3.967e-6, -3.172e-6
-0.172, 5.748e-6, 3.250e-6, -2.497e-6, 7.120e-6, 3.965e-6, -3.155e-6
-0.176, 5.746e-6, 3.257e-6, -2.490e-6, 7.101e-6, 3.963e-6, -3.138e-6
-0.180, 5.756e-6, 3.266e-6, -2.490e-6, 7.088e-6, 3.960e-6, -3.128e-6
-0.184, 5.771e-6, 3.286e-6, -2.485e-6, 7.088e-6, 3.969e-6, -3.119e-6
-0.188, 5.764e-6, 3.290e-6, -2.475e-6, 7.072e-6, 3.968e-6, -3.104e-6
-0.192, 5.772e-6, 3.303e-6, -2.469e-6, 7.062e-6, 3.972e-6, -3.090e-6
-0.196, 5.790e-6, 3.318e-6, -2.472e-6, 7.055e-6, 3.973e-6, -3.083e-6
-0.200, 5.811e-6, 3.340e-6, -2.471e-6, 7.061e-6, 3.984e-6, -3.077e-6
-0.204, 5.816e-6, 3.351e-6, -2.465e-6, 7.055e-6, 3.989e-6, -3.066e-6
-0.208, 5.830e-6, 3.367e-6, -2.462e-6, 7.048e-6, 3.994e-6, -3.054e-6
-0.212, 5.854e-6, 3.387e-6, -2.467e-6, 7.045e-6, 3.998e-6, -3.047e-6
-0.216, 5.881e-6, 3.413e-6, -2.468e-6, 7.056e-6, 4.012e-6, -3.044e-6
-0.220, 5.890e-6, 3.427e-6, -2.463e-6, 7.053e-6, 4.019e-6, -3.034e-6
-0.224, 5.907e-6, 3.445e-6, -2.462e-6, 7.048e-6, 4.026e-6, -3.022e-6
-0.228, 5.936e-6, 3.467e-6, -2.470e-6, 7.051e-6, 4.032e-6, -3.020e-6
-0.232, 5.967e-6, 3.495e-6, -2.472e-6, 7.064e-6, 4.048e-6, -3.016e-6
-0.236, 5.976e-6, 3.511e-6, -2.465e-6, 7.058e-6, 4.054e-6, -3.004e-6
-0.240, 5.996e-6, 3.531e-6, -2.465e-6, 7.060e-6, 4.064e-6, -2.996e-6
-0.244, 6.026e-6, 3.555e-6, -2.471e-6, 7.062e-6, 4.072e-6, -2.990e-6
-0.248, 6.055e-6, 3.583e-6, -2.472e-6, 7.075e-6, 4.088e-6, -2.986e-6
-0.252, 6.064e-6, 3.599e-6, -2.464e-6, 7.073e-6, 4.099e-6, -2.974e-6
-0.256, 6.080e-6, 3.618e-6, -2.462e-6, 7.070e-6, 4.107e-6, -2.963e-6
-0.260, 6.106e-6, 3.641e-6, -2.465e-6, 7.073e-6, 4.116e-6, -2.957e-6
-0.264, 6.133e-6, 3.669e-6, -2.464e-6, 7.086e-6, 4.135e-6, -2.951e-6
-0.268, 6.136e-6, 3.683e-6, -2.453e-6, 7.085e-6, 4.146e-6, -2.939e-6
-0.272, 6.148e-6, 3.703e-6, -2.445e-6, 7.081e-6, 4.158e-6, -2.923e-6
-0.276, 6.165e-6, 3.722e-6, -2.443e-6, 7.080e-6, 4.167e-6, -2.913e-6
-0.280, 6.183e-6, 3.750e-6, -2.433e-6, 7.091e-6, 4.188e-6, -2.903e-6
-0.284, 6.177e-6, 3.761e-6, -2.416e-6, 7.086e-6, 4.199e-6, -2.888e-6
-0.288, 6.180e-6, 3.778e-6, -2.402e-6, 7.082e-6, 4.212e-6, -2.870e-6
-0.292, 6.191e-6, 3.797e-6, -2.394e-6, 7.081e-6, 4.223e-6, -2.858e-6
-0.296, 6.201e-6, 3.823e-6, -2.378e-6, 7.090e-6, 4.246e-6, -2.845e-6
-0.300, 6.190e-6, 3.836e-6, -2.354e-6, 7.086e-6, 4.261e-6, -2.825e-6
-0.304, 6.187e-6, 3.856e-6, -2.331e-6, 7.082e-6, 4.279e-6, -2.803e-6
-0.308, 6.191e-6, 3.873e-6, -2.318e-6, 7.081e-6, 4.291e-6, -2.790e-6
-0.312, 6.194e-6, 3.900e-6, -2.294e-6, 7.090e-6, 4.318e-6, -2.772e-6
-0.316, 6.178e-6, 3.914e-6, -2.264e-6, 7.087e-6, 4.336e-6, -2.751e-6
-0.320, 6.170e-6, 3.933e-6, -2.237e-6, 7.083e-6, 4.356e-6, -2.727e-6
-0.324, 6.169e-6, 3.955e-6, -2.214e-6, 7.081e-6, 4.374e-6, -2.707e-6
-0.328, 6.171e-6, 3.984e-6, -2.186e-6, 7.093e-6, 4.404e-6, -2.690e-6
-0.332, 6.155e-6, 4.002e-6, -2.153e-6, 7.093e-6, 4.427e-6, -2.666e-6
