Sept. 28, 2023   14:57:03
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\80_10_2.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 80
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 6.322e-6, 1.159e-6, -5.163e-6, 7.618e-6, 1.345e-6, -6.273e-6
-0.008, 8.881e-6, 4.124e-6, -4.757e-6, 1.091e-5, 5.113e-6, -5.798e-6
-0.012, 8.717e-6, 4.153e-6, -4.564e-6, 1.072e-5, 5.140e-6, -5.578e-6
-0.016, 8.512e-6, 4.110e-6, -4.403e-6, 1.049e-5, 5.088e-6, -5.400e-6
-0.020, 8.295e-6, 4.038e-6, -4.257e-6, 1.025e-5, 5.011e-6, -5.239e-6
-0.024, 8.102e-6, 3.976e-6, -4.126e-6, 1.002e-5, 4.936e-6, -5.088e-6
-0.028, 7.925e-6, 3.914e-6, -4.011e-6, 9.814e-6, 4.861e-6, -4.954e-6
-0.032, 7.757e-6, 3.861e-6, -3.896e-6, 9.626e-6, 4.798e-6, -4.828e-6
-0.036, 7.578e-6, 3.791e-6, -3.786e-6, 9.429e-6, 4.723e-6, -4.706e-6
-0.040, 7.424e-6, 3.736e-6, -3.688e-6, 9.247e-6, 4.657e-6, -4.590e-6
-0.044, 7.286e-6, 3.686e-6, -3.600e-6, 9.081e-6, 4.595e-6, -4.486e-6
-0.048, 7.153e-6, 3.641e-6, -3.511e-6, 8.930e-6, 4.542e-6, -4.388e-6
-0.052, 7.013e-6, 3.587e-6, -3.426e-6, 8.778e-6, 4.484e-6, -4.294e-6
-0.056, 6.893e-6, 3.545e-6, -3.348e-6, 8.635e-6, 4.433e-6, -4.202e-6
-0.060, 6.786e-6, 3.503e-6, -3.283e-6, 8.504e-6, 4.380e-6, -4.124e-6
-0.064, 6.692e-6, 3.475e-6, -3.217e-6, 8.395e-6, 4.345e-6, -4.050e-6
-0.068, 6.576e-6, 3.428e-6, -3.148e-6, 8.270e-6, 4.296e-6, -3.974e-6
-0.072, 6.488e-6, 3.397e-6, -3.091e-6, 8.161e-6, 4.257e-6, -3.904e-6
-0.076, 6.411e-6, 3.369e-6, -3.042e-6, 8.062e-6, 4.219e-6, -3.843e-6
-0.080, 6.334e-6, 3.347e-6, -2.987e-6, 7.974e-6, 4.191e-6, -3.784e-6
-0.084, 6.248e-6, 3.312e-6, -2.936e-6, 7.880e-6, 4.153e-6, -3.727e-6
-0.088, 6.183e-6, 3.291e-6, -2.892e-6, 7.796e-6, 4.125e-6, -3.671e-6
-0.092, 6.125e-6, 3.270e-6, -2.855e-6, 7.717e-6, 4.093e-6, -3.624e-6
-0.096, 6.071e-6, 3.257e-6, -2.815e-6, 7.654e-6, 4.075e-6, -3.579e-6
-0.100, 6.003e-6, 3.231e-6, -2.772e-6, 7.579e-6, 4.048e-6, -3.532e-6
-0.104, 5.952e-6, 3.214e-6, -2.738e-6, 7.511e-6, 4.025e-6, -3.487e-6
-0.108, 5.913e-6, 3.201e-6, -2.712e-6, 7.453e-6, 4.001e-6, -3.452e-6
-0.112, 5.879e-6, 3.197e-6, -2.682e-6, 7.409e-6, 3.991e-6, -3.418e-6
-0.116, 5.829e-6, 3.178e-6, -2.651e-6, 7.351e-6, 3.971e-6, -3.380e-6
-0.120, 5.793e-6, 3.169e-6, -2.625e-6, 7.301e-6, 3.955e-6, -3.346e-6
-0.124, 5.771e-6, 3.163e-6, -2.608e-6, 7.258e-6, 3.938e-6, -3.320e-6
-0.128, 5.749e-6, 3.165e-6, -2.584e-6, 7.228e-6, 3.934e-6, -3.294e-6
-0.132, 5.709e-6, 3.150e-6, -2.559e-6, 7.182e-6, 3.918e-6, -3.264e-6
-0.136, 5.691e-6, 3.150e-6, -2.541e-6, 7.145e-6, 3.910e-6, -3.236e-6
-0.140, 5.678e-6, 3.148e-6, -2.530e-6, 7.113e-6, 3.897e-6, -3.216e-6
-0.144, 5.667e-6, 3.154e-6, -2.513e-6, 7.092e-6, 3.896e-6, -3.196e-6
-0.148, 5.641e-6, 3.147e-6, -2.494e-6, 7.060e-6, 3.887e-6, -3.173e-6
-0.152, 5.633e-6, 3.151e-6, -2.482e-6, 7.034e-6, 3.883e-6, -3.151e-6
-0.156, 5.635e-6, 3.157e-6, -2.478e-6, 7.015e-6, 3.877e-6, -3.138e-6
-0.160, 5.636e-6, 3.169e-6, -2.467e-6, 7.006e-6, 3.883e-6, -3.123e-6
-0.164, 5.619e-6, 3.167e-6, -2.452e-6, 6.981e-6, 3.877e-6, -3.104e-6
-0.168, 5.618e-6, 3.175e-6, -2.443e-6, 6.960e-6, 3.875e-6, -3.085e-6
-0.172, 5.629e-6, 3.185e-6, -2.443e-6, 6.950e-6, 3.873e-6, -3.077e-6
-0.176, 5.641e-6, 3.203e-6, -2.438e-6, 6.951e-6, 3.883e-6, -3.067e-6
-0.180, 5.634e-6, 3.206e-6, -2.428e-6, 6.934e-6, 3.882e-6, -3.052e-6
-0.184, 5.642e-6, 3.219e-6, -2.424e-6, 6.923e-6, 3.884e-6, -3.038e-6
-0.188, 5.661e-6, 3.235e-6, -2.427e-6, 6.918e-6, 3.886e-6, -3.032e-6
-0.192, 5.680e-6, 3.257e-6, -2.424e-6, 6.925e-6, 3.899e-6, -3.025e-6
-0.196, 5.684e-6, 3.266e-6, -2.418e-6, 6.917e-6, 3.902e-6, -3.014e-6
-0.200, 5.701e-6, 3.284e-6, -2.417e-6, 6.912e-6, 3.908e-6, -3.003e-6
-0.204, 5.725e-6, 3.303e-6, -2.422e-6, 6.911e-6, 3.913e-6, -2.998e-6
-0.208, 5.751e-6, 3.329e-6, -2.422e-6, 6.922e-6, 3.928e-6, -2.994e-6
-0.212, 5.760e-6, 3.341e-6, -2.419e-6, 6.919e-6, 3.933e-6, -2.986e-6
-0.216, 5.782e-6, 3.362e-6, -2.419e-6, 6.917e-6, 3.941e-6, -2.975e-6
-0.220, 5.812e-6, 3.384e-6, -2.427e-6, 6.921e-6, 3.948e-6, -2.973e-6
-0.224, 5.841e-6, 3.414e-6, -2.427e-6, 6.935e-6, 3.967e-6, -2.968e-6
-0.228, 5.853e-6, 3.428e-6, -2.425e-6, 6.934e-6, 3.973e-6, -2.961e-6
-0.232, 5.879e-6, 3.454e-6, -2.425e-6, 6.937e-6, 3.987e-6, -2.950e-6
-0.236, 5.910e-6, 3.476e-6, -2.435e-6, 6.942e-6, 3.992e-6, -2.950e-6
-0.240, 5.945e-6, 3.508e-6, -2.437e-6, 6.961e-6, 4.014e-6, -2.948e-6
-0.244, 5.953e-6, 3.523e-6, -2.430e-6, 6.959e-6, 4.022e-6, -2.937e-6
-0.248, 5.977e-6, 3.547e-6, -2.429e-6, 6.960e-6, 4.035e-6, -2.925e-6
-0.252, 6.008e-6, 3.572e-6, -2.436e-6, 6.967e-6, 4.044e-6, -2.923e-6
-0.256, 6.034e-6, 3.600e-6, -2.434e-6, 6.982e-6, 4.064e-6, -2.918e-6
-0.260, 6.039e-6, 3.615e-6, -2.424e-6, 6.979e-6, 4.073e-6, -2.905e-6
-0.264, 6.058e-6, 3.637e-6, -2.421e-6, 6.980e-6, 4.087e-6, -2.893e-6
-0.268, 6.083e-6, 3.661e-6, -2.422e-6, 6.985e-6, 4.098e-6, -2.887e-6
-0.272, 6.105e-6, 3.690e-6, -2.414e-6, 7.001e-6, 4.121e-6, -2.880e-6
-0.276, 6.105e-6, 3.704e-6, -2.401e-6, 6.998e-6, 4.133e-6, -2.865e-6
-0.280, 6.116e-6, 3.724e-6, -2.392e-6, 6.997e-6, 4.147e-6, -2.850e-6
-0.284, 6.132e-6, 3.746e-6, -2.385e-6, 7.002e-6, 4.161e-6, -2.840e-6
-0.288, 6.145e-6, 3.774e-6, -2.371e-6, 7.014e-6, 4.185e-6, -2.830e-6
-0.292, 6.134e-6, 3.785e-6, -2.349e-6, 7.008e-6, 4.198e-6, -2.810e-6
-0.296, 6.140e-6, 3.808e-6, -2.332e-6, 7.010e-6, 4.218e-6, -2.792e-6
-0.300, 6.149e-6, 3.829e-6, -2.320e-6, 7.013e-6, 4.233e-6, -2.780e-6
-0.304, 6.155e-6, 3.858e-6, -2.297e-6, 7.026e-6, 4.262e-6, -2.764e-6
-0.308, 6.142e-6, 3.872e-6, -2.270e-6, 7.022e-6, 4.278e-6, -2.744e-6
-0.312, 6.140e-6, 3.894e-6, -2.246e-6, 7.022e-6, 4.299e-6, -2.722e-6
-0.316, 6.145e-6, 3.918e-6, -2.227e-6, 7.025e-6, 4.319e-6, -2.706e-6
-0.320, 6.148e-6, 3.949e-6, -2.199e-6, 7.041e-6, 4.352e-6, -2.689e-6
-0.324, 6.131e-6, 3.966e-6, -2.165e-6, 7.038e-6, 4.373e-6, -2.664e-6
-0.328, 6.126e-6, 3.990e-6, -2.135e-6, 7.037e-6, 4.399e-6, -2.639e-6
-0.332, 6.131e-6, 4.019e-6, -2.112e-6, 7.045e-6, 4.423e-6, -2.622e-6
-0.336, 6.134e-6, 4.053e-6, -2.081e-6, 7.060e-6, 4.458e-6, -2.601e-6
-0.340, 6.119e-6, 4.074e-6, -2.045e-6, 7.061e-6, 4.484e-6, -2.578e-6
-0.344, 6.115e-6, 4.104e-6, -2.011e-6, 7.065e-6, 4.516e-6, -2.549e-6
-0.348, 6.121e-6, 4.136e-6, -1.985e-6, 7.074e-6, 4.544e-6, -2.530e-6
-0.352, 6.124e-6, 4.176e-6, -1.948e-6, 7.091e-6, 4.585e-6, -2.506e-6
-0.356, 6.111e-6, 4.200e-6, -1.911e-6, 7.095e-6, 4.615e-6, -2.480e-6
-0.360, 6.111e-6, 4.235e-6, -1.876e-6, 7.100e-6, 4.650e-6, -2.451e-6
-0.364, 6.121e-6, 4.273e-6, -1.848e-6, 7.113e-6, 4.684e-6, -2.429e-6
-0.368, 6.127e-6, 4.316e-6, -1.812e-6, 7.135e-6, 4.730e-6, -2.405e-6
-0.372, 6.120e-6, 4.346e-6, -1.774e-6, 7.142e-6, 4.764e-6, -2.378e-6
-0.376, 6.123e-6, 4.386e-6, -1.737e-6, 7.152e-6, 4.805e-6, -2.347e-6
-0.380, 6.136e-6, 4.426e-6, -1.710e-6, 7.167e-6, 4.841e-6, -2.325e-6
-0.384, 6.147e-6, 4.473e-6, -1.674e-6, 7.190e-6, 4.889e-6, -2.301e-6
-0.388, 6.137e-6, 4.505e-6, -1.632e-6, 7.196e-6, 4.928e-6, -2.268e-6
-0.392, 6.145e-6, 4.548e-6, -1.597e-6, 7.208e-6, 4.970e-6, -2.238e-6
-0.396, 6.161e-6, 4.593e-6, -1.568e-6, 7.226e-6, 5.012e-6, -2.214e-6
-0.400, 6.173e-6, 4.643e-6, -1.530e-6, 7.250e-6, 5.063e-6, -2.186e-6
-0.404, 6.168e-6, 4.678e-6, -1.490e-6, 7.260e-6, 5.104e-6, -2.156e-6
-0.408, 6.178e-6, 4.724e-6, -1.454e-6, 7.274e-6, 5.151e-6, -2.123e-6
-0.412, 6.196e-6, 4.772e-6, -1.424e-6, 7.294e-6, 5.196e-6, -2.098e-6
-0.416, 6.212e-6, 4.824e-6, -1.388e-6, 7.321e-6, 5.250e-6, -2.070e-6
-0.420, 6.210e-6, 4.863e-6, -1.348e-6, 7.332e-6, 5.295e-6, -2.038e-6
-0.424, 6.220e-6, 4.910e-6, -1.310e-6, 7.347e-6, 5.343e-6, -2.004e-6
-0.428, 6.241e-6, 4.958e-6, -1.283e-6, 7.369e-6, 5.389e-6, -1.980e-6
-0.432, 6.260e-6, 5.015e-6, -1.245e-6, 7.398e-6, 5.448e-6, -1.951e-6
-0.436, 6.260e-6, 5.055e-6, -1.205e-6, 7.413e-6, 5.494e-6, -1.919e-6
-0.440, 6.273e-6, 5.103e-6, -1.169e-6, 7.430e-6, 5.544e-6, -1.885e-6
-0.444, 6.295e-6, 5.153e-6, -1.142e-6, 7.453e-6, 5.591e-6, -1.861e-6
-0.448, 6.316e-6, 5.210e-6, -1.106e-6, 7.483e-6, 5.651e-6, -1.831e-6
-0.452, 6.315e-6, 5.250e-6, -1.065e-6, 7.496e-6, 5.699e-6, -1.797e-6
-0.456, 6.330e-6, 5.301e-6, -1.029e-6, 7.514e-6, 5.751e-6, -1.763e-6
-0.460, 6.351e-6, 5.352e-6, -9.990e-7, 7.537e-6, 5.801e-6, -1.736e-6
-0.464, 6.376e-6, 5.410e-6, -9.651e-7, 7.571e-6, 5.862e-6, -1.709e-6
-0.468, 6.378e-6, 5.451e-6, -9.267e-7, 7.588e-6, 5.912e-6, -1.676e-6
-0.472, 6.394e-6, 5.502e-6, -8.916e-7, 7.607e-6, 5.965e-6, -1.642e-6
-0.476, 6.418e-6, 5.553e-6, -8.648e-7, 7.630e-6, 6.014e-6, -1.615e-6
-0.480, 6.443e-6, 5.613e-6, -8.299e-7, 7.666e-6, 6.078e-6, -1.588e-6
-0.484, 6.451e-6, 5.657e-6, -7.937e-7, 7.689e-6, 6.131e-6, -1.558e-6
-0.488, 6.466e-6, 5.709e-6, -7.576e-7, 7.709e-6, 6.186e-6, -1.523e-6
-0.492, 6.492e-6, 5.758e-6, -7.336e-7, 7.733e-6, 6.234e-6, -1.499e-6
-0.496, 6.519e-6, 5.819e-6, -6.999e-7, 7.770e-6, 6.300e-6, -1.470e-6
-0.500, 6.524e-6, 5.860e-6, -6.632e-7, 7.790e-6, 6.350e-6, -1.440e-6
-0.504, 6.545e-6, 5.913e-6, -6.315e-7, 7.815e-6, 6.407e-6, -1.408e-6
-0.508, 6.575e-6, 5.968e-6, -6.078e-7, 7.845e-6, 6.460e-6, -1.385e-6
-0.512, 6.603e-6, 6.026e-6, -5.768e-7, 7.884e-6, 6.524e-6, -1.360e-6
-0.516, 6.614e-6, 6.072e-6, -5.419e-7, 7.908e-6, 6.579e-6, -1.329e-6
-0.520, 6.635e-6, 6.124e-6, -5.110e-7, 7.934e-6, 6.636e-6, -1.299e-6
-0.524, 6.665e-6, 6.177e-6, -4.879e-7, 7.965e-6, 6.689e-6, -1.276e-6
-0.528, 6.698e-6, 6.237e-6, -4.608e-7, 8.008e-6, 6.754e-6, -1.254e-6
-0.532, 6.711e-6, 6.283e-6, -4.280e-7, 8.038e-6, 6.811e-6, -1.226e-6
-0.536, 6.736e-6, 6.337e-6, -3.995e-7, 8.066e-6, 6.869e-6, -1.197e-6
-0.540, 6.770e-6, 6.389e-6, -3.807e-7, 8.101e-6, 6.923e-6, -1.178e-6
-0.544, 6.803e-6, 6.451e-6, -3.519e-7, 8.145e-6, 6.991e-6, -1.154e-6
-0.548, 6.820e-6, 6.497e-6, -3.229e-7, 8.177e-6, 7.047e-6, -1.130e-6
-0.552, 6.850e-6, 6.554e-6, -2.965e-7, 8.211e-6, 7.108e-6, -1.103e-6
-0.556, 6.888e-6, 6.608e-6, -2.804e-7, 8.251e-6, 7.165e-6, -1.086e-6
-0.560, 6.923e-6, 6.670e-6, -2.531e-7, 8.299e-6, 7.234e-6, -1.065e-6
-0.564, 6.941e-6, 6.717e-6, -2.245e-7, 8.332e-6, 7.291e-6, -1.041e-6
-0.568, 6.977e-6, 6.775e-6, -2.023e-7, 8.373e-6, 7.356e-6, -1.017e-6
-0.572, 7.021e-6, 6.832e-6, -1.885e-7, 8.419e-6, 7.416e-6, -1.003e-6
-0.576, 7.060e-6, 6.895e-6, -1.656e-7, 8.472e-6, 7.486e-6, -9.858e-7
-0.580, 7.081e-6, 6.942e-6, -1.386e-7, 8.508e-6, 7.545e-6, -9.629e-7
-0.584, 7.122e-6, 7.003e-6, -1.185e-7, 8.555e-6, 7.613e-6, -9.421e-7
-0.588, 7.169e-6, 7.061e-6, -1.085e-7, 8.606e-6, 7.674e-6, -9.316e-7
-0.592, 7.218e-6, 7.129e-6, -8.845e-8, 8.669e-6, 7.752e-6, -9.172e-7
-0.596, 7.244e-6, 7.178e-6, -6.589e-8, 8.712e-6, 7.813e-6, -8.987e-7
-0.600, 7.288e-6, 7.241e-6, -4.732e-8, 8.763e-6, 7.884e-6, -8.791e-7
-0.604, 7.339e-6, 7.301e-6, -3.792e-8, 8.817e-6, 7.948e-6, -8.690e-7
-0.608, 7.388e-6, 7.368e-6, -2.027e-8, 8.881e-6, 8.025e-6, -8.559e-7
-0.612, 7.424e-6, 7.423e-6, -1.475e-9, 8.937e-6, 8.094e-6, -8.428e-7
-0.616, 7.472e-6, 7.486e-6, 1.444e-8, 8.992e-6, 8.167e-6, -8.251e-7
-0.620, 7.531e-6, 7.550e-6, 1.966e-8, 9.054e-6, 8.235e-6, -8.187e-7
-0.624, 7.588e-6, 7.623e-6, 3.485e-8, 9.128e-6, 8.318e-6, -8.093e-7
-0.628, 7.631e-6, 7.680e-6, 4.892e-8, 9.190e-6, 8.391e-6, -7.994e-7
-0.632, 7.682e-6, 7.747e-6, 6.521e-8, 9.251e-6, 8.468e-6, -7.827e-7
-0.636, 7.747e-6, 7.815e-6, 6.759e-8, 9.323e-6, 8.543e-6, -7.802e-7
-0.640, 7.811e-6, 7.889e-6, 7.762e-8, 9.403e-6, 8.628e-6, -7.744e-7
-0.644, 7.857e-6, 7.950e-6, 9.285e-8, 9.470e-6, 8.707e-6, -7.638e-7
-0.648, 7.920e-6, 8.021e-6, 1.007e-7, 9.545e-6, 8.789e-6, -7.557e-7
-0.652, 7.992e-6, 8.093e-6, 1.006e-7, 9.623e-6, 8.868e-6, -7.544e-7
-0.656, 8.063e-6, 8.173e-6, 1.103e-7, 9.714e-6, 8.964e-6, -7.501e-7
-0.660, 8.118e-6, 8.237e-6, 1.194e-7, 9.790e-6, 9.045e-6, -7.452e-7
-0.664, 8.186e-6, 8.313e-6, 1.273e-7, 9.870e-6, 9.134e-6, -7.363e-7
-0.668, 8.268e-6, 8.390e-6, 1.226e-7, 9.962e-6, 9.222e-6, -7.408e-7
-0.672, 8.349e-6, 8.477e-6, 1.282e-7, 1.006e-5, 9.323e-6, -7.397e-7
-0.676, 8.413e-6, 8.548e-6, 1.355e-7, 1.015e-5, 9.414e-6, -7.371e-7
-0.680, 8.490e-6, 8.629e-6, 1.389e-7, 1.024e-5, 9.511e-6, -7.329e-7
