Sept. 28, 2023   14:39:17
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\80_0_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 80
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:
Ep = -0.300V
ip = 3.882e-7A
Ap = 4.548e-8VA

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 6.711e-6, 1.254e-6, -5.457e-6, 7.468e-6, 1.405e-6, -6.062e-6
-0.008, 9.505e-6, 4.467e-6, -5.038e-6, 1.063e-5, 5.030e-6, -5.603e-6
-0.012, 9.355e-6, 4.510e-6, -4.845e-6, 1.049e-5, 5.086e-6, -5.405e-6
-0.016, 9.143e-6, 4.463e-6, -4.681e-6, 1.028e-5, 5.044e-6, -5.233e-6
-0.020, 8.959e-6, 4.405e-6, -4.553e-6, 1.008e-5, 4.984e-6, -5.095e-6
-0.024, 8.781e-6, 4.353e-6, -4.428e-6, 9.889e-6, 4.927e-6, -4.962e-6
-0.028, 8.614e-6, 4.302e-6, -4.312e-6, 9.722e-6, 4.876e-6, -4.846e-6
-0.032, 8.435e-6, 4.238e-6, -4.197e-6, 9.541e-6, 4.814e-6, -4.727e-6
-0.036, 8.285e-6, 4.184e-6, -4.102e-6, 9.380e-6, 4.757e-6, -4.623e-6
-0.040, 8.146e-6, 4.138e-6, -4.008e-6, 9.231e-6, 4.706e-6, -4.525e-6
-0.044, 8.017e-6, 4.094e-6, -3.922e-6, 9.102e-6, 4.663e-6, -4.439e-6
-0.048, 7.871e-6, 4.040e-6, -3.831e-6, 8.953e-6, 4.610e-6, -4.343e-6
-0.052, 7.761e-6, 4.001e-6, -3.760e-6, 8.830e-6, 4.566e-6, -4.265e-6
-0.056, 7.651e-6, 3.961e-6, -3.690e-6, 8.711e-6, 4.522e-6, -4.189e-6
-0.060, 7.552e-6, 3.930e-6, -3.622e-6, 8.613e-6, 4.491e-6, -4.122e-6
-0.064, 7.439e-6, 3.888e-6, -3.551e-6, 8.497e-6, 4.450e-6, -4.047e-6
-0.068, 7.352e-6, 3.855e-6, -3.497e-6, 8.398e-6, 4.413e-6, -3.985e-6
-0.072, 7.272e-6, 3.829e-6, -3.443e-6, 8.306e-6, 4.380e-6, -3.926e-6
-0.076, 7.199e-6, 3.807e-6, -3.392e-6, 8.235e-6, 4.359e-6, -3.876e-6
-0.080, 7.110e-6, 3.774e-6, -3.336e-6, 8.145e-6, 4.327e-6, -3.818e-6
-0.084, 7.043e-6, 3.750e-6, -3.294e-6, 8.068e-6, 4.299e-6, -3.769e-6
-0.088, 6.984e-6, 3.732e-6, -3.252e-6, 7.997e-6, 4.275e-6, -3.723e-6
-0.092, 6.929e-6, 3.715e-6, -3.214e-6, 7.942e-6, 4.258e-6, -3.684e-6
-0.096, 6.859e-6, 3.691e-6, -3.167e-6, 7.869e-6, 4.234e-6, -3.635e-6
-0.100, 6.815e-6, 3.676e-6, -3.139e-6, 7.813e-6, 4.214e-6, -3.600e-6
-0.104, 6.769e-6, 3.663e-6, -3.107e-6, 7.757e-6, 4.195e-6, -3.563e-6
-0.108, 6.729e-6, 3.654e-6, -3.076e-6, 7.717e-6, 4.185e-6, -3.532e-6
-0.112, 6.674e-6, 3.635e-6, -3.039e-6, 7.659e-6, 4.167e-6, -3.492e-6
-0.116, 6.645e-6, 3.626e-6, -3.019e-6, 7.616e-6, 4.152e-6, -3.464e-6
-0.120, 6.615e-6, 3.621e-6, -2.994e-6, 7.572e-6, 4.139e-6, -3.433e-6
-0.124, 6.592e-6, 3.620e-6, -2.972e-6, 7.548e-6, 4.135e-6, -3.413e-6
-0.128, 6.551e-6, 3.607e-6, -2.944e-6, 7.504e-6, 4.122e-6, -3.382e-6
-0.132, 6.531e-6, 3.603e-6, -2.928e-6, 7.469e-6, 4.112e-6, -3.357e-6
-0.136, 6.513e-6, 3.603e-6, -2.911e-6, 7.437e-6, 4.103e-6, -3.334e-6
-0.140, 6.501e-6, 3.605e-6, -2.896e-6, 7.421e-6, 4.102e-6, -3.319e-6
-0.144, 6.471e-6, 3.598e-6, -2.873e-6, 7.384e-6, 4.093e-6, -3.291e-6
-0.148, 6.464e-6, 3.600e-6, -2.864e-6, 7.361e-6, 4.087e-6, -3.275e-6
-0.152, 6.455e-6, 3.605e-6, -2.850e-6, 7.337e-6, 4.082e-6, -3.254e-6
-0.156, 6.456e-6, 3.614e-6, -2.842e-6, 7.332e-6, 4.087e-6, -3.245e-6
-0.160, 6.434e-6, 3.611e-6, -2.823e-6, 7.302e-6, 4.082e-6, -3.221e-6
-0.164, 6.437e-6, 3.620e-6, -2.818e-6, 7.288e-6, 4.081e-6, -3.207e-6
-0.168, 6.440e-6, 3.628e-6, -2.812e-6, 7.273e-6, 4.078e-6, -3.195e-6
-0.172, 6.449e-6, 3.644e-6, -2.806e-6, 7.275e-6, 4.088e-6, -3.187e-6
-0.176, 6.434e-6, 3.645e-6, -2.789e-6, 7.249e-6, 4.084e-6, -3.165e-6
-0.180, 6.446e-6, 3.656e-6, -2.790e-6, 7.242e-6, 4.086e-6, -3.156e-6
-0.184, 6.457e-6, 3.672e-6, -2.785e-6, 7.234e-6, 4.089e-6, -3.145e-6
-0.188, 6.475e-6, 3.692e-6, -2.784e-6, 7.241e-6, 4.101e-6, -3.140e-6
-0.192, 6.469e-6, 3.698e-6, -2.771e-6, 7.221e-6, 4.101e-6, -3.121e-6
-0.196, 6.491e-6, 3.717e-6, -2.773e-6, 7.221e-6, 4.108e-6, -3.113e-6
-0.200, 6.506e-6, 3.736e-6, -2.770e-6, 7.215e-6, 4.112e-6, -3.103e-6
-0.204, 6.534e-6, 3.762e-6, -2.772e-6, 7.232e-6, 4.130e-6, -3.102e-6
-0.208, 6.535e-6, 3.774e-6, -2.762e-6, 7.219e-6, 4.134e-6, -3.085e-6
-0.212, 6.563e-6, 3.797e-6, -2.766e-6, 7.221e-6, 4.142e-6, -3.079e-6
-0.216, 6.590e-6, 3.822e-6, -2.768e-6, 7.224e-6, 4.152e-6, -3.072e-6
-0.220, 6.618e-6, 3.850e-6, -2.768e-6, 7.238e-6, 4.170e-6, -3.068e-6
-0.224, 6.625e-6, 3.866e-6, -2.759e-6, 7.230e-6, 4.177e-6, -3.054e-6
-0.228, 6.657e-6, 3.892e-6, -2.765e-6, 7.237e-6, 4.189e-6, -3.048e-6
-0.232, 6.685e-6, 3.919e-6, -2.766e-6, 7.240e-6, 4.199e-6, -3.041e-6
-0.236, 6.722e-6, 3.953e-6, -2.769e-6, 7.262e-6, 4.222e-6, -3.040e-6
-0.240, 6.732e-6, 3.973e-6, -2.759e-6, 7.254e-6, 4.232e-6, -3.022e-6
-0.244, 6.763e-6, 4.000e-6, -2.763e-6, 7.260e-6, 4.245e-6, -3.015e-6
-0.248, 6.792e-6, 4.030e-6, -2.762e-6, 7.265e-6, 4.259e-6, -3.007e-6
-0.252, 6.829e-6, 4.064e-6, -2.765e-6, 7.288e-6, 4.282e-6, -3.006e-6
-0.256, 6.836e-6, 4.083e-6, -2.754e-6, 7.281e-6, 4.293e-6, -2.988e-6
-0.260, 6.870e-6, 4.113e-6, -2.757e-6, 7.290e-6, 4.310e-6, -2.980e-6
-0.264, 6.897e-6, 4.141e-6, -2.755e-6, 7.294e-6, 4.324e-6, -2.970e-6
-0.268, 6.925e-6, 4.174e-6, -2.751e-6, 7.313e-6, 4.348e-6, -2.965e-6
-0.272, 6.930e-6, 4.193e-6, -2.737e-6, 7.310e-6, 4.363e-6, -2.947e-6
-0.276, 6.954e-6, 4.220e-6, -2.733e-6, 7.315e-6, 4.381e-6, -2.934e-6
-0.280, 6.975e-6, 4.248e-6, -2.727e-6, 7.319e-6, 4.397e-6, -2.922e-6
-0.284, 6.996e-6, 4.277e-6, -2.719e-6, 7.335e-6, 4.422e-6, -2.913e-6
-0.288, 6.993e-6, 4.295e-6, -2.698e-6, 7.328e-6, 4.438e-6, -2.890e-6
-0.292, 7.007e-6, 4.318e-6, -2.689e-6, 7.332e-6, 4.456e-6, -2.876e-6
-0.296, 7.017e-6, 4.344e-6, -2.673e-6, 7.334e-6, 4.476e-6, -2.858e-6
-0.300, 7.027e-6, 4.369e-6, -2.658e-6, 7.347e-6, 4.501e-6, -2.846e-6
-0.304, 7.014e-6, 4.384e-6, -2.629e-6, 7.338e-6, 4.520e-6, -2.818e-6
-0.308, 7.021e-6, 4.408e-6, -2.613e-6, 7.340e-6, 4.541e-6, -2.799e-6
-0.312, 7.022e-6, 4.431e-6, -2.591e-6, 7.340e-6, 4.562e-6, -2.779e-6
-0.316, 7.026e-6, 4.458e-6, -2.568e-6, 7.356e-6, 4.593e-6, -2.763e-6
-0.320, 7.000e-6, 4.470e-6, -2.530e-6, 7.342e-6, 4.610e-6, -2.731e-6
-0.324, 6.999e-6, 4.493e-6, -2.507e-6, 7.343e-6, 4.634e-6, -2.708e-6
-0.328, 6.997e-6, 4.518e-6, -2.480e-6, 7.345e-6, 4.660e-6, -2.685e-6
-0.332, 6.997e-6, 4.546e-6, -2.451e-6, 7.360e-6, 4.693e-6, -2.667e-6
-0.336, 6.967e-6, 4.560e-6, -2.408e-6, 7.346e-6, 4.714e-6, -2.631e-6
-0.340, 6.961e-6, 4.583e-6, -2.378e-6, 7.347e-6, 4.741e-6, -2.606e-6
-0.344, 6.952e-6, 4.609e-6, -2.344e-6, 7.345e-6, 4.768e-6, -2.577e-6
-0.348, 6.952e-6, 4.641e-6, -2.311e-6, 7.362e-6, 4.807e-6, -2.555e-6
-0.352, 6.922e-6, 4.656e-6, -2.266e-6, 7.349e-6, 4.830e-6, -2.519e-6
-0.356, 6.918e-6, 4.684e-6, -2.234e-6, 7.352e-6, 4.861e-6, -2.491e-6
-0.360, 6.912e-6, 4.712e-6, -2.199e-6, 7.356e-6, 4.892e-6, -2.464e-6
-0.364, 6.910e-6, 4.746e-6, -2.164e-6, 7.372e-6, 4.932e-6, -2.441e-6
-0.368, 6.880e-6, 4.765e-6, -2.115e-6, 7.359e-6, 4.959e-6, -2.400e-6
-0.372, 6.879e-6, 4.795e-6, -2.084e-6, 7.364e-6, 4.992e-6, -2.372e-6
-0.376, 6.876e-6, 4.827e-6, -2.048e-6, 7.366e-6, 5.024e-6, -2.342e-6
-0.380, 6.873e-6, 4.863e-6, -2.010e-6, 7.381e-6, 5.066e-6, -2.315e-6
-0.384, 6.849e-6, 4.885e-6, -1.964e-6, 7.371e-6, 5.095e-6, -2.276e-6
-0.388, 6.848e-6, 4.919e-6, -1.929e-6, 7.378e-6, 5.133e-6, -2.245e-6
-0.392, 6.845e-6, 4.952e-6, -1.894e-6, 7.379e-6, 5.165e-6, -2.214e-6
-0.396, 6.848e-6, 4.992e-6, -1.857e-6, 7.397e-6, 5.211e-6, -2.186e-6
-0.400, 6.825e-6, 5.014e-6, -1.811e-6, 7.387e-6, 5.240e-6, -2.147e-6
-0.404, 6.829e-6, 5.051e-6, -1.777e-6, 7.395e-6, 5.279e-6, -2.116e-6
-0.408, 6.827e-6, 5.087e-6, -1.740e-6, 7.397e-6, 5.315e-6, -2.082e-6
-0.412, 6.832e-6, 5.128e-6, -1.704e-6, 7.416e-6, 5.361e-6, -2.055e-6
-0.416, 6.814e-6, 5.154e-6, -1.659e-6, 7.409e-6, 5.394e-6, -2.015e-6
-0.420, 6.820e-6, 5.193e-6, -1.626e-6, 7.418e-6, 5.435e-6, -1.983e-6
-0.424, 6.820e-6, 5.229e-6, -1.592e-6, 7.420e-6, 5.470e-6, -1.950e-6
-0.428, 6.829e-6, 5.273e-6, -1.557e-6, 7.443e-6, 5.519e-6, -1.924e-6
-0.432, 6.812e-6, 5.298e-6, -1.514e-6, 7.436e-6, 5.550e-6, -1.885e-6
-0.436, 6.818e-6, 5.338e-6, -1.481e-6, 7.444e-6, 5.592e-6, -1.852e-6
-0.440, 6.820e-6, 5.375e-6, -1.446e-6, 7.446e-6, 5.628e-6, -1.818e-6
-0.444, 6.832e-6, 5.420e-6, -1.413e-6, 7.469e-6, 5.676e-6, -1.792e-6
-0.448, 6.817e-6, 5.447e-6, -1.370e-6, 7.464e-6, 5.710e-6, -1.754e-6
-0.452, 6.825e-6, 5.486e-6, -1.339e-6, 7.473e-6, 5.751e-6, -1.721e-6
-0.456, 6.831e-6, 5.524e-6, -1.307e-6, 7.479e-6, 5.788e-6, -1.690e-6
-0.460, 6.841e-6, 5.567e-6, -1.274e-6, 7.499e-6, 5.835e-6, -1.664e-6
-0.464, 6.830e-6, 5.597e-6, -1.233e-6, 7.498e-6, 5.873e-6, -1.625e-6
-0.468, 6.840e-6, 5.637e-6, -1.203e-6, 7.507e-6, 5.913e-6, -1.595e-6
-0.472, 6.846e-6, 5.674e-6, -1.172e-6, 7.512e-6, 5.948e-6, -1.564e-6
