Sept. 28, 2023   15:09:56
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\60_100_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 3.491e-6, 7.378e-7, -2.753e-6, 4.087e-6, 8.281e-7, -3.259e-6
-0.008, 4.479e-6, 1.989e-6, -2.489e-6, 5.325e-6, 2.369e-6, -2.955e-6
-0.012, 4.372e-6, 2.014e-6, -2.358e-6, 5.203e-6, 2.396e-6, -2.807e-6
-0.016, 4.241e-6, 1.989e-6, -2.252e-6, 5.050e-6, 2.366e-6, -2.684e-6
-0.020, 4.117e-6, 1.958e-6, -2.160e-6, 4.907e-6, 2.329e-6, -2.578e-6
-0.024, 3.993e-6, 1.921e-6, -2.072e-6, 4.762e-6, 2.286e-6, -2.476e-6
-0.028, 3.879e-6, 1.886e-6, -1.993e-6, 4.631e-6, 2.246e-6, -2.385e-6
-0.032, 3.771e-6, 1.851e-6, -1.919e-6, 4.505e-6, 2.205e-6, -2.300e-6
-0.036, 3.671e-6, 1.819e-6, -1.852e-6, 4.388e-6, 2.167e-6, -2.221e-6
-0.040, 3.577e-6, 1.787e-6, -1.790e-6, 4.279e-6, 2.130e-6, -2.149e-6
-0.044, 3.485e-6, 1.756e-6, -1.730e-6, 4.174e-6, 2.094e-6, -2.079e-6
-0.048, 3.401e-6, 1.727e-6, -1.674e-6, 4.075e-6, 2.061e-6, -2.015e-6
-0.052, 3.323e-6, 1.701e-6, -1.623e-6, 3.984e-6, 2.030e-6, -1.954e-6
-0.056, 3.248e-6, 1.674e-6, -1.574e-6, 3.896e-6, 1.998e-6, -1.898e-6
-0.060, 3.181e-6, 1.650e-6, -1.531e-6, 3.817e-6, 1.970e-6, -1.847e-6
-0.064, 3.116e-6, 1.628e-6, -1.488e-6, 3.740e-6, 1.944e-6, -1.796e-6
-0.068, 3.058e-6, 1.608e-6, -1.450e-6, 3.672e-6, 1.920e-6, -1.752e-6
-0.072, 3.004e-6, 1.590e-6, -1.414e-6, 3.607e-6, 1.898e-6, -1.709e-6
-0.076, 2.950e-6, 1.570e-6, -1.379e-6, 3.544e-6, 1.876e-6, -1.668e-6
-0.080, 2.903e-6, 1.556e-6, -1.347e-6, 3.487e-6, 1.857e-6, -1.629e-6
-0.084, 2.857e-6, 1.540e-6, -1.317e-6, 3.433e-6, 1.838e-6, -1.594e-6
-0.088, 2.818e-6, 1.527e-6, -1.291e-6, 3.383e-6, 1.821e-6, -1.562e-6
-0.092, 2.777e-6, 1.514e-6, -1.264e-6, 3.335e-6, 1.805e-6, -1.530e-6
-0.096, 2.743e-6, 1.504e-6, -1.239e-6, 3.291e-6, 1.791e-6, -1.500e-6
-0.100, 2.710e-6, 1.494e-6, -1.217e-6, 3.252e-6, 1.778e-6, -1.473e-6
-0.104, 2.681e-6, 1.484e-6, -1.196e-6, 3.215e-6, 1.766e-6, -1.449e-6
-0.108, 2.652e-6, 1.476e-6, -1.177e-6, 3.178e-6, 1.754e-6, -1.425e-6
-0.112, 2.630e-6, 1.471e-6, -1.159e-6, 3.148e-6, 1.746e-6, -1.403e-6
-0.116, 2.608e-6, 1.465e-6, -1.142e-6, 3.118e-6, 1.736e-6, -1.382e-6
-0.120, 2.589e-6, 1.461e-6, -1.128e-6, 3.092e-6, 1.728e-6, -1.363e-6
-0.124, 2.571e-6, 1.457e-6, -1.114e-6, 3.066e-6, 1.722e-6, -1.344e-6
-0.128, 2.555e-6, 1.455e-6, -1.100e-6, 3.044e-6, 1.716e-6, -1.327e-6
-0.132, 2.539e-6, 1.452e-6, -1.087e-6, 3.020e-6, 1.711e-6, -1.310e-6
-0.136, 2.529e-6, 1.451e-6, -1.078e-6, 3.003e-6, 1.706e-6, -1.297e-6
-0.140, 2.522e-6, 1.454e-6, -1.069e-6, 2.988e-6, 1.705e-6, -1.283e-6
-0.144, 2.514e-6, 1.454e-6, -1.060e-6, 2.974e-6, 1.702e-6, -1.272e-6
-0.148, 2.508e-6, 1.456e-6, -1.052e-6, 2.959e-6, 1.700e-6, -1.259e-6
-0.152, 2.504e-6, 1.460e-6, -1.044e-6, 2.948e-6, 1.700e-6, -1.248e-6
-0.156, 2.502e-6, 1.464e-6, -1.037e-6, 2.938e-6, 1.700e-6, -1.238e-6
-0.160, 2.500e-6, 1.469e-6, -1.030e-6, 2.928e-6, 1.701e-6, -1.227e-6
-0.164, 2.501e-6, 1.475e-6, -1.026e-6, 2.922e-6, 1.703e-6, -1.219e-6
-0.168, 2.505e-6, 1.484e-6, -1.021e-6, 2.918e-6, 1.707e-6, -1.211e-6
-0.172, 2.508e-6, 1.490e-6, -1.018e-6, 2.912e-6, 1.708e-6, -1.204e-6
-0.176, 2.514e-6, 1.499e-6, -1.015e-6, 2.910e-6, 1.712e-6, -1.197e-6
-0.180, 2.522e-6, 1.509e-6, -1.013e-6, 2.908e-6, 1.717e-6, -1.191e-6
-0.184, 2.534e-6, 1.521e-6, -1.013e-6, 2.909e-6, 1.723e-6, -1.187e-6
-0.188, 2.544e-6, 1.532e-6, -1.011e-6, 2.912e-6, 1.730e-6, -1.182e-6
-0.192, 2.553e-6, 1.544e-6, -1.009e-6, 2.911e-6, 1.735e-6, -1.176e-6
-0.196, 2.568e-6, 1.558e-6, -1.010e-6, 2.916e-6, 1.743e-6, -1.173e-6
-0.200, 2.582e-6, 1.573e-6, -1.009e-6, 2.920e-6, 1.751e-6, -1.168e-6
-0.204, 2.597e-6, 1.586e-6, -1.010e-6, 2.924e-6, 1.759e-6, -1.165e-6
-0.208, 2.613e-6, 1.602e-6, -1.011e-6, 2.930e-6, 1.768e-6, -1.162e-6
