Sept. 28, 2023   14:33:15
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\60_0_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 3.602e-6, 8.058e-7, -2.796e-6, 4.050e-6, 9.023e-7, -3.148e-6
-0.008, 4.670e-6, 2.132e-6, -2.538e-6, 5.302e-6, 2.438e-6, -2.864e-6
-0.012, 4.587e-6, 2.171e-6, -2.416e-6, 5.216e-6, 2.484e-6, -2.732e-6
-0.016, 4.473e-6, 2.154e-6, -2.319e-6, 5.096e-6, 2.468e-6, -2.628e-6
-0.020, 4.365e-6, 2.130e-6, -2.235e-6, 4.980e-6, 2.442e-6, -2.538e-6
-0.024, 4.262e-6, 2.102e-6, -2.160e-6, 4.869e-6, 2.413e-6, -2.456e-6
-0.028, 4.164e-6, 2.074e-6, -2.090e-6, 4.766e-6, 2.384e-6, -2.382e-6
-0.032, 4.071e-6, 2.046e-6, -2.025e-6, 4.666e-6, 2.354e-6, -2.312e-6
-0.036, 3.983e-6, 2.019e-6, -1.964e-6, 4.571e-6, 2.325e-6, -2.246e-6
-0.040, 3.901e-6, 1.992e-6, -1.909e-6, 4.482e-6, 2.297e-6, -2.185e-6
-0.044, 3.825e-6, 1.967e-6, -1.858e-6, 4.399e-6, 2.269e-6, -2.130e-6
-0.048, 3.751e-6, 1.943e-6, -1.808e-6, 4.319e-6, 2.244e-6, -2.075e-6
-0.052, 3.683e-6, 1.921e-6, -1.763e-6, 4.246e-6, 2.220e-6, -2.027e-6
