Sept. 28, 2023   14:32:38
Square Wave Voltammetry
File: 60_0_
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 3.798e-6, 8.453e-7, -2.952e-6, 4.276e-6, 9.505e-7, -3.325e-6
-0.008, 4.935e-6, 2.256e-6, -2.679e-6, 5.605e-6, 2.580e-6, -3.024e-6
-0.012, 4.851e-6, 2.298e-6, -2.553e-6, 5.520e-6, 2.630e-6, -2.890e-6
-0.016, 4.735e-6, 2.282e-6, -2.454e-6, 5.397e-6, 2.615e-6, -2.782e-6
-0.020, 4.623e-6, 2.257e-6, -2.366e-6, 5.277e-6, 2.589e-6, -2.688e-6
-0.024, 4.513e-6, 2.228e-6, -2.285e-6, 5.161e-6, 2.559e-6, -2.603e-6
-0.028, 4.414e-6, 2.201e-6, -2.213e-6, 5.055e-6, 2.531e-6, -2.524e-6
-0.032, 4.317e-6, 2.171e-6, -2.146e-6, 4.950e-6, 2.498e-6, -2.451e-6
-0.036, 4.226e-6, 2.142e-6, -2.084e-6, 4.853e-6, 2.468e-6, -2.385e-6
-0.040, 4.142e-6, 2.116e-6, -2.026e-6, 4.762e-6, 2.440e-6, -2.322e-6
-0.044, 4.062e-6, 2.090e-6, -1.972e-6, 4.677e-6, 2.413e-6, -2.264e-6
-0.048, 3.986e-6, 2.066e-6, -1.920e-6, 4.595e-6, 2.387e-6, -2.208e-6
-0.052, 3.914e-6, 2.041e-6, -1.873e-6, 4.516e-6, 2.360e-6, -2.156e-6
-0.056, 3.848e-6, 2.019e-6, -1.830e-6, 4.445e-6, 2.336e-6, -2.109e-6
-0.060, 3.787e-6, 1.998e-6, -1.788e-6, 4.378e-6, 2.314e-6, -2.064e-6
-0.064, 3.728e-6, 1.979e-6, -1.749e-6, 4.313e-6, 2.293e-6, -2.020e-6
-0.068, 3.673e-6, 1.961e-6, -1.712e-6, 4.252e-6, 2.273e-6, -1.979e-6
-0.072, 3.623e-6, 1.944e-6, -1.679e-6, 4.197e-6, 2.253e-6, -1.944e-6
-0.076, 3.573e-6, 1.928e-6, -1.645e-6, 4.142e-6, 2.236e-6, -1.906e-6
-0.080, 3.530e-6, 1.914e-6, -1.617e-6, 4.095e-6, 2.221e-6, -1.874e-6
-0.084, 3.489e-6, 1.900e-6, -1.588e-6, 4.048e-6, 2.206e-6, -1.842e-6
-0.088, 3.448e-6, 1.888e-6, -1.561e-6, 4.001e-6, 2.190e-6, -1.811e-6
-0.092, 3.414e-6, 1.877e-6, -1.537e-6, 3.961e-6, 2.177e-6, -1.784e-6
-0.096, 3.379e-6, 1.866e-6, -1.514e-6, 3.922e-6, 2.164e-6, -1.758e-6
-0.100, 3.348e-6, 1.858e-6, -1.491e-6, 3.887e-6, 2.154e-6, -1.733e-6
-0.104, 3.318e-6, 1.847e-6, -1.471e-6, 3.851e-6, 2.142e-6, -1.709e-6
-0.108, 3.293e-6, 1.841e-6, -1.452e-6, 3.820e-6, 2.133e-6, -1.686e-6
-0.112, 3.267e-6, 1.834e-6, -1.433e-6, 3.790e-6, 2.124e-6, -1.666e-6
-0.116, 3.245e-6, 1.828e-6, -1.417e-6, 3.762e-6, 2.116e-6, -1.646e-6
-0.120, 3.226e-6, 1.825e-6, -1.401e-6, 3.736e-6, 2.110e-6, -1.627e-6
-0.124, 3.208e-6, 1.820e-6, -1.388e-6, 3.714e-6, 2.103e-6, -1.611e-6
-0.128, 3.193e-6, 1.819e-6, -1.374e-6, 3.693e-6, 2.099e-6, -1.594e-6
-0.132, 3.176e-6, 1.816e-6, -1.360e-6, 3.670e-6, 2.093e-6, -1.577e-6
-0.136, 3.164e-6, 1.815e-6, -1.349e-6, 3.652e-6, 2.090e-6, -1.562e-6
-0.140, 3.153e-6, 1.815e-6, -1.338e-6, 3.634e-6, 2.086e-6, -1.548e-6
-0.144, 3.144e-6, 1.816e-6, -1.329e-6, 3.621e-6, 2.084e-6, -1.536e-6
-0.148, 3.136e-6, 1.818e-6, -1.319e-6, 3.606e-6, 2.082e-6, -1.524e-6
-0.152, 3.131e-6, 1.821e-6, -1.310e-6, 3.594e-6, 2.082e-6, -1.512e-6
-0.156, 3.127e-6, 1.825e-6, -1.302e-6, 3.583e-6, 2.083e-6, -1.500e-6
-0.160, 3.125e-6, 1.830e-6, -1.296e-6, 3.575e-6, 2.084e-6, -1.491e-6
-0.164, 3.124e-6, 1.835e-6, -1.289e-6, 3.566e-6, 2.086e-6, -1.481e-6
-0.168, 3.124e-6, 1.841e-6, -1.283e-6, 3.559e-6, 2.087e-6, -1.472e-6
-0.172, 3.126e-6, 1.848e-6, -1.278e-6, 3.552e-6, 2.090e-6, -1.463e-6
-0.176, 3.130e-6, 1.856e-6, -1.274e-6, 3.548e-6, 2.093e-6, -1.455e-6
-0.180, 3.135e-6, 1.866e-6, -1.269e-6, 3.544e-6, 2.097e-6, -1.447e-6
-0.184, 3.143e-6, 1.878e-6, -1.265e-6, 3.544e-6, 2.104e-6, -1.440e-6
-0.188, 3.150e-6, 1.888e-6, -1.262e-6, 3.542e-6, 2.109e-6, -1.433e-6
-0.192, 3.161e-6, 1.901e-6, -1.260e-6, 3.544e-6, 2.117e-6, -1.427e-6
-0.196, 3.172e-6, 1.915e-6, -1.257e-6, 3.544e-6, 2.125e-6, -1.419e-6
-0.200, 3.182e-6, 1.928e-6, -1.254e-6, 3.545e-6, 2.131e-6, -1.414e-6
-0.204, 3.199e-6, 1.946e-6, -1.253e-6, 3.552e-6, 2.143e-6, -1.409e-6
-0.208, 3.215e-6, 1.963e-6, -1.252e-6, 3.556e-6, 2.153e-6, -1.404e-6
-0.212, 3.233e-6, 1.982e-6, -1.251e-6, 3.562e-6, 2.164e-6, -1.397e-6
-0.216, 3.249e-6, 1.999e-6, -1.249e-6, 3.567e-6, 2.175e-6, -1.393e-6
-0.220, 3.268e-6, 2.020e-6, -1.248e-6, 3.575e-6, 2.188e-6, -1.387e-6
-0.224, 3.290e-6, 2.042e-6, -1.249e-6, 3.584e-6, 2.201e-6, -1.383e-6
-0.228, 3.311e-6, 2.064e-6, -1.247e-6, 3.594e-6, 2.216e-6, -1.378e-6
-0.232, 3.332e-6, 2.087e-6, -1.245e-6, 3.602e-6, 2.231e-6, -1.371e-6
-0.236, 3.356e-6, 2.111e-6, -1.245e-6, 3.614e-6, 2.246e-6, -1.368e-6
-0.240, 3.380e-6, 2.136e-6, -1.244e-6, 3.625e-6, 2.263e-6, -1.362e-6
-0.244, 3.405e-6, 2.161e-6, -1.244e-6, 3.637e-6, 2.280e-6, -1.357e-6
-0.248, 3.431e-6, 2.189e-6, -1.242e-6, 3.651e-6, 2.299e-6, -1.352e-6
-0.252, 3.454e-6, 2.214e-6, -1.240e-6, 3.662e-6, 2.316e-6, -1.346e-6
-0.256, 3.476e-6, 2.239e-6, -1.238e-6, 3.673e-6, 2.334e-6, -1.339e-6
-0.260, 3.502e-6, 2.266e-6, -1.236e-6, 3.686e-6, 2.354e-6, -1.332e-6
-0.264, 3.526e-6, 2.294e-6, -1.233e-6, 3.699e-6, 2.374e-6, -1.325e-6
-0.268, 3.549e-6, 2.320e-6, -1.230e-6, 3.712e-6, 2.394e-6, -1.318e-6
-0.272, 3.573e-6, 2.347e-6, -1.225e-6, 3.727e-6, 2.416e-6, -1.311e-6
-0.276, 3.593e-6, 2.374e-6, -1.219e-6, 3.739e-6, 2.438e-6, -1.301e-6
-0.280, 3.614e-6, 2.400e-6, -1.213e-6, 3.751e-6, 2.459e-6, -1.292e-6
-0.284, 3.632e-6, 2.427e-6, -1.205e-6, 3.763e-6, 2.482e-6, -1.281e-6
-0.288, 3.649e-6, 2.454e-6, -1.195e-6, 3.775e-6, 2.505e-6, -1.270e-6
-0.292, 3.665e-6, 2.480e-6, -1.185e-6, 3.788e-6, 2.529e-6, -1.259e-6
-0.296, 3.680e-6, 2.507e-6, -1.173e-6, 3.799e-6, 2.553e-6, -1.246e-6
-0.300, 3.696e-6, 2.534e-6, -1.162e-6, 3.813e-6, 2.579e-6, -1.234e-6
-0.304, 3.707e-6, 2.560e-6, -1.147e-6, 3.824e-6, 2.605e-6, -1.219e-6
-0.308, 3.718e-6, 2.587e-6, -1.131e-6, 3.835e-6, 2.632e-6, -1.203e-6
-0.312, 3.725e-6, 2.612e-6, -1.113e-6, 3.845e-6, 2.659e-6, -1.187e-6
-0.316, 3.735e-6, 2.639e-6, -1.096e-6, 3.857e-6, 2.686e-6, -1.171e-6
-0.320, 3.740e-6, 2.665e-6, -1.075e-6, 3.867e-6, 2.714e-6, -1.153e-6
-0.324, 3.747e-6, 2.693e-6, -1.055e-6, 3.879e-6, 2.744e-6, -1.136e-6
-0.328, 3.751e-6, 2.719e-6, -1.033e-6, 3.889e-6, 2.771e-6, -1.118e-6
-0.332, 3.757e-6, 2.748e-6, -1.009e-6, 3.900e-6, 2.803e-6, -1.097e-6
-0.336, 3.755e-6, 2.773e-6, -9.818e-7, 3.907e-6, 2.831e-6, -1.076e-6
-0.340, 3.761e-6, 2.803e-6, -9.575e-7, 3.920e-6, 2.865e-6, -1.055e-6
-0.344, 3.764e-6, 2.831e-6, -9.325e-7, 3.931e-6, 2.896e-6, -1.035e-6
-0.348, 3.766e-6, 2.860e-6, -9.054e-7, 3.941e-6, 2.929e-6, -1.012e-6
-0.352, 3.768e-6, 2.890e-6, -8.780e-7, 3.952e-6, 2.962e-6, -9.898e-7
-0.356, 3.768e-6, 2.920e-6, -8.476e-7, 3.960e-6, 2.995e-6, -9.645e-7
-0.360, 3.770e-6, 2.950e-6, -8.198e-7, 3.970e-6, 3.028e-6, -9.418e-7
-0.364, 3.771e-6, 2.981e-6, -7.894e-7, 3.980e-6, 3.063e-6, -9.165e-7
-0.368, 3.772e-6, 3.013e-6, -7.596e-7, 3.990e-6, 3.098e-6, -8.921e-7
-0.372, 3.775e-6, 3.046e-6, -7.294e-7, 4.002e-6, 3.135e-6, -8.671e-7
-0.376, 3.776e-6, 3.078e-6, -6.988e-7, 4.010e-6, 3.169e-6, -8.413e-7
-0.380, 3.778e-6, 3.110e-6, -6.676e-7, 4.019e-6, 3.205e-6, -8.137e-7
-0.384, 3.779e-6, 3.142e-6, -6.365e-7, 4.027e-6, 3.240e-6, -7.869e-7
-0.388, 3.781e-6, 3.176e-6, -6.050e-7, 4.036e-6, 3.276e-6, -7.597e-7
-0.392, 3.781e-6, 3.209e-6, -5.724e-7, 4.044e-6, 3.313e-6, -7.311e-7
-0.396, 3.785e-6, 3.243e-6, -5.425e-7, 4.053e-6, 3.349e-6, -7.046e-7
-0.400, 3.785e-6, 3.275e-6, -5.094e-7, 4.060e-6, 3.385e-6, -6.751e-7
-0.404, 3.789e-6, 3.311e-6, -4.786e-7, 4.070e-6, 3.422e-6, -6.477e-7
-0.408, 3.792e-6, 3.345e-6, -4.470e-7, 4.078e-6, 3.459e-6, -6.194e-7
-0.412, 3.793e-6, 3.379e-6, -4.142e-7, 4.084e-6, 3.495e-6, -5.893e-7
-0.416, 3.797e-6, 3.414e-6, -3.830e-7, 4.092e-6, 3.533e-6, -5.599e-7
-0.420, 3.798e-6, 3.448e-6, -3.499e-7, 4.098e-6, 3.568e-6, -5.299e-7
-0.424, 3.800e-6, 3.483e-6, -3.176e-7, 4.105e-6, 3.606e-6, -4.999e-7
-0.428, 3.804e-6, 3.519e-6, -2.850e-7, 4.113e-6, 3.643e-6, -4.696e-7
