Sept. 28, 2023   15:10:13
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\60_100_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 4.040e-6, 8.402e-7, -3.200e-6, 4.697e-6, 9.351e-7, -3.762e-6
-0.008, 5.210e-6, 2.312e-6, -2.898e-6, 6.144e-6, 2.727e-6, -3.417e-6
-0.012, 5.094e-6, 2.343e-6, -2.751e-6, 6.012e-6, 2.760e-6, -3.252e-6
-0.016, 4.948e-6, 2.316e-6, -2.632e-6, 5.844e-6, 2.728e-6, -3.115e-6
-0.020, 4.808e-6, 2.280e-6, -2.527e-6, 5.682e-6, 2.687e-6, -2.996e-6
-0.024, 4.672e-6, 2.243e-6, -2.430e-6, 5.526e-6, 2.643e-6, -2.883e-6
-0.028, 4.546e-6, 2.204e-6, -2.342e-6, 5.380e-6, 2.598e-6, -2.782e-6
-0.032, 4.426e-6, 2.166e-6, -2.260e-6, 5.243e-6, 2.555e-6, -2.688e-6
-0.036, 4.313e-6, 2.130e-6, -2.184e-6, 5.114e-6, 2.513e-6, -2.601e-6
-0.040, 4.207e-6, 2.093e-6, -2.114e-6, 4.989e-6, 2.470e-6, -2.519e-6
-0.044, 4.106e-6, 2.060e-6, -2.045e-6, 4.873e-6, 2.433e-6, -2.440e-6
-0.048, 4.011e-6, 2.029e-6, -1.982e-6, 4.765e-6, 2.397e-6, -2.368e-6
-0.052, 3.921e-6, 1.998e-6, -1.924e-6, 4.662e-6, 2.362e-6, -2.300e-6
-0.056, 3.838e-6, 1.969e-6, -1.869e-6, 4.565e-6, 2.329e-6, -2.237e-6
-0.060, 3.760e-6, 1.943e-6, -1.818e-6, 4.475e-6, 2.298e-6, -2.177e-6
-0.064, 3.689e-6, 1.918e-6, -1.771e-6, 4.392e-6, 2.269e-6, -2.123e-6
-0.068, 3.620e-6, 1.896e-6, -1.724e-6, 4.313e-6, 2.244e-6, -2.069e-6
-0.072, 3.555e-6, 1.872e-6, -1.683e-6, 4.238e-6, 2.217e-6, -2.021e-6
-0.076, 3.495e-6, 1.852e-6, -1.643e-6, 4.167e-6, 2.193e-6, -1.975e-6
-0.080, 3.439e-6, 1.833e-6, -1.606e-6, 4.102e-6, 2.170e-6, -1.932e-6
-0.084, 3.387e-6, 1.816e-6, -1.571e-6, 4.039e-6, 2.149e-6, -1.890e-6
-0.088, 3.336e-6, 1.798e-6, -1.538e-6, 3.980e-6, 2.128e-6, -1.852e-6
-0.092, 3.291e-6, 1.783e-6, -1.508e-6, 3.926e-6, 2.110e-6, -1.816e-6
-0.096, 3.247e-6, 1.769e-6, -1.478e-6, 3.873e-6, 2.092e-6, -1.781e-6
-0.100, 3.208e-6, 1.756e-6, -1.452e-6, 3.826e-6, 2.076e-6, -1.750e-6
-0.104, 3.169e-6, 1.743e-6, -1.426e-6, 3.779e-6, 2.060e-6, -1.719e-6
-0.108, 3.136e-6, 1.733e-6, -1.403e-6, 3.738e-6, 2.047e-6, -1.692e-6
-0.112, 3.104e-6, 1.724e-6, -1.380e-6, 3.698e-6, 2.035e-6, -1.663e-6
-0.116, 3.073e-6, 1.714e-6, -1.358e-6, 3.659e-6, 2.021e-6, -1.637e-6
-0.120, 3.049e-6, 1.708e-6, -1.341e-6, 3.627e-6, 2.011e-6, -1.616e-6
-0.124, 3.024e-6, 1.702e-6, -1.322e-6, 3.595e-6, 2.003e-6, -1.592e-6
-0.128, 2.999e-6, 1.694e-6, -1.304e-6, 3.562e-6, 1.991e-6, -1.570e-6
-0.132, 2.978e-6, 1.691e-6, -1.287e-6, 3.534e-6, 1.984e-6, -1.550e-6
-0.136, 2.960e-6, 1.687e-6, -1.273e-6, 3.508e-6, 1.976e-6, -1.531e-6
-0.140, 2.941e-6, 1.683e-6, -1.258e-6, 3.481e-6, 1.969e-6, -1.513e-6
-0.144, 2.925e-6, 1.680e-6, -1.245e-6, 3.458e-6, 1.962e-6, -1.496e-6
-0.148, 2.912e-6, 1.679e-6, -1.233e-6, 3.437e-6, 1.958e-6, -1.479e-6
-0.152, 2.900e-6, 1.678e-6, -1.222e-6, 3.416e-6, 1.952e-6, -1.464e-6
-0.156, 2.892e-6, 1.680e-6, -1.212e-6, 3.400e-6, 1.949e-6, -1.451e-6
-0.160, 2.881e-6, 1.680e-6, -1.201e-6, 3.381e-6, 1.946e-6, -1.435e-6
-0.164, 2.877e-6, 1.683e-6, -1.193e-6, 3.369e-6, 1.945e-6, -1.424e-6
