Sept. 28, 2023   14:33:40
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\60_0_4.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:
Ep = -0.320V
ip = 2.151e-7A
Ap = 2.714e-8VA

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 4.254e-6, 9.352e-7, -3.319e-6, 4.748e-6, 1.039e-6, -3.709e-6
-0.008, 5.554e-6, 2.538e-6, -3.016e-6, 6.256e-6, 2.877e-6, -3.379e-6
-0.012, 5.464e-6, 2.585e-6, -2.879e-6, 6.163e-6, 2.933e-6, -3.231e-6
-0.016, 5.339e-6, 2.570e-6, -2.769e-6, 6.032e-6, 2.919e-6, -3.114e-6
-0.020, 5.218e-6, 2.543e-6, -2.675e-6, 5.905e-6, 2.891e-6, -3.014e-6
-0.024, 5.106e-6, 2.515e-6, -2.591e-6, 5.787e-6, 2.863e-6, -2.924e-6
-0.028, 4.995e-6, 2.485e-6, -2.510e-6, 5.669e-6, 2.831e-6, -2.839e-6
-0.032, 4.891e-6, 2.453e-6, -2.438e-6, 5.560e-6, 2.799e-6, -2.762e-6
-0.036, 4.795e-6, 2.424e-6, -2.371e-6, 5.458e-6, 2.769e-6, -2.690e-6
-0.040, 4.702e-6, 2.395e-6, -2.307e-6, 5.359e-6, 2.738e-6, -2.622e-6
-0.044, 4.616e-6, 2.367e-6, -2.249e-6, 5.268e-6, 2.709e-6, -2.559e-6
-0.048, 4.534e-6, 2.341e-6, -2.193e-6, 5.181e-6, 2.682e-6, -2.499e-6
-0.052, 4.458e-6, 2.317e-6, -2.141e-6, 5.100e-6, 2.657e-6, -2.443e-6
-0.056, 4.388e-6, 2.294e-6, -2.094e-6, 5.024e-6, 2.632e-6, -2.392e-6
-0.060, 4.319e-6, 2.272e-6, -2.047e-6, 4.950e-6, 2.608e-6, -2.342e-6
-0.064, 4.254e-6, 2.250e-6, -2.004e-6, 4.881e-6, 2.585e-6, -2.296e-6
-0.068, 4.198e-6, 2.232e-6, -1.965e-6, 4.819e-6, 2.566e-6, -2.253e-6
-0.072, 4.141e-6, 2.213e-6, -1.927e-6, 4.758e-6, 2.546e-6, -2.212e-6
-0.076, 4.090e-6, 2.197e-6, -1.893e-6, 4.702e-6, 2.528e-6, -2.174e-6
-0.080, 4.040e-6, 2.181e-6, -1.860e-6, 4.647e-6, 2.509e-6, -2.138e-6
-0.084, 3.994e-6, 2.166e-6, -1.828e-6, 4.596e-6, 2.493e-6, -2.103e-6
-0.088, 3.951e-6, 2.151e-6, -1.800e-6, 4.548e-6, 2.477e-6, -2.071e-6
-0.092, 3.911e-6, 2.141e-6, -1.770e-6, 4.505e-6, 2.465e-6, -2.040e-6
-0.096, 3.870e-6, 2.127e-6, -1.743e-6, 4.459e-6, 2.449e-6, -2.010e-6
-0.100, 3.836e-6, 2.116e-6, -1.720e-6, 4.420e-6, 2.437e-6, -1.983e-6
-0.104, 3.803e-6, 2.106e-6, -1.697e-6, 4.382e-6, 2.425e-6, -1.957e-6
-0.108, 3.771e-6, 2.096e-6, -1.675e-6, 4.345e-6, 2.413e-6, -1.932e-6
-0.112, 3.741e-6, 2.088e-6, -1.654e-6, 4.310e-6, 2.403e-6, -1.907e-6
-0.116, 3.714e-6, 2.081e-6, -1.633e-6, 4.279e-6, 2.393e-6, -1.885e-6
-0.120, 3.687e-6, 2.073e-6, -1.615e-6, 4.247e-6, 2.383e-6, -1.863e-6
-0.124, 3.664e-6, 2.067e-6, -1.598e-6, 4.217e-6, 2.374e-6, -1.843e-6
-0.128, 3.644e-6, 2.062e-6, -1.582e-6, 4.192e-6, 2.368e-6, -1.824e-6
-0.132, 3.622e-6, 2.057e-6, -1.565e-6, 4.165e-6, 2.360e-6, -1.805e-6
-0.136, 3.604e-6, 2.053e-6, -1.550e-6, 4.140e-6, 2.353e-6, -1.787e-6
-0.140, 3.589e-6, 2.052e-6, -1.537e-6, 4.119e-6, 2.349e-6, -1.770e-6
-0.144, 3.573e-6, 2.048e-6, -1.525e-6, 4.097e-6, 2.342e-6, -1.755e-6
-0.148, 3.558e-6, 2.047e-6, -1.511e-6, 4.076e-6, 2.337e-6, -1.739e-6
-0.152, 3.547e-6, 2.047e-6, -1.500e-6, 4.057e-6, 2.334e-6, -1.723e-6
-0.156, 3.537e-6, 2.047e-6, -1.490e-6, 4.042e-6, 2.331e-6, -1.710e-6
-0.160, 3.527e-6, 2.047e-6, -1.479e-6, 4.023e-6, 2.327e-6, -1.696e-6
-0.164, 3.520e-6, 2.050e-6, -1.470e-6, 4.009e-6, 2.325e-6, -1.683e-6
