Sept. 28, 2023   14:36:28
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\70_0_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 70
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 3.975e-6, 8.211e-7, -3.154e-6, 4.477e-6, 9.250e-7, -3.552e-6
-0.008, 5.393e-6, 2.504e-6, -2.889e-6, 6.134e-6, 2.873e-6, -3.261e-6
-0.012, 5.288e-6, 2.533e-6, -2.755e-6, 6.027e-6, 2.909e-6, -3.118e-6
-0.016, 5.171e-6, 2.515e-6, -2.657e-6, 5.901e-6, 2.890e-6, -3.011e-6
-0.020, 5.056e-6, 2.483e-6, -2.573e-6, 5.776e-6, 2.855e-6, -2.921e-6
-0.024, 4.946e-6, 2.452e-6, -2.494e-6, 5.658e-6, 2.822e-6, -2.836e-6
-0.028, 4.846e-6, 2.426e-6, -2.420e-6, 5.553e-6, 2.795e-6, -2.758e-6
-0.032, 4.747e-6, 2.394e-6, -2.353e-6, 5.451e-6, 2.762e-6, -2.689e-6
-0.036, 4.651e-6, 2.361e-6, -2.290e-6, 5.353e-6, 2.730e-6, -2.623e-6
-0.040, 4.556e-6, 2.330e-6, -2.226e-6, 5.254e-6, 2.699e-6, -2.555e-6
-0.044, 4.478e-6, 2.305e-6, -2.173e-6, 5.168e-6, 2.672e-6, -2.496e-6
-0.048, 4.406e-6, 2.280e-6, -2.126e-6, 5.087e-6, 2.644e-6, -2.443e-6
-0.052, 4.342e-6, 2.259e-6, -2.083e-6, 5.015e-6, 2.619e-6, -2.396e-6
-0.056, 4.282e-6, 2.244e-6, -2.037e-6, 4.950e-6, 2.603e-6, -2.348e-6
-0.060, 4.227e-6, 2.226e-6, -2.001e-6, 4.896e-6, 2.585e-6, -2.311e-6
-0.064, 4.166e-6, 2.205e-6, -1.961e-6, 4.836e-6, 2.566e-6, -2.270e-6
-0.068, 4.108e-6, 2.187e-6, -1.921e-6, 4.773e-6, 2.547e-6, -2.226e-6
-0.072, 4.066e-6, 2.176e-6, -1.890e-6, 4.725e-6, 2.535e-6, -2.191e-6
-0.076, 4.027e-6, 2.162e-6, -1.866e-6, 4.679e-6, 2.517e-6, -2.162e-6
-0.080, 3.996e-6, 2.154e-6, -1.842e-6, 4.640e-6, 2.506e-6, -2.134e-6
-0.084, 3.966e-6, 2.150e-6, -1.815e-6, 4.609e-6, 2.502e-6, -2.107e-6
-0.088, 3.936e-6, 2.142e-6, -1.794e-6, 4.580e-6, 2.495e-6, -2.085e-6
-0.092, 3.905e-6, 2.133e-6, -1.772e-6, 4.548e-6, 2.486e-6, -2.062e-6
-0.096, 3.873e-6, 2.125e-6, -1.748e-6, 4.514e-6, 2.478e-6, -2.035e-6
-0.100, 3.857e-6, 2.126e-6, -1.731e-6, 4.493e-6, 2.477e-6, -2.016e-6
-0.104, 3.840e-6, 2.121e-6, -1.719e-6, 4.469e-6, 2.470e-6, -1.999e-6
-0.108, 3.832e-6, 2.124e-6, -1.708e-6, 4.455e-6, 2.469e-6, -1.986e-6
-0.112, 3.822e-6, 2.129e-6, -1.693e-6, 4.443e-6, 2.474e-6, -1.969e-6
-0.116, 3.815e-6, 2.132e-6, -1.683e-6, 4.436e-6, 2.477e-6, -1.959e-6
-0.120, 3.804e-6, 2.132e-6, -1.672e-6, 4.425e-6, 2.476e-6, -1.948e-6
-0.124, 3.791e-6, 2.133e-6, -1.658e-6, 4.410e-6, 2.477e-6, -1.932e-6
-0.128, 3.793e-6, 2.141e-6, -1.651e-6, 4.405e-6, 2.484e-6, -1.921e-6
-0.132, 3.798e-6, 2.148e-6, -1.650e-6, 4.401e-6, 2.486e-6, -1.915e-6
-0.136, 3.804e-6, 2.158e-6, -1.646e-6, 4.401e-6, 2.492e-6, -1.909e-6
-0.140, 3.813e-6, 2.172e-6, -1.641e-6, 4.406e-6, 2.505e-6, -1.902e-6
-0.144, 3.821e-6, 2.183e-6, -1.639e-6, 4.414e-6, 2.514e-6, -1.900e-6
-0.148, 3.827e-6, 2.192e-6, -1.636e-6, 4.419e-6, 2.523e-6, -1.896e-6
-0.152, 3.828e-6, 2.202e-6, -1.627e-6, 4.416e-6, 2.531e-6, -1.885e-6
-0.156, 3.847e-6, 2.218e-6, -1.629e-6, 4.427e-6, 2.545e-6, -1.883e-6
-0.160, 3.865e-6, 2.233e-6, -1.631e-6, 4.434e-6, 2.554e-6, -1.880e-6
