Sept. 28, 2023   15:11:46
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\70_100_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 70
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 4.222e-6, 8.271e-7, -3.395e-6, 4.988e-6, 9.425e-7, -4.045e-6
-0.008, 5.651e-6, 2.553e-6, -3.099e-6, 6.777e-6, 3.076e-6, -3.700e-6
-0.012, 5.527e-6, 2.574e-6, -2.953e-6, 6.627e-6, 3.095e-6, -3.532e-6
-0.016, 5.370e-6, 2.543e-6, -2.828e-6, 6.445e-6, 3.056e-6, -3.388e-6
-0.020, 5.220e-6, 2.502e-6, -2.718e-6, 6.274e-6, 3.009e-6, -3.264e-6
-0.024, 5.069e-6, 2.452e-6, -2.617e-6, 6.104e-6, 2.953e-6, -3.150e-6
-0.028, 4.922e-6, 2.401e-6, -2.521e-6, 5.938e-6, 2.897e-6, -3.042e-6
-0.032, 4.786e-6, 2.355e-6, -2.430e-6, 5.781e-6, 2.844e-6, -2.937e-6
-0.036, 4.667e-6, 2.314e-6, -2.353e-6, 5.639e-6, 2.794e-6, -2.845e-6
-0.040, 4.559e-6, 2.276e-6, -2.284e-6, 5.507e-6, 2.747e-6, -2.761e-6
-0.044, 4.452e-6, 2.238e-6, -2.213e-6, 5.382e-6, 2.702e-6, -2.680e-6
-0.048, 4.356e-6, 2.209e-6, -2.147e-6, 5.271e-6, 2.667e-6, -2.604e-6
-0.052, 4.256e-6, 2.170e-6, -2.086e-6, 5.161e-6, 2.624e-6, -2.536e-6
-0.056, 4.159e-6, 2.135e-6, -2.025e-6, 5.053e-6, 2.585e-6, -2.468e-6
-0.060, 4.074e-6, 2.105e-6, -1.969e-6, 4.953e-6, 2.551e-6, -2.402e-6
-0.064, 3.998e-6, 2.077e-6, -1.921e-6, 4.859e-6, 2.516e-6, -2.343e-6
-0.068, 3.936e-6, 2.055e-6, -1.881e-6, 4.778e-6, 2.485e-6, -2.293e-6
-0.072, 3.872e-6, 2.034e-6, -1.837e-6, 4.701e-6, 2.460e-6, -2.242e-6
-0.076, 3.815e-6, 2.017e-6, -1.798e-6, 4.635e-6, 2.438e-6, -2.197e-6
-0.080, 3.752e-6, 1.994e-6, -1.759e-6, 4.566e-6, 2.413e-6, -2.154e-6
-0.084, 3.694e-6, 1.971e-6, -1.722e-6, 4.499e-6, 2.388e-6, -2.111e-6
-0.088, 3.640e-6, 1.956e-6, -1.684e-6, 4.435e-6, 2.369e-6, -2.066e-6
-0.092, 3.600e-6, 1.942e-6, -1.658e-6, 4.380e-6, 2.349e-6, -2.032e-6
-0.096, 3.567e-6, 1.930e-6, -1.637e-6, 4.332e-6, 2.330e-6, -2.003e-6
-0.100, 3.533e-6, 1.923e-6, -1.610e-6, 4.289e-6, 2.319e-6, -1.971e-6
-0.104, 3.503e-6, 1.917e-6, -1.586e-6, 4.251e-6, 2.308e-6, -1.942e-6
