Sept. 28, 2023   14:55:26
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\70_10_1.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 70
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 4.480e-6, 8.873e-7, -3.593e-6, 5.408e-6, 1.024e-6, -4.384e-6
-0.008, 6.021e-6, 2.746e-6, -3.275e-6, 7.434e-6, 3.419e-6, -4.015e-6
-0.012, 5.899e-6, 2.773e-6, -3.126e-6, 7.289e-6, 3.446e-6, -3.842e-6
-0.016, 5.744e-6, 2.737e-6, -3.006e-6, 7.103e-6, 3.400e-6, -3.702e-6
-0.020, 5.593e-6, 2.700e-6, -2.893e-6, 6.926e-6, 3.354e-6, -3.572e-6
-0.024, 5.449e-6, 2.657e-6, -2.793e-6, 6.764e-6, 3.304e-6, -3.460e-6
-0.028, 5.303e-6, 2.608e-6, -2.695e-6, 6.600e-6, 3.249e-6, -3.351e-6
-0.032, 5.161e-6, 2.556e-6, -2.605e-6, 6.438e-6, 3.191e-6, -3.247e-6
-0.036, 5.036e-6, 2.516e-6, -2.520e-6, 6.291e-6, 3.143e-6, -3.148e-6
-0.040, 4.925e-6, 2.475e-6, -2.449e-6, 6.156e-6, 3.093e-6, -3.063e-6
-0.044, 4.825e-6, 2.439e-6, -2.386e-6, 6.033e-6, 3.048e-6, -2.985e-6
-0.048, 4.725e-6, 2.408e-6, -2.317e-6, 5.914e-6, 3.009e-6, -2.905e-6
-0.052, 4.631e-6, 2.377e-6, -2.254e-6, 5.807e-6, 2.972e-6, -2.834e-6
-0.056, 4.538e-6, 2.341e-6, -2.196e-6, 5.703e-6, 2.933e-6, -2.770e-6
-0.060, 4.445e-6, 2.306e-6, -2.138e-6, 5.598e-6, 2.894e-6, -2.704e-6
-0.064, 4.367e-6, 2.281e-6, -2.086e-6, 5.503e-6, 2.863e-6, -2.640e-6
-0.068, 4.300e-6, 2.257e-6, -2.043e-6, 5.417e-6, 2.831e-6, -2.586e-6
-0.072, 4.239e-6, 2.234e-6, -2.005e-6, 5.338e-6, 2.800e-6, -2.538e-6
-0.076, 4.181e-6, 2.218e-6, -1.963e-6, 5.267e-6, 2.779e-6, -2.488e-6
-0.080, 4.128e-6, 2.202e-6, -1.926e-6, 5.204e-6, 2.758e-6, -2.446e-6
-0.084, 4.071e-6, 2.182e-6, -1.889e-6, 5.141e-6, 2.736e-6, -2.406e-6
-0.088, 4.015e-6, 2.160e-6, -1.854e-6, 5.076e-6, 2.712e-6, -2.364e-6
-0.092, 3.967e-6, 2.148e-6, -1.819e-6, 5.014e-6, 2.694e-6, -2.320e-6
-0.096, 3.929e-6, 2.134e-6, -1.794e-6, 4.962e-6, 2.673e-6, -2.288e-6
-0.100, 3.900e-6, 2.125e-6, -1.775e-6, 4.917e-6, 2.657e-6, -2.260e-6
-0.104, 3.869e-6, 2.120e-6, -1.749e-6, 4.875e-6, 2.647e-6, -2.228e-6
-0.108, 3.843e-6, 2.115e-6, -1.728e-6, 4.842e-6, 2.638e-6, -2.204e-6
