Sept. 28, 2023   14:36:51
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\70_0_4.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 70
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:
Ep = -0.300V
ip = 3.063e-7A
Ap = 3.640e-8VA

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 5.318e-6, 1.083e-6, -4.234e-6, 5.939e-6, 1.211e-6, -4.728e-6
-0.008, 7.231e-6, 3.348e-6, -3.883e-6, 8.133e-6, 3.793e-6, -4.340e-6
-0.012, 7.117e-6, 3.399e-6, -3.718e-6, 8.019e-6, 3.854e-6, -4.165e-6
-0.016, 6.959e-6, 3.372e-6, -3.588e-6, 7.858e-6, 3.828e-6, -4.030e-6
-0.020, 6.804e-6, 3.333e-6, -3.471e-6, 7.702e-6, 3.793e-6, -3.910e-6
-0.024, 6.651e-6, 3.286e-6, -3.365e-6, 7.545e-6, 3.746e-6, -3.799e-6
-0.028, 6.512e-6, 3.247e-6, -3.265e-6, 7.396e-6, 3.705e-6, -3.692e-6
-0.032, 6.384e-6, 3.204e-6, -3.180e-6, 7.258e-6, 3.659e-6, -3.599e-6
-0.036, 6.266e-6, 3.166e-6, -3.100e-6, 7.132e-6, 3.617e-6, -3.514e-6
-0.040, 6.152e-6, 3.129e-6, -3.023e-6, 7.011e-6, 3.579e-6, -3.432e-6
-0.044, 6.051e-6, 3.098e-6, -2.953e-6, 6.906e-6, 3.547e-6, -3.359e-6
-0.048, 5.945e-6, 3.063e-6, -2.882e-6, 6.798e-6, 3.512e-6, -3.286e-6
-0.052, 5.838e-6, 3.023e-6, -2.815e-6, 6.688e-6, 3.472e-6, -3.216e-6
-0.056, 5.746e-6, 2.994e-6, -2.753e-6, 6.591e-6, 3.442e-6, -3.150e-6
-0.060, 5.666e-6, 2.967e-6, -2.699e-6, 6.502e-6, 3.411e-6, -3.091e-6
-0.064, 5.594e-6, 2.940e-6, -2.655e-6, 6.420e-6, 3.380e-6, -3.040e-6
-0.068, 5.525e-6, 2.920e-6, -2.605e-6, 6.344e-6, 3.357e-6, -2.987e-6
-0.072, 5.463e-6, 2.902e-6, -2.561e-6, 6.279e-6, 3.338e-6, -2.940e-6
-0.076, 5.394e-6, 2.878e-6, -2.516e-6, 6.210e-6, 3.316e-6, -2.894e-6
-0.080, 5.326e-6, 2.853e-6, -2.473e-6, 6.140e-6, 3.291e-6, -2.849e-6
-0.084, 5.266e-6, 2.835e-6, -2.431e-6, 6.073e-6, 3.271e-6, -2.802e-6
-0.088, 5.217e-6, 2.818e-6, -2.399e-6, 6.015e-6, 3.250e-6, -2.765e-6
-0.092, 5.176e-6, 2.804e-6, -2.371e-6, 5.964e-6, 3.231e-6, -2.733e-6
-0.096, 5.131e-6, 2.792e-6, -2.339e-6, 5.912e-6, 3.215e-6, -2.697e-6
-0.100, 5.095e-6, 2.785e-6, -2.310e-6, 5.875e-6, 3.209e-6, -2.667e-6
-0.104, 5.054e-6, 2.771e-6, -2.282e-6, 5.833e-6, 3.194e-6, -2.639e-6
-0.108, 5.010e-6, 2.756e-6, -2.255e-6, 5.785e-6, 3.177e-6, -2.608e-6
-0.112, 4.972e-6, 2.747e-6, -2.225e-6, 5.740e-6, 3.166e-6, -2.574e-6
-0.116, 4.945e-6, 2.739e-6, -2.206e-6, 5.704e-6, 3.153e-6, -2.550e-6
-0.120, 4.924e-6, 2.733e-6, -2.191e-6, 5.671e-6, 3.142e-6, -2.529e-6
-0.124, 4.900e-6, 2.732e-6, -2.168e-6, 5.640e-6, 3.137e-6, -2.503e-6
-0.128, 4.884e-6, 2.732e-6, -2.153e-6, 5.619e-6, 3.134e-6, -2.485e-6
-0.132, 4.860e-6, 2.726e-6, -2.134e-6, 5.591e-6, 3.126e-6, -2.465e-6
-0.136, 4.832e-6, 2.718e-6, -2.114e-6, 5.559e-6, 3.116e-6, -2.443e-6
-0.140, 4.813e-6, 2.717e-6, -2.096e-6, 5.533e-6, 3.112e-6, -2.420e-6
-0.144, 4.802e-6, 2.717e-6, -2.086e-6, 5.509e-6, 3.106e-6, -2.404e-6
-0.148, 4.793e-6, 2.717e-6, -2.076e-6, 5.487e-6, 3.099e-6, -2.388e-6
-0.152, 4.787e-6, 2.722e-6, -2.064e-6, 5.470e-6, 3.098e-6, -2.372e-6
-0.156, 4.786e-6, 2.731e-6, -2.055e-6, 5.461e-6, 3.102e-6, -2.359e-6
-0.160, 4.775e-6, 2.731e-6, -2.045e-6, 5.447e-6, 3.099e-6, -2.348e-6
-0.164, 4.764e-6, 2.732e-6, -2.032e-6, 5.428e-6, 3.097e-6, -2.332e-6
-0.168, 4.758e-6, 2.738e-6, -2.020e-6, 5.411e-6, 3.096e-6, -2.314e-6
-0.172, 4.757e-6, 2.744e-6, -2.013e-6, 5.395e-6, 3.095e-6, -2.300e-6
-0.176, 4.765e-6, 2.753e-6, -2.012e-6, 5.387e-6, 3.094e-6, -2.293e-6
-0.180, 4.769e-6, 2.765e-6, -2.004e-6, 5.379e-6, 3.098e-6, -2.281e-6
-0.184, 4.780e-6, 2.781e-6, -1.998e-6, 5.380e-6, 3.109e-6, -2.271e-6
-0.188, 4.782e-6, 2.788e-6, -1.994e-6, 5.373e-6, 3.110e-6, -2.263e-6
-0.192, 4.782e-6, 2.796e-6, -1.986e-6, 5.362e-6, 3.111e-6, -2.251e-6
-0.196, 4.785e-6, 2.809e-6, -1.975e-6, 5.351e-6, 3.117e-6, -2.234e-6
-0.200, 4.800e-6, 2.824e-6, -1.976e-6, 5.350e-6, 3.121e-6, -2.228e-6
-0.204, 4.816e-6, 2.840e-6, -1.976e-6, 5.347e-6, 3.126e-6, -2.221e-6
-0.208, 4.832e-6, 2.858e-6, -1.973e-6, 5.345e-6, 3.134e-6, -2.212e-6
-0.212, 4.851e-6, 2.881e-6, -1.970e-6, 5.351e-6, 3.148e-6, -2.203e-6
-0.216, 4.865e-6, 2.898e-6, -1.967e-6, 5.354e-6, 3.157e-6, -2.197e-6
-0.220, 4.874e-6, 2.913e-6, -1.961e-6, 5.352e-6, 3.164e-6, -2.188e-6
-0.224, 4.886e-6, 2.932e-6, -1.953e-6, 5.346e-6, 3.172e-6, -2.174e-6
-0.228, 4.910e-6, 2.955e-6, -1.955e-6, 5.351e-6, 3.183e-6, -2.167e-6
-0.232, 4.934e-6, 2.977e-6, -1.957e-6, 5.353e-6, 3.192e-6, -2.161e-6
-0.236, 4.955e-6, 3.003e-6, -1.953e-6, 5.357e-6, 3.206e-6, -2.151e-6
-0.240, 4.983e-6, 3.032e-6, -1.952e-6, 5.370e-6, 3.225e-6, -2.146e-6
-0.244, 5.000e-6, 3.052e-6, -1.948e-6, 5.375e-6, 3.237e-6, -2.139e-6
-0.248, 5.014e-6, 3.072e-6, -1.942e-6, 5.376e-6, 3.247e-6, -2.129e-6
-0.252, 5.029e-6, 3.096e-6, -1.933e-6, 5.373e-6, 3.262e-6, -2.112e-6
-0.256, 5.055e-6, 3.122e-6, -1.933e-6, 5.380e-6, 3.275e-6, -2.105e-6
-0.260, 5.079e-6, 3.146e-6, -1.933e-6, 5.385e-6, 3.289e-6, -2.097e-6
-0.264, 5.100e-6, 3.173e-6, -1.927e-6, 5.391e-6, 3.304e-6, -2.087e-6
-0.268, 5.125e-6, 3.204e-6, -1.921e-6, 5.404e-6, 3.328e-6, -2.076e-6
-0.272, 5.138e-6, 3.224e-6, -1.914e-6, 5.408e-6, 3.341e-6, -2.067e-6
-0.276, 5.148e-6, 3.244e-6, -1.904e-6, 5.410e-6, 3.357e-6, -2.053e-6
-0.280, 5.155e-6, 3.267e-6, -1.888e-6, 5.407e-6, 3.374e-6, -2.033e-6
-0.284, 5.170e-6, 3.290e-6, -1.880e-6, 5.409e-6, 3.390e-6, -2.019e-6
-0.288, 5.185e-6, 3.311e-6, -1.874e-6, 5.413e-6, 3.405e-6, -2.009e-6
-0.292, 5.197e-6, 3.337e-6, -1.860e-6, 5.417e-6, 3.426e-6, -1.992e-6
-0.296, 5.210e-6, 3.365e-6, -1.845e-6, 5.428e-6, 3.451e-6, -1.977e-6
-0.300, 5.210e-6, 3.384e-6, -1.825e-6, 5.431e-6, 3.471e-6, -1.960e-6
-0.304, 5.205e-6, 3.399e-6, -1.807e-6, 5.429e-6, 3.486e-6, -1.942e-6
-0.308, 5.202e-6, 3.420e-6, -1.781e-6, 5.425e-6, 3.508e-6, -1.917e-6
-0.312, 5.204e-6, 3.441e-6, -1.763e-6, 5.426e-6, 3.528e-6, -1.898e-6
-0.316, 5.205e-6, 3.463e-6, -1.743e-6, 5.426e-6, 3.548e-6, -1.878e-6
-0.320, 5.203e-6, 3.485e-6, -1.718e-6, 5.428e-6, 3.571e-6, -1.857e-6
-0.324, 5.203e-6, 3.512e-6, -1.692e-6, 5.435e-6, 3.600e-6, -1.835e-6
-0.328, 5.196e-6, 3.530e-6, -1.666e-6, 5.439e-6, 3.624e-6, -1.816e-6
-0.332, 5.182e-6, 3.548e-6, -1.634e-6, 5.437e-6, 3.647e-6, -1.790e-6
-0.336, 5.169e-6, 3.570e-6, -1.599e-6, 5.432e-6, 3.671e-6, -1.760e-6
-0.340, 5.162e-6, 3.593e-6, -1.570e-6, 5.431e-6, 3.696e-6, -1.735e-6
-0.344, 5.158e-6, 3.614e-6, -1.544e-6, 5.432e-6, 3.720e-6, -1.712e-6
-0.348, 5.152e-6, 3.640e-6, -1.512e-6, 5.434e-6, 3.749e-6, -1.686e-6
-0.352, 5.150e-6, 3.672e-6, -1.478e-6, 5.443e-6, 3.783e-6, -1.659e-6
