Sept. 28, 2023   14:36:43
Square Wave Voltammetry
File: c:\users\biose\documents\heatherl\epbp\09282023\frequencyscan\70_0_3.txt
Data Source:  Experiment
Instrument Model:  CHI1040C
Header: 
Note: 

Init E (V) = 0
Final E (V) = -0.7
Incr E (V) = 0.004
Amplitude (V) = 0.05
Frequency (Hz) = 70
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

E2 Scan On
Sens 2 = 1e-005

Results:

Channel 1:
Difference:

Forward:

Reverse:

Channel 2:
Difference:

Forward:

Reverse:

Potential/V, i1d/A, i1f/A, i1r/A, i2d/A, i2f/A, i2r/A

-0.004, 5.195e-6, 1.062e-6, -4.133e-6, 5.812e-6, 1.189e-6, -4.623e-6
-0.008, 7.054e-6, 3.271e-6, -3.783e-6, 7.953e-6, 3.715e-6, -4.238e-6
-0.012, 6.942e-6, 3.314e-6, -3.628e-6, 7.835e-6, 3.766e-6, -4.069e-6
-0.016, 6.793e-6, 3.290e-6, -3.502e-6, 7.675e-6, 3.740e-6, -3.935e-6
-0.020, 6.645e-6, 3.255e-6, -3.390e-6, 7.521e-6, 3.703e-6, -3.818e-6
-0.024, 6.507e-6, 3.219e-6, -3.287e-6, 7.379e-6, 3.668e-6, -3.711e-6
-0.028, 6.368e-6, 3.175e-6, -3.193e-6, 7.239e-6, 3.626e-6, -3.614e-6
-0.032, 6.232e-6, 3.129e-6, -3.103e-6, 7.098e-6, 3.579e-6, -3.519e-6
-0.036, 6.112e-6, 3.093e-6, -3.019e-6, 6.971e-6, 3.542e-6, -3.429e-6
-0.040, 6.003e-6, 3.056e-6, -2.947e-6, 6.853e-6, 3.502e-6, -3.351e-6
-0.044, 5.902e-6, 3.020e-6, -2.882e-6, 6.743e-6, 3.463e-6, -3.280e-6
-0.048, 5.802e-6, 2.990e-6, -2.812e-6, 6.636e-6, 3.430e-6, -3.206e-6
-0.052, 5.716e-6, 2.964e-6, -2.752e-6, 6.546e-6, 3.403e-6, -3.143e-6
-0.056, 5.627e-6, 2.933e-6, -2.694e-6, 6.456e-6, 3.372e-6, -3.084e-6
-0.060, 5.537e-6, 2.900e-6, -2.637e-6, 6.365e-6, 3.340e-6, -3.025e-6
-0.064, 5.458e-6, 2.877e-6, -2.581e-6, 6.279e-6, 3.315e-6, -2.964e-6
-0.068, 5.390e-6, 2.851e-6, -2.538e-6, 6.202e-6, 3.287e-6, -2.916e-6
-0.072, 5.330e-6, 2.831e-6, -2.499e-6, 6.132e-6, 3.261e-6, -2.870e-6
-0.076, 5.272e-6, 2.815e-6, -2.456e-6, 6.066e-6, 3.242e-6, -2.824e-6
-0.080, 5.219e-6, 2.801e-6, -2.418e-6, 6.012e-6, 3.228e-6, -2.784e-6
-0.084, 5.163e-6, 2.780e-6, -2.383e-6, 5.955e-6, 3.207e-6, -2.749e-6
-0.088, 5.103e-6, 2.760e-6, -2.343e-6, 5.894e-6, 3.187e-6, -2.707e-6
-0.092, 5.054e-6, 2.746e-6, -2.307e-6, 5.837e-6, 3.171e-6, -2.667e-6
-0.096, 5.015e-6, 2.734e-6, -2.281e-6, 5.789e-6, 3.154e-6, -2.634e-6
-0.100, 4.983e-6, 2.724e-6, -2.259e-6, 5.746e-6, 3.139e-6, -2.607e-6
-0.104, 4.945e-6, 2.714e-6, -2.230e-6, 5.703e-6, 3.127e-6, -2.576e-6
-0.108, 4.918e-6, 2.711e-6, -2.207e-6, 5.673e-6, 3.122e-6, -2.551e-6
-0.112, 4.886e-6, 2.701e-6, -2.185e-6, 5.638e-6, 3.111e-6, -2.527e-6
-0.116, 4.851e-6, 2.690e-6, -2.161e-6, 5.599e-6, 3.099e-6, -2.500e-6
-0.120, 4.821e-6, 2.685e-6, -2.135e-6, 5.563e-6, 3.092e-6, -2.471e-6
-0.124, 4.800e-6, 2.680e-6, -2.120e-6, 5.531e-6, 3.080e-6, -2.451e-6
-0.128, 4.786e-6, 2.677e-6, -2.109e-6, 5.505e-6, 3.071e-6, -2.433e-6
